Image_No,age,gender,race,center_dist,space
398,20-29,female,latino hispanic,206.52602741543254,40.83251953125
398,"{'0-2': 4.091304717235289e-06, '3-9': 0.008720117330085486, '10-19': 4.1624970734119415, '20-29': 86.94555759429932, '30-39': 8.775592595338821, '40-49': 0.10734196985140443, '50-59': 0.0002790253802231746, '60-69': 4.124726515897237e-06, '70+': 6.281448139411339e-08}","{'male': 0.025130485300906003, 'female': 99.9748706817627}","{'white': 29.373762011528015, 'black': 0.008474204514641315, 'latino hispanic': 41.0494863986969, 'asian': 0.0630100432317704, 'indian': 4.307080060243607, 'middle eastern': 25.198185443878174}",,
399,20-29,female,latino hispanic,265.06225683789836,45.3155517578125
399,"{'0-2': 3.1818114365478323e-06, '3-9': 0.0017111779015976936, '10-19': 3.4572038799524307, '20-29': 86.22460961341858, '30-39': 10.184337943792343, '40-49': 0.1315993955358863, '50-59': 0.0005230030637903837, '60-69': 1.0237177860972224e-05, '70+': 1.1446554815108811e-07}","{'male': 0.014153639494907111, 'female': 99.98584985733032}","{'white': 16.707108914852142, 'black': 0.13596467906609178, 'latino hispanic': 66.7545735836029, 'asian': 1.0839738883078098, 'indian': 3.713354840874672, 'middle eastern': 11.605023592710495}",,
400,50-59,male,latino hispanic,211.1492363235065,54.82025146484375
400,"{'0-2': 0.055285595590248704, '3-9': 0.06072918768040836, '10-19': 0.1477584708482027, '20-29': 0.05521775456145406, '30-39': 0.5074316170066595, '40-49': 8.845110982656479, '50-59': 75.8280336856842, '60-69': 14.107218384742737, '70+': 0.39321063086390495}","{'male': 99.94828701019287, 'female': 0.05171183729544282}","{'white': 21.983711421489716, 'black': 0.41291238740086555, 'latino hispanic': 50.60466527938843, 'asian': 0.43820631690323353, 'indian': 14.980070292949677, 'middle eastern': 11.580439656972885}",,
401,20-29,female,asian,196.46882704388503,52.82106399536133
401,"{'0-2': 3.0981061627244344e-05, '3-9': 0.002179891089326702, '10-19': 1.9826740026474, '20-29': 62.079036235809326, '30-39': 34.445780515670776, '40-49': 1.4747044071555138, '50-59': 0.015125481877475977, '60-69': 0.00045972346924827434, '70+': 7.518267608475071e-06}","{'male': 1.7131352797150612, 'female': 98.28686714172363}","{'white': 0.01811912516131997, 'black': 0.4292681347578764, 'latino hispanic': 2.300230972468853, 'asian': 96.8386709690094, 'indian': 0.41174995712935925, 'middle eastern': 0.001958486063813325}",,
402,50-59,male,latino hispanic,208.80613017821102,53.3203125
402,"{'0-2': 0.016720181156415492, '3-9': 0.008947381866164505, '10-19': 0.06888043717481196, '20-29': 0.18706488190218806, '30-39': 4.97453399002552, '40-49': 41.675153374671936, '50-59': 50.30015707015991, '60-69': 2.750774659216404, '70+': 0.017768997349776328}","{'male': 99.99850392341614, 'female': 0.0014976410966482945}","{'white': 6.394294649362564, 'black': 0.7970423437654972, 'latino hispanic': 81.17603659629822, 'asian': 0.2242319518700242, 'indian': 10.443711280822754, 'middle eastern': 0.964687392115593}",,
403,30-39,female,white,202.64747716169575,52.764892578125
403,"{'0-2': 2.553642843849957e-05, '3-9': 0.0010820273018907756, '10-19': 0.1363881048746407, '20-29': 19.51425075531006, '30-39': 68.7741756439209, '40-49': 11.351321637630463, '50-59': 0.22037269081920385, '60-69': 0.0023677979697822593, '70+': 2.0425964919468242e-05}","{'male': 0.022581622761208564, 'female': 99.97742176055908}","{'white': 90.68245887756348, 'black': 0.015284850087482482, 'latino hispanic': 7.218042016029358, 'asian': 0.03544748178683221, 'indian': 0.13503700029104948, 'middle eastern': 1.9137168303132057}",,
404,40-49,male,white,248.5558287387363,45.258331298828125
404,"{'0-2': 0.005036672155256383, '3-9': 0.004627549424185418, '10-19': 0.04031214048154652, '20-29': 0.28530198615044355, '30-39': 8.052395284175873, '40-49': 50.96957087516785, '50-59': 38.48403990268707, '60-69': 2.127128839492798, '70+': 0.03159421612508595}","{'male': 99.9926209449768, 'female': 0.0073794013587757945}","{'white': 74.82680082321167, 'black': 0.05608107312582433, 'latino hispanic': 18.012715876102448, 'asian': 0.1478100661188364, 'indian': 1.1239427141845226, 'middle eastern': 5.832652747631073}",,
405,20-29,female,latino hispanic,276.0235497199469,38.62953186035156
405,"{'0-2': 5.553605575414622e-06, '3-9': 0.0692248810082674, '10-19': 43.63164305686951, '20-29': 56.17717504501343, '30-39': 0.1217996352352202, '40-49': 0.00014807009165451746, '50-59': 1.5632195538017868e-07, '60-69': 5.898775218282637e-09, '70+': 1.5195993335187508e-10}","{'male': 0.11430797167122364, 'female': 99.88569617271423}","{'white': 7.652447372674942, 'black': 2.3327164351940155, 'latino hispanic': 71.79140448570251, 'asian': 0.2316316356882453, 'indian': 8.817627280950546, 'middle eastern': 9.174174070358276}",,
406,20-29,male,white,235.9364321167886,47.86577224731445
406,"{'0-2': 1.637706787960269e-05, '3-9': 0.0005019832315156236, '10-19': 0.05196407437324524, '20-29': 51.267945766448975, '30-39': 48.068442940711975, '40-49': 0.6102487910538912, '50-59': 0.0008692425581102725, '60-69': 1.0211608980625897e-05, '70+': 1.6412214920435986e-07}","{'male': 99.99808669090271, 'female': 0.0019183769836672582}","{'white': 76.85964703559875, 'black': 0.0099026488896925, 'latino hispanic': 8.588530123233795, 'asian': 0.02093829825753346, 'indian': 1.18072172626853, 'middle eastern': 13.340255618095398}",,
407,20-29,male,indian,214.75800334329804,53.90911102294922
407,"{'0-2': 1.3801292516291142, '3-9': 20.558901131153107, '10-19': 12.356400489807129, '20-29': 34.71703827381134, '30-39': 22.083811461925507, '40-49': 7.217047363519669, '50-59': 1.046303380280733, '60-69': 0.5042264703661203, '70+': 0.13613959308713675}","{'male': 92.95401573181152, 'female': 7.045986503362656}","{'white': 4.781294614076614, 'black': 17.712919414043427, 'latino hispanic': 26.887068152427673, 'asian': 15.411508083343506, 'indian': 30.790168046951294, 'middle eastern': 4.417051002383232}",,
408,20-29,female,latino hispanic,272.44265451650557,42.691707611083984
408,"{'0-2': 3.0109035265013517e-06, '3-9': 0.007945261313579977, '10-19': 11.342186480760574, '20-29': 87.21479773521423, '30-39': 1.4335846528410912, '40-49': 0.0014869868209643755, '50-59': 1.4187737207294049e-06, '60-69': 1.9721463351274338e-08, '70+': 2.858699822000377e-10}","{'male': 0.00033080157209042227, 'female': 99.99966621398926}","{'white': 37.07496523857117, 'black': 0.5571057554334402, 'latino hispanic': 50.13954043388367, 'asian': 5.980430915951729, 'indian': 2.7009719982743263, 'middle eastern': 3.5469859838485718}",,
409,40-49,male,black,272.13232075591463,43.94054412841797
409,"{'0-2': 0.00012867625400758698, '3-9': 0.0002393370323261479, '10-19': 0.012031201913487166, '20-29': 1.3812619261443615, '30-39': 23.49158078432083, '40-49': 58.29032063484192, '50-59': 16.5273055434227, '60-69': 0.29231151565909386, '70+': 0.004822316986974329}","{'male': 99.95611906051636, 'female': 0.043881835881620646}","{'white': 7.93743993199314e-05, 'black': 99.9929666519165, 'latino hispanic': 0.003815045056398958, 'asian': 5.51393348757756e-06, 'indian': 0.0030785526178078726, 'middle eastern': 6.279039439505141e-05}",,
410,30-39,female,white,216.08563117431015,51.89781188964844
410,"{'0-2': 4.160504829542333e-06, '3-9': 0.0008649964911455754, '10-19': 0.47644805163145065, '20-29': 44.45317089557648, '30-39': 51.823556423187256, '40-49': 3.2200150191783905, '50-59': 0.025640070089139044, '60-69': 0.00030061969482630957, '70+': 7.184074490851344e-06}","{'male': 0.013999971270095557, 'female': 99.98599886894226}","{'white': 99.96963143348694, 'black': 4.248651634952694e-05, 'latino hispanic': 0.02062609710264951, 'asian': 9.070278395029163e-06, 'indian': 0.00024841745016601635, 'middle eastern': 0.009443022281629965}",,
411,20-29,female,latino hispanic,219.10043359153812,41.95117950439453
411,"{'0-2': 1.7971730414956255e-05, '3-9': 0.045260603656060994, '10-19': 31.422826647758484, '20-29': 67.19556450843811, '30-39': 1.3289570808410645, '40-49': 0.0073451104981359094, '50-59': 2.2820627521014103e-05, '60-69': 1.396793436470034e-06, '70+': 3.14744896812158e-08}","{'male': 0.260611018165946, 'female': 99.73939061164856}","{'white': 2.447657659649849, 'black': 0.2612820593640208, 'latino hispanic': 65.04057049751282, 'asian': 7.192552089691162, 'indian': 20.496845245361328, 'middle eastern': 4.56109419465065}",,
412,30-39,male,white,220.23850707812198,39.990234375
412,"{'0-2': 0.00025798390197451226, '3-9': 0.0011748414181056432, '10-19': 0.017108034808188677, '20-29': 11.980175226926804, '30-39': 77.14265584945679, '40-49': 10.787888616323471, '50-59': 0.06987372180446982, '60-69': 0.0008427952707279474, '70+': 2.3038072072267823e-05}","{'male': 99.98847842216492, 'female': 0.011525676382007077}","{'white': 63.597798347473145, 'black': 0.3714093705639243, 'latino hispanic': 12.246331572532654, 'asian': 0.053125363774597645, 'indian': 4.281551018357277, 'middle eastern': 19.449785351753235}",,
413,30-39,male,middle eastern,220.9117470846673,52.898597717285156
413,"{'0-2': 0.0003879387350025354, '3-9': 0.0031525934900855646, '10-19': 0.13381162425503135, '20-29': 17.464952170848846, '30-39': 71.27580642700195, '40-49': 11.03108674287796, '50-59': 0.08985272725112736, '60-69': 0.0009517325452179648, '70+': 1.1288880585880179e-05}","{'male': 99.99973177909851, 'female': 0.0002634225438669091}","{'white': 6.970953196287155, 'black': 0.20845397375524044, 'latino hispanic': 11.47974580526352, 'asian': 0.029993895441293716, 'indian': 1.5734709799289703, 'middle eastern': 79.73738312721252}",,
414,20-29,female,latino hispanic,214.78593994952274,51.76105499267578
414,"{'0-2': 9.744645090847825e-07, '3-9': 0.0042955503886332735, '10-19': 8.941201865673065, '20-29': 88.17688226699829, '30-39': 2.870245836675167, '40-49': 0.007371237006736919, '50-59': 1.0246753134879327e-05, '60-69': 1.458047016456021e-07, '70+': 1.2155536993629923e-09}","{'male': 0.0029819959308952093, 'female': 99.99701976776123}","{'white': 31.73145353794098, 'black': 0.05525485030375421, 'latino hispanic': 59.20548439025879, 'asian': 0.06391170900315046, 'indian': 1.4604379422962666, 'middle eastern': 7.4834562838077545}",,
415,30-39,male,white,231.3655116909173,53.423404693603516
415,"{'0-2': 1.4486090549326036e-06, '3-9': 4.288795310003479e-05, '10-19': 0.010806407226482406, '20-29': 14.2936572432518, '30-39': 80.54106831550598, '40-49': 5.144133418798447, '50-59': 0.010249391925754026, '60-69': 3.997764395080594e-05, '70+': 5.458202778640953e-07}","{'male': 99.9873697757721, 'female': 0.012631446588784456}","{'white': 92.81364679336548, 'black': 0.0057050205214181915, 'latino hispanic': 3.5518579185009003, 'asian': 0.004285382965463214, 'indian': 1.137840561568737, 'middle eastern': 2.4866657331585884}",,
416,20-29,female,white,241.03319273494262,48.343658447265625
416,"{'0-2': 3.470481146905513e-06, '3-9': 0.015415335656143725, '10-19': 8.033300191164017, '20-29': 89.41382765769958, '30-39': 2.5286387652158737, '40-49': 0.008811277075437829, '50-59': 6.03387206865591e-06, '60-69': 8.8691670674379e-08, '70+': 1.5396193001060432e-09}","{'male': 0.006552626291522756, 'female': 99.99344944953918}","{'white': 53.758031129837036, 'black': 0.003986282899859361, 'latino hispanic': 8.94138365983963, 'asian': 0.009368931205244735, 'indian': 0.7459437008947134, 'middle eastern': 36.54128909111023}",,
417,30-39,male,middle eastern,47.265209192385896,89.73169326782227
417,"{'0-2': 2.639485785493889e-06, '3-9': 1.8649311073204444e-05, '10-19': 0.0035370874684304, '20-29': 2.482803724706173, '30-39': 70.93017101287842, '40-49': 26.244980096817017, '50-59': 0.337214395403862, '60-69': 0.0012652405530388933, '70+': 1.3195530357279495e-05}","{'male': 99.99052882194519, 'female': 0.009470707300351933}","{'white': 25.885525345802307, 'black': 0.0016785917978268117, 'latino hispanic': 1.5733355656266212, 'asian': 0.0011860877748404164, 'indian': 0.1522802747786045, 'middle eastern': 72.3859965801239}",,
418,20-29,female,white,243.2981709754514,46.70219421386719
418,"{'0-2': 1.7131371521372785e-05, '3-9': 0.023299911117646843, '10-19': 18.238739669322968, '20-29': 79.72522377967834, '30-39': 1.9995726644992828, '40-49': 0.013083193334750831, '50-59': 5.9237220284558134e-05, '60-69': 2.014356503821091e-06, '70+': 8.544688845368853e-08}","{'male': 0.04601248656399548, 'female': 99.95399117469788}","{'white': 97.4843978881836, 'black': 0.005010582026443444, 'latino hispanic': 1.1331265792250633, 'asian': 0.007098294008756056, 'indian': 0.01948288409039378, 'middle eastern': 1.3508747331798077}",,
419,20-29,male,white,239.35329536064467,45.06111145019531
419,"{'0-2': 2.8405717777957307e-07, '3-9': 0.00015278587852662895, '10-19': 2.242019586265087, '20-29': 94.97085213661194, '30-39': 2.7731677517294884, '40-49': 0.013785948976874352, '50-59': 1.7740907765073644e-05, '60-69': 2.2728909865321612e-07, '70+': 3.2907180452790286e-09}","{'male': 99.99995827674866, 'female': 4.828168016501877e-05}","{'white': 95.27691602706909, 'black': 0.000915369855647441, 'latino hispanic': 1.7391933128237724, 'asian': 0.014040092355571687, 'indian': 0.07225998560898006, 'middle eastern': 2.896670252084732}",,
420,20-29,female,white,315.88605540605937,32.135009765625
420,"{'0-2': 4.9600021867490796e-06, '3-9': 0.006384910375345498, '10-19': 3.9941757917404175, '20-29': 85.18383502960205, '30-39': 10.692868381738663, '40-49': 0.12197013711556792, '50-59': 0.0007464321242878214, '60-69': 1.5241197104387538e-05, '70+': 3.741402299084484e-07}","{'male': 0.2992460038512945, 'female': 99.70075488090515}","{'white': 76.50810480117798, 'black': 0.010978652426274493, 'latino hispanic': 10.93665435910225, 'asian': 0.010305103205610067, 'indian': 0.7524750661104918, 'middle eastern': 11.781485378742218}",,
421,20-29,male,indian,211.7474911303555,35.424041748046875
421,"{'0-2': 3.404293380526724e-06, '3-9': 0.00014102079148869962, '10-19': 0.7085743360221386, '20-29': 79.09984588623047, '30-39': 19.864138960838318, '40-49': 0.325306155718863, '50-59': 0.0019684306607814506, '60-69': 2.6486725346330786e-05, '70+': 5.753046039558285e-07}","{'male': 99.99946355819702, 'female': 0.000532308331457898}","{'white': 0.16044146614149213, 'black': 10.008949041366577, 'latino hispanic': 9.501475095748901, 'asian': 0.6952884141355753, 'indian': 79.44660186767578, 'middle eastern': 0.1872396096587181}",,
422,20-29,female,white,162.16349774224778,31.404495239257812
422,"{'0-2': 2.036538688798828e-05, '3-9': 0.15179527690634131, '10-19': 18.95451992750168, '20-29': 76.86129808425903, '30-39': 3.9850622415542603, '40-49': 0.047197798267006874, '50-59': 0.00011186924666617415, '60-69': 1.936990479123324e-06, '70+': 1.5576427925267922e-07}","{'male': 0.0021415406081359833, 'female': 99.99786019325256}","{'white': 99.92015957832336, 'black': 2.2330677751369876e-06, 'latino hispanic': 0.02684356877580285, 'asian': 0.00025160102268273477, 'indian': 0.00012174912171758479, 'middle eastern': 0.0526163203176111}",,
423,20-29,female,latino hispanic,203.8062805705457,54.5166015625
423,"{'0-2': 1.3481867711107043e-05, '3-9': 0.0009247029993275646, '10-19': 0.6591548211872578, '20-29': 55.24738430976868, '30-39': 40.7644659280777, '40-49': 3.2825373113155365, '50-59': 0.04476047761272639, '60-69': 0.0007491566066164523, '70+': 9.553694724218076e-06}","{'male': 0.23942820262163877, 'female': 99.76057410240173}","{'white': 7.041426748037338, 'black': 0.471768481656909, 'latino hispanic': 48.53845536708832, 'asian': 0.03884429461322725, 'indian': 37.372803688049316, 'middle eastern': 6.536701321601868}",,
424,50-59,male,white,230.6729286240585,44.232845306396484
424,"{'0-2': 0.0004326765520090703, '3-9': 0.00011895195939359837, '10-19': 0.0017205880794790573, '20-29': 0.002329734888917301, '30-39': 0.018858750991057605, '40-49': 0.8058296516537666, '50-59': 54.60934638977051, '60-69': 43.13205182552338, '70+': 1.4293092302978039}","{'male': 99.99712109565735, 'female': 0.002879108978959266}","{'white': 74.99338388442993, 'black': 0.011623983300523832, 'latino hispanic': 5.066414549946785, 'asian': 0.05030437605455518, 'indian': 2.0200666040182114, 'middle eastern': 17.858214676380157}",,
425,20-29,male,white,218.47654336335515,49.41873550415039
425,"{'0-2': 6.079465819652796e-07, '3-9': 4.311768577736075e-05, '10-19': 0.07379824528470635, '20-29': 63.93504738807678, '30-39': 35.67953109741211, '40-49': 0.31124106608331203, '50-59': 0.0003411831357880146, '60-69': 2.399296228361436e-06, '70+': 4.122843177967184e-08}","{'male': 99.99797344207764, 'female': 0.0020324159777374007}","{'white': 96.48144841194153, 'black': 0.0025085149900405668, 'latino hispanic': 0.976690836250782, 'asian': 0.0007768990144541021, 'indian': 0.053923705127090216, 'middle eastern': 2.4846425279974937}",,
426,20-29,female,latino hispanic,234.75306174787153,43.27201843261719
426,"{'0-2': 2.089965533969007e-07, '3-9': 0.001386321946483804, '10-19': 5.786196514964104, '20-29': 91.93511009216309, '30-39': 2.2746095433831215, '40-49': 0.0026979789254255593, '50-59': 1.6018448789623108e-06, '60-69': 1.4460975472641024e-08, '70+': 1.3569913422106783e-10}","{'male': 0.0032986263249767944, 'female': 99.99670386314392}","{'white': 26.359498500823975, 'black': 0.2849177923053503, 'latino hispanic': 64.14530873298645, 'asian': 0.10556566994637251, 'indian': 2.962583303451538, 'middle eastern': 6.142127513885498}",,
427,30-39,male,black,237.21720005092382,50.693511962890625
427,"{'0-2': 7.109782700354117e-05, '3-9': 0.0015754920241306536, '10-19': 0.1938734552823007, '20-29': 35.12372374534607, '30-39': 62.509799003601074, '40-49': 2.1625837311148643, '50-59': 0.008307308598887175, '60-69': 6.37377581824694e-05, '70+': 1.7075304725722162e-06}","{'male': 99.9895989894867, 'female': 0.010405698412796482}","{'white': 0.03231762966606766, 'black': 98.82814884185791, 'latino hispanic': 0.5500660743564367, 'asian': 0.0014436574929277413, 'indian': 0.5074618849903345, 'middle eastern': 0.08056245860643685}",,
428,20-29,female,latino hispanic,249.3290997858052,46.813011169433594
428,"{'0-2': 7.3570774361542135e-06, '3-9': 0.06369312759488821, '10-19': 26.963189244270325, '20-29': 71.96202874183655, '30-39': 1.0095390491187572, '40-49': 0.0015300871382351033, '50-59': 2.5242968604288762e-06, '60-69': 4.430092959140097e-08, '70+': 6.416044345119998e-10}","{'male': 0.012049345241393894, 'female': 99.98794794082642}","{'white': 4.190057143568993, 'black': 2.5333940982818604, 'latino hispanic': 89.10344243049622, 'asian': 1.3680209405720234, 'indian': 1.9340228289365768, 'middle eastern': 0.8710665628314018}",,
429,20-29,female,middle eastern,45.27692569068709,90.12680053710938
429,"{'0-2': 5.13309172944787e-07, '3-9': 0.0007407671091641532, '10-19': 2.7847742661833763, '20-29': 89.86697793006897, '30-39': 7.30799064040184, '40-49': 0.03939502057619393, '50-59': 0.00011483170965220779, '60-69': 1.5710151402004158e-06, '70+': 2.076543936802011e-08}","{'male': 0.012284511467441916, 'female': 99.98771548271179}","{'white': 28.118997812271118, 'black': 0.0963495287578553, 'latino hispanic': 11.569937318563461, 'asian': 0.007419906614813954, 'indian': 0.6063288077712059, 'middle eastern': 59.60097312927246}",,
430,40-49,male,middle eastern,227.51703232945,49.18813705444336
430,"{'0-2': 0.0010269449376210105, '3-9': 0.0010138097422895953, '10-19': 0.02850945747923106, '20-29': 0.39047643076628447, '30-39': 11.523149162530899, '40-49': 59.30895209312439, '50-59': 27.98347771167755, '60-69': 0.7558288052678108, '70+': 0.007563305553048849}","{'male': 99.98379945755005, 'female': 0.016202472033910453}","{'white': 37.16632127761841, 'black': 0.017217746062669903, 'latino hispanic': 13.552853465080261, 'asian': 0.015238701598718762, 'indian': 1.409800723195076, 'middle eastern': 47.838571667671204}",,
431,40-49,male,black,222.74873737015886,41.64886474609375
431,"{'0-2': 1.814675698597057e-05, '3-9': 3.2425612062070286e-05, '10-19': 0.006775802467018366, '20-29': 2.510889805853367, '30-39': 45.38601636886597, '40-49': 48.716431856155396, '50-59': 3.349672630429268, '60-69': 0.029918161453679204, '70+': 0.00025139279387076385}","{'male': 99.99920129776001, 'female': 0.0007925598765723407}","{'white': 0.0014987096619734075, 'black': 99.27418828010559, 'latino hispanic': 0.12904161121696234, 'asian': 0.0003075385166084743, 'indian': 0.5782207474112511, 'middle eastern': 0.016735505778342485}",,
432,20-29,female,indian,259.0463279029448,33.324241638183594
432,"{'0-2': 1.4162219486024696e-05, '3-9': 0.02184071927331388, '10-19': 8.8133305311203, '20-29': 84.16641354560852, '30-39': 6.9160133600234985, '40-49': 0.08187487255781889, '50-59': 0.0005023729954700684, '60-69': 1.0662316185516829e-05, '70+': 2.856748837487544e-07}","{'male': 0.35536144860088825, 'female': 99.64463710784912}","{'white': 0.9305031970143318, 'black': 13.986878097057343, 'latino hispanic': 21.925857663154602, 'asian': 0.03063394397031516, 'indian': 61.25223636627197, 'middle eastern': 1.873892918229103}",,
433,20-29,female,white,257.7828543561422,44.345855712890625
433,"{'0-2': 2.444633473430713e-06, '3-9': 0.0011523837201821152, '10-19': 4.1041456162929535, '20-29': 83.81888270378113, '30-39': 11.821935325860977, '40-49': 0.2521590096876025, '50-59': 0.0016901827621040866, '60-69': 2.808467911563639e-05, '70+': 6.288495946193962e-07}","{'male': 6.594464182853699, 'female': 93.40553879737854}","{'white': 76.36429071426392, 'black': 0.02974115777760744, 'latino hispanic': 19.88009214401245, 'asian': 0.07685539894737303, 'indian': 0.5952760577201843, 'middle eastern': 3.053736314177513}",,
434,30-39,male,white,220.78269859751242,45.229530334472656
434,"{'0-2': 1.2081460454282933e-05, '3-9': 0.00010715955340856453, '10-19': 0.050076411571353674, '20-29': 18.34757626056671, '30-39': 66.88399910926819, '40-49': 14.429129660129547, '50-59': 0.28641335666179657, '60-69': 0.0026442499802215025, '70+': 5.1864901706721867e-05}","{'male': 99.99929666519165, 'female': 0.0007001818175922381}","{'white': 78.08310389518738, 'black': 0.058513483963906765, 'latino hispanic': 17.90965646505356, 'asian': 0.04554639453999698, 'indian': 2.5924077257514, 'middle eastern': 1.310768723487854}",,
435,30-39,male,middle eastern,223.28905033610582,50.585365295410156
435,"{'0-2': 3.50743576404966e-06, '3-9': 1.4351302013437817e-05, '10-19': 0.006941296305740252, '20-29': 7.14869499206543, '30-39': 79.27852869033813, '40-49': 13.489104807376862, '50-59': 0.07634012144990265, '60-69': 0.0003687802518470562, '70+': 4.522405561147025e-06}","{'male': 99.9997079372406, 'female': 0.000290457842311298}","{'white': 22.659876942634583, 'black': 0.008219601295422763, 'latino hispanic': 5.827652662992477, 'asian': 0.000674249122312176, 'indian': 3.902813047170639, 'middle eastern': 67.6007628440857}",,
436,20-29,female,latino hispanic,263.57731313601323,41.83616638183594
436,"{'0-2': 6.480923797624882e-07, '3-9': 0.0007861058293201495, '10-19': 2.5288615375757217, '20-29': 85.1321280002594, '30-39': 12.259284406900406, '40-49': 0.0787374738138169, '50-59': 0.00020087989014427876, '60-69': 1.6486655596281707e-06, '70+': 2.9624799835481497e-08}","{'male': 0.1194615731947124, 'female': 99.88053441047668}","{'white': 20.690540969371796, 'black': 1.1137538589537144, 'latino hispanic': 45.07327377796173, 'asian': 0.012834163499064744, 'indian': 18.672747910022736, 'middle eastern': 14.436852931976318}",,
437,20-29,male,indian,231.2444593930847,47.31292724609375
437,"{'0-2': 2.2789553355551107e-06, '3-9': 0.00021145747268747073, '10-19': 0.4376842174679041, '20-29': 80.85716366767883, '30-39': 18.498188257217407, '40-49': 0.20619200076907873, '50-59': 0.0005502781277755275, '60-69': 9.075813522940734e-06, '70+': 2.710987656584507e-07}","{'male': 99.99028444290161, 'female': 0.00971305271377787}","{'white': 0.013177988876122981, 'black': 7.612057775259018, 'latino hispanic': 0.8646921254694462, 'asian': 0.007780946179991588, 'indian': 91.45216941833496, 'middle eastern': 0.05012363544665277}",,
438,20-29,female,white,239.9208202720222,33.020782470703125
438,"{'0-2': 1.431701779353034e-06, '3-9': 0.001513964707555715, '10-19': 4.102746024727821, '20-29': 91.90465807914734, '30-39': 3.982948884367943, '40-49': 0.008118193363770843, '50-59': 1.4686905558392027e-05, '60-69': 2.0199908412621426e-07, '70+': 1.7235586222130728e-09}","{'male': 0.005314599184202962, 'female': 99.99468922615051}","{'white': 40.920910239219666, 'black': 0.054660148452967405, 'latino hispanic': 27.45731472969055, 'asian': 0.6498523522168398, 'indian': 1.645050011575222, 'middle eastern': 29.272210597991943}",,
439,20-29,female,latino hispanic,166.0873264279969,48.44627380371094
439,"{'0-2': 1.179148227947735e-05, '3-9': 0.004057270780322142, '10-19': 2.243727073073387, '20-29': 81.50588870048523, '30-39': 15.921841561794281, '40-49': 0.322208134457469, '50-59': 0.00222257604036713, '60-69': 4.3913237846027187e-05, '70+': 6.795819906812994e-07}","{'male': 0.02155842521460727, 'female': 99.97843503952026}","{'white': 26.0256290435791, 'black': 0.22498995531350374, 'latino hispanic': 54.43648099899292, 'asian': 0.12250464642420411, 'indian': 15.309454500675201, 'middle eastern': 3.8809362798929214}",,
440,50-59,male,middle eastern,201.55644370746373,49.55120086669922
440,"{'0-2': 0.0650188943836838, '3-9': 0.058904942125082016, '10-19': 0.1073152176104486, '20-29': 0.0693590845912695, '30-39': 0.4082196392118931, '40-49': 6.939961016178131, '50-59': 58.190011978149414, '60-69': 32.236188650131226, '70+': 1.9250059500336647}","{'male': 99.97037649154663, 'female': 0.029623290174640715}","{'white': 10.776521265506744, 'black': 2.5069333612918854, 'latino hispanic': 21.712657809257507, 'asian': 0.3694575512781739, 'indian': 18.275192379951477, 'middle eastern': 46.35923504829407}",,
441,20-29,male,middle eastern,165.24527224704494,66.39022827148438
441,"{'0-2': 7.653490996517576e-06, '3-9': 0.0008002014510566369, '10-19': 0.25436843279749155, '20-29': 53.57796549797058, '30-39': 45.21433711051941, '40-49': 0.9514140896499157, '50-59': 0.0011000177437381353, '60-69': 8.58764650502053e-06, '70+': 1.0462367638908177e-07}","{'male': 99.99949336051941, 'female': 0.0005058906936028507}","{'white': 27.505874633789062, 'black': 0.011053679190808907, 'latino hispanic': 7.340562343597412, 'asian': 0.000878905484569259, 'indian': 10.66814586520195, 'middle eastern': 54.47348356246948}",,
442,20-29,female,latino hispanic,143.5896932234344,69.45991516113281
442,"{'0-2': 2.3790651226818227e-06, '3-9': 0.010511313303140923, '10-19': 8.82776826620102, '20-29': 87.86763548851013, '30-39': 3.284206986427307, '40-49': 0.009858670819085091, '50-59': 1.67822193475331e-05, '60-69': 3.428450412457096e-07, '70+': 3.805687015523418e-09}","{'male': 0.003388482582522556, 'female': 99.99661445617676}","{'white': 4.411045461893082, 'black': 0.399890448898077, 'latino hispanic': 66.27448201179504, 'asian': 0.10205353610217571, 'indian': 20.990848541259766, 'middle eastern': 7.821685820817947}",,
443,60-69,male,black,217.22338732282032,39.68362808227539
443,"{'0-2': 0.19035497680306435, '3-9': 0.648131687194109, '10-19': 0.7414679974317551, '20-29': 4.647647589445114, '30-39': 9.831105917692184, '40-49': 23.12135100364685, '50-59': 21.656443178653717, '60-69': 26.040372252464294, '70+': 13.123123347759247}","{'male': 98.9363431930542, 'female': 1.0636556893587112}","{'white': 5.511299148201942, 'black': 52.39478349685669, 'latino hispanic': 19.563446938991547, 'asian': 6.311272084712982, 'indian': 14.381076395511627, 'middle eastern': 1.838119886815548}",,
444,30-39,female,latino hispanic,75.95393340703298,70.19233703613281
444,"{'0-2': 2.7122649015609568e-06, '3-9': 0.00012144768106736592, '10-19': 0.13094343012198806, '20-29': 17.864029109477997, '30-39': 65.55712819099426, '40-49': 15.939892828464508, '50-59': 0.49749985337257385, '60-69': 0.010256682435283437, '70+': 0.0001235976128555194}","{'male': 0.0028105156161473133, 'female': 99.9971866607666}","{'white': 15.606994926929474, 'black': 0.09873216040432453, 'latino hispanic': 49.22642409801483, 'asian': 0.2528842072933912, 'indian': 30.823969841003418, 'middle eastern': 3.9909977465867996}",,
445,20-29,female,indian,278.9587783167972,39.59197998046875
