Image_No,age,gender,race,emotion,center_dist,space
37,30,"{'male': 1.2401217594742775, 'female': 98.75988364219666}","{'asian': 0.5918004775881198, 'indian': 2.3709612866090195, 'black': 0.10073438715748344, 'white': 47.574052503817974, 'middle eastern': 20.76404443215794, 'latino hispanic': 28.598403501700936}","{'angry': 0.7415979682239332, 'disgust': 4.037072278165371e-09, 'fear': 0.009553605512146367, 'happy': 0.0012717651164231962, 'sad': 2.932170615235494, 'surprise': 4.8930432534771486e-06, 'neutral': 96.31539627130076}",,
38,30,male,white,angry,229.24441105510078,43.98679733276367
38,30,"{'male': 99.99955892562866, 'female': 0.0004359681497589918}","{'asian': 2.733612468330815e-09, 'indian': 7.185000511222839e-09, 'black': 4.661153190851919e-11, 'white': 99.9964714050293, 'middle eastern': 0.0018345119315199554, 'latino hispanic': 0.0016933017832343467}","{'angry': 94.12851824674337, 'disgust': 0.2958446571623666, 'fear': 1.121881246009096, 'happy': 0.005192096633261585, 'sad': 2.0253902197581923, 'surprise': 0.4288164268552828, 'neutral': 1.9943645064886522}",,
39,29,female,white,happy,193.31321734428818,37.586307525634766
39,29,"{'male': 0.049391749780625105, 'female': 99.95061159133911}","{'asian': 2.4293911539642458e-06, 'indian': 7.238169644549433e-07, 'black': 1.129546599272066e-08, 'white': 99.94956255560368, 'middle eastern': 0.021316104181146867, 'latino hispanic': 0.029112689102604793}","{'angry': 9.041662535814245e-05, 'disgust': 1.441222986474444e-10, 'fear': 0.014120622040908607, 'happy': 98.71575824712266, 'sad': 0.00012677406476383578, 'surprise': 0.08147498496286482, 'neutral': 1.1884334274192707}",,
40,31,female,white,neutral,216.92394980729998,54.86011505126953
40,31,"{'male': 0.0005011187568015885, 'female': 99.99949932098389}","{'asian': 8.035200282918709e-09, 'indian': 4.391103591849799e-08, 'black': 2.6127478002305193e-11, 'white': 99.9898910522461, 'middle eastern': 0.004170858665020205, 'latino hispanic': 0.005941619747318327}","{'angry': 0.17818058840930462, 'disgust': 3.325401962683827e-05, 'fear': 16.26093089580536, 'happy': 7.481526583433151, 'sad': 3.337416797876358, 'surprise': 0.0416355935158208, 'neutral': 72.70027995109558}",,
41,27,male,black,happy,122.38055401083949,69.98233795166016
41,27,"{'male': 50.280916690826416, 'female': 49.719080328941345}","{'asian': 8.42922380144738, 'indian': 15.621034241976394, 'black': 52.42911293680149, 'white': 1.0491213455272523, 'middle eastern': 0.7994095340019187, 'latino hispanic': 21.67210261059419}","{'angry': 5.298901505318661e-05, 'disgust': 2.9196066619577985e-13, 'fear': 3.525918111471709e-06, 'happy': 92.55685121498719, 'sad': 0.0008777972789672685, 'surprise': 0.001128850224595823, 'neutral': 7.441092424522927}",,
42,32,male,black,angry,241.61539686038225,48.86913299560547
42,32,"{'male': 99.99998807907104, 'female': 1.1135123401118108e-05}","{'asian': 5.188147723674774, 'indian': 11.708835512399673, 'black': 48.772069811820984, 'white': 4.0814947336912155, 'middle eastern': 3.9529647678136826, 'latino hispanic': 26.29648745059967}","{'angry': 52.58769392967224, 'disgust': 0.00021549806206166977, 'fear': 10.50594225525856, 'happy': 0.0031742318242322654, 'sad': 21.191738545894623, 'surprise': 7.390120231320907e-05, 'neutral': 15.711158514022827}",,
43,32,female,asian,happy,249.07027120874943,45.89881896972656
43,32,"{'male': 35.79888939857483, 'female': 64.20111060142517}","{'asian': 92.70259737968445, 'indian': 0.8758450858294964, 'black': 1.3840877451002598, 'white': 0.09224176174029708, 'middle eastern': 0.006721416866639629, 'latino hispanic': 4.938510060310364}","{'angry': 6.879195098008495e-05, 'disgust': 2.745526220176227e-13, 'fear': 3.062071041171066e-07, 'happy': 99.29878115653992, 'sad': 1.4088703892412013e-05, 'surprise': 0.0001753821720740234, 'neutral': 0.7009599357843399}",,
44,33,male,white,sad,224.11604137142885,48.694610595703125
