Image_No,age,gender,race,center_dist,space
193,40-49,male,black,46.09772228646443,59.37042236328125
193,"{'0-2': 9.78318894340191e-05, '3-9': 0.00023162272100307746, '10-19': 0.01191691480926238, '20-29': 1.186097040772438, '30-39': 20.978093147277832, '40-49': 58.11644792556763, '50-59': 19.204290211200714, '60-69': 0.49462150782346725, '70+': 0.008199409785447642}","{'male': 99.99979734420776, 'female': 0.00020265274542907719}","{'white': 0.00027959140425082296, 'black': 99.86953735351562, 'latino hispanic': 0.004804417767445557, 'asian': 4.033515779156005e-05, 'indian': 0.12478854041546583, 'middle eastern': 0.0005520139438885963}",,
194,30-39,male,white,10.19803902718557,97.2747802734375
194,"{'0-2': 0.001227868051500991, '3-9': 0.004623895802069455, '10-19': 0.07662519928999245, '20-29': 4.413986951112747, '30-39': 61.7878794670105, '40-49': 32.79479444026947, '50-59': 0.9107076562941074, '60-69': 0.009979774767998606, '70+': 0.00016863891687535215}","{'male': 99.98279809951782, 'female': 0.017204246250912547}","{'white': 64.6712601184845, 'black': 0.008932577475206926, 'latino hispanic': 2.6023725047707558, 'asian': 0.029498542426154017, 'indian': 0.3151369746774435, 'middle eastern': 32.37279951572418}",,
195,20-29,male,indian,49.39635614091387,71.53816223144531
195,"{'0-2': 7.371186825366749e-05, '3-9': 0.004986743806512095, '10-19': 1.6814250499010086, '20-29': 72.73534536361694, '30-39': 25.15196204185486, '40-49': 0.4237948916852474, '50-59': 0.0022628721126238815, '60-69': 0.00015127462802411173, '70+': 3.6515281465199223e-06}","{'male': 99.99313354492188, 'female': 0.006866730109322816}","{'white': 0.08864757837727666, 'black': 0.09099969756789505, 'latino hispanic': 1.2948102317750454, 'asian': 0.12164140352979302, 'indian': 92.91179180145264, 'middle eastern': 5.4921068251132965}",,
196,30-39,male,black,146.40013661195812,38.60578536987305
196,"{'0-2': 0.00010695064247556729, '3-9': 0.0010213675523118582, '10-19': 0.049015815602615476, '20-29': 6.405580043792725, '30-39': 55.08890151977539, '40-49': 35.118114948272705, '50-59': 3.249751403927803, '60-69': 0.08396230987273157, '70+': 0.0035467110137687996}","{'male': 99.48005676269531, 'female': 0.5199448671191931}","{'white': 0.029804048244841397, 'black': 95.70762515068054, 'latino hispanic': 0.3630259307101369, 'asian': 0.1338105066679418, 'indian': 3.6907032132148743, 'middle eastern': 0.07501985528506339}",,
197,30-39,male,middle eastern,48.373546489791295,66.10698699951172
197,"{'0-2': 0.0012830302694055717, '3-9': 0.006871994992252439, '10-19': 0.35028262063860893, '20-29': 36.688873171806335, '30-39': 58.759838342666626, '40-49': 4.1563622653484344, '50-59': 0.03584498481359333, '60-69': 0.000628936686553061, '70+': 1.5667554009723972e-05}","{'male': 99.98596906661987, 'female': 0.014033043407835066}","{'white': 4.0909066796302795, 'black': 0.00944312268984504, 'latino hispanic': 5.35510778427124, 'asian': 0.05341171636246145, 'indian': 5.495635420084, 'middle eastern': 84.99549627304077}",,
198,50-59,male,white,57.628118136895644,83.27083587646484
198,"{'0-2': 0.004406901643960737, '3-9': 0.004769589213537984, '10-19': 0.02766105462796986, '20-29': 0.008820404764264822, '30-39': 0.20444560796022415, '40-49': 9.243348240852356, '50-59': 83.91663432121277, '60-69': 6.545770913362503, '70+': 0.044146503205411136}","{'male': 99.99579191207886, 'female': 0.004207240272080526}","{'white': 53.63184213638306, 'black': 0.10459626791998744, 'latino hispanic': 23.890797793865204, 'asian': 0.00837061379570514, 'indian': 14.338339865207672, 'middle eastern': 8.02605152130127}",,
199,40-49,male,white,45.48626166217663,58.095741271972656
199,"{'0-2': 0.0032277537684421986, '3-9': 0.00263359906966798, '10-19': 0.019893523131031543, '20-29': 0.7521428167819977, '30-39': 16.705569624900818, '40-49': 63.77972364425659, '50-59': 18.12831163406372, '60-69': 0.5948539823293686, '70+': 0.013644319551531225}","{'male': 99.99475479125977, 'female': 0.005244408384896815}","{'white': 73.32927584648132, 'black': 0.01195452205138281, 'latino hispanic': 1.0631506331264973, 'asian': 0.03722152905538678, 'indian': 0.5024537909775972, 'middle eastern': 25.055941939353943}",,
200,60-69,male,asian,37.33630940518894,91.37725830078125
200,"{'0-2': 3.213619947928237e-05, '3-9': 3.138005979508307e-05, '10-19': 0.00023762936507409904, '20-29': 0.001112995232688263, '30-39': 0.01789020316209644, '40-49': 0.9091565385460854, '50-59': 22.174930572509766, '60-69': 71.761554479599, '70+': 5.135053396224976}","{'male': 99.99920725822449, 'female': 0.000787231056165183}","{'white': 0.07981781382113695, 'black': 0.04135245399083942, 'latino hispanic': 0.23410378489643335, 'asian': 99.33770298957825, 'indian': 0.29223980382084846, 'middle eastern': 0.014778992044739425}",,
201,20-29,male,latino hispanic,40.11234224026316,60.79559326171875
201,"{'0-2': 5.023459266340069e-05, '3-9': 0.00598079313931521, '10-19': 6.508198380470276, '20-29': 76.83026790618896, '30-39': 16.22803658246994, '40-49': 0.420619361102581, '50-59': 0.006572437996510416, '60-69': 0.0002651526074259891, '70+': 9.778204912436195e-06}","{'male': 91.65055751800537, 'female': 8.349443972110748}","{'white': 42.84005165100098, 'black': 0.19170629093423486, 'latino hispanic': 43.02656948566437, 'asian': 5.55553212761879, 'indian': 0.9083324111998081, 'middle eastern': 7.477806508541107}",,
202,20-29,male,white,54.203320931470614,78.14311981201172
202,"{'0-2': 0.15521455788984895, '3-9': 3.988264873623848, '10-19': 12.436781078577042, '20-29': 40.57337939739227, '30-39': 26.200631260871887, '40-49': 12.004926800727844, '50-59': 2.6566307991743088, '60-69': 1.422053575515747, '70+': 0.5621131975203753}","{'male': 91.23619198799133, 'female': 8.763811737298965}","{'white': 31.85308873653412, 'black': 13.063506782054901, 'latino hispanic': 28.01193594932556, 'asian': 10.902976244688034, 'indian': 6.083908304572105, 'middle eastern': 10.084573179483414}",,
203,20-29,male,white,28.425340807103794,70.66726684570312
203,"{'0-2': 1.1190250504000687e-06, '3-9': 3.1880472306511365e-05, '10-19': 0.05566656473092735, '20-29': 64.38778638839722, '30-39': 35.31027436256409, '40-49': 0.2459381939843297, '50-59': 0.00030650485314254183, '60-69': 2.436834378727326e-06, '70+': 4.8455167656058507e-08}","{'male': 99.99794363975525, 'female': 0.0020597526599885896}","{'white': 93.88673305511475, 'black': 0.008581961446907371, 'latino hispanic': 0.7571299560368061, 'asian': 0.004220887058181688, 'indian': 0.1530195353552699, 'middle eastern': 5.190323665738106}",,
204,20-29,female,white,54.56189146281496,79.27417755126953
204,"{'0-2': 0.012178900942672044, '3-9': 0.6502628792077303, '10-19': 10.030688345432281, '20-29': 69.55065131187439, '30-39': 15.514729917049408, '40-49': 3.5006821155548096, '50-59': 0.4502265714108944, '60-69': 0.19550423603504896, '70+': 0.0950806017499417}","{'male': 47.26144075393677, 'female': 52.738553285598755}","{'white': 54.137152433395386, 'black': 0.9981791488826275, 'latino hispanic': 9.191082417964935, 'asian': 15.550558269023895, 'indian': 1.9972702488303185, 'middle eastern': 18.125757575035095}",,
205,20-29,male,middle eastern,51.478150704935,61.728858947753906
205,"{'0-2': 3.4646511437586014e-06, '3-9': 0.00019784301912295632, '10-19': 0.21258036140352488, '20-29': 58.50895643234253, '30-39': 40.055784583091736, '40-49': 1.2174847535789013, '50-59': 0.004902861837763339, '60-69': 9.399356599715247e-05, '70+': 2.9225830644463713e-06}","{'male': 99.99328851699829, 'female': 0.006711997411912307}","{'white': 15.384456515312195, 'black': 0.016257025708910078, 'latino hispanic': 29.449477791786194, 'asian': 0.05390521255321801, 'indian': 17.551276087760925, 'middle eastern': 37.544623017311096}",,
206,50-59,male,indian,18.38477631085024,93.84613037109375
206,"{'0-2': 0.0006343765107885702, '3-9': 0.0010467867468832992, '10-19': 0.01789626112440601, '20-29': 0.039453740464523435, '30-39': 1.625477522611618, '40-49': 39.22610580921173, '50-59': 57.35284686088562, '60-69': 1.7260044813156128, '70+': 0.010533983004279435}","{'male': 100.0, 'female': 4.1818847051899866e-06}","{'white': 0.17465740675106645, 'black': 0.5780477076768875, 'latino hispanic': 4.656212404370308, 'asian': 0.0009882581252895761, 'indian': 77.74510383605957, 'middle eastern': 16.844989359378815}",,
207,20-29,female,black,29.20616373302047,76.86853408813477
207,"{'0-2': 0.06340763648040593, '3-9': 1.1432594619691372, '10-19': 8.71395617723465, '20-29': 46.8422532081604, '30-39': 28.76676917076111, '40-49': 10.22241860628128, '50-59': 2.4109045043587685, '60-69': 1.4253350906074047, '70+': 0.4117034375667572}","{'male': 36.87300086021423, 'female': 63.12699913978577}","{'white': 9.220418334007263, 'black': 56.91264867782593, 'latino hispanic': 22.20950275659561, 'asian': 6.871788948774338, 'indian': 2.0160945132374763, 'middle eastern': 2.7695389464497566}",,
208,20-29,male,black,104.04326023342405,72.2513198852539
208,"{'0-2': 7.932289269874104e-08, '3-9': 1.5619076521034003e-05, '10-19': 0.30218358151614666, '20-29': 84.12429690361023, '30-39': 15.41668325662613, '40-49': 0.15641360078006983, '50-59': 0.00041285397855972406, '60-69': 1.8145151159387751e-06, '70+': 6.862265200524575e-08}","{'male': 99.99895691871643, 'female': 0.001035964123730082}","{'white': 1.7681355757304118e-05, 'black': 99.7372031211853, 'latino hispanic': 0.002698365096875932, 'asian': 0.0008613215868535917, 'indian': 0.25921608321368694, 'middle eastern': 8.898273762270037e-06}",,
209,20-29,female,white,57.30619512757762,68.53656768798828
209,"{'0-2': 0.012374500511214137, '3-9': 0.34388978965580463, '10-19': 9.604940563440323, '20-29': 44.49972212314606, '30-39': 30.484744906425476, '40-49': 12.018750607967377, '50-59': 2.1461427211761475, '60-69': 0.7586164865642786, '70+': 0.13082103105261922}","{'male': 47.192585468292236, 'female': 52.807408571243286}","{'white': 38.191503286361694, 'black': 1.4812713488936424, 'latino hispanic': 18.758971989154816, 'asian': 6.953613460063934, 'indian': 1.888965256512165, 'middle eastern': 32.725679874420166}",,
210,20-29,male,asian,46.95742752749558,76.4958381652832
210,"{'0-2': 3.27457371440687e-05, '3-9': 0.01256293908227235, '10-19': 13.231268525123596, '20-29': 82.33213424682617, '30-39': 4.404269158840179, '40-49': 0.019652972696349025, '50-59': 8.495437668898376e-05, '60-69': 5.721574680705999e-06, '70+': 5.2729876021118116e-08}","{'male': 99.99771118164062, 'female': 0.0022891663320478983}","{'white': 0.1837254734709859, 'black': 8.380984581890516e-05, 'latino hispanic': 0.2508381148800254, 'asian': 99.54841732978821, 'indian': 0.010151734750252217, 'middle eastern': 0.006783693970646709}",,
211,40-49,male,middle eastern,65.6048778674269,79.3600082397461
211,"{'0-2': 0.01382977789035067, '3-9': 0.011710351827787235, '10-19': 0.08637781720608473, '20-29': 0.2103056525811553, '30-39': 4.127782583236694, '40-49': 48.459893465042114, '50-59': 45.21361291408539, '60-69': 1.8537923693656921, '70+': 0.022698369866702706}","{'male': 99.99947547912598, 'female': 0.0005264364062895766}","{'white': 9.46928858757019, 'black': 0.01491632719989866, 'latino hispanic': 1.1628505773842335, 'asian': 0.006195098103489727, 'indian': 5.065003409981728, 'middle eastern': 84.28174257278442}",,
212,20-29,male,black,41.182520563948,88.60311508178711
212,"{'0-2': 0.00026100669856532477, '3-9': 0.01110300436266698, '10-19': 1.9826270639896393, '20-29': 53.50863337516785, '30-39': 40.678706765174866, '40-49': 3.790843114256859, '50-59': 0.027487639454193413, '60-69': 0.00030909034194337437, '70+': 1.6633552490930015e-05}","{'male': 99.98853802680969, 'female': 0.011465320130810142}","{'white': 2.4843080836944864e-05, 'black': 99.99851584434509, 'latino hispanic': 0.0007903899131633807, 'asian': 2.964983423225931e-05, 'indian': 0.0005878258434677264, 'middle eastern': 5.3081515716257854e-05}",,
213,20-29,male,black,18.027756377319946,95.71113586425781
213,"{'0-2': 8.948771501593455e-07, '3-9': 0.00015406328657263657, '10-19': 0.2888789866119623, '20-29': 70.58141231536865, '30-39': 28.69994044303894, '40-49': 0.42832735925912857, '50-59': 0.0012745980711770244, '60-69': 1.1581681746974937e-05, '70+': 2.613516292271356e-07}","{'male': 99.99999403953552, 'female': 7.764108289620708e-06}","{'white': 0.0008614675607532263, 'black': 99.93234276771545, 'latino hispanic': 0.016628249431960285, 'asian': 0.00010140279300685506, 'indian': 0.041884667007252574, 'middle eastern': 0.008185463229892775}",,
214,40-49,male,latino hispanic,23.769728648009426,90.78512191772461
214,"{'0-2': 0.0004282310783310095, '3-9': 0.0011992151485173963, '10-19': 0.016878168389666826, '20-29': 0.0797143264207989, '30-39': 3.8613516837358475, '40-49': 55.5788516998291, '50-59': 39.98407423496246, '60-69': 0.47332486137747765, '70+': 0.004179095412837341}","{'male': 99.99839067459106, 'female': 0.001608778620720841}","{'white': 33.788615465164185, 'black': 0.15027059707790613, 'latino hispanic': 39.921605587005615, 'asian': 0.045354446046985686, 'indian': 23.370759189128876, 'middle eastern': 2.7233999222517014}",,
215,40-49,male,white,16.155494421403514,91.62235260009766
215,"{'0-2': 0.0008083332431851886, '3-9': 0.0019759812857955694, '10-19': 0.05951044149696827, '20-29': 0.11880145175382495, '30-39': 5.454421043395996, '40-49': 64.18505907058716, '50-59': 29.943576455116272, '60-69': 0.23492807522416115, '70+': 0.0009129257705353666}","{'male': 99.97342824935913, 'female': 0.026570167392492294}","{'white': 85.82269549369812, 'black': 0.0004418137450556969, 'latino hispanic': 12.634420394897461, 'asian': 0.0057780292991083115, 'indian': 0.35886934492737055, 'middle eastern': 1.1777988635003567}",,
216,20-29,male,middle eastern,16.64331697709324,87.40100860595703
216,"{'0-2': 2.275519790373437e-05, '3-9': 0.002150150976376608, '10-19': 1.3281425461173058, '20-29': 92.78997778892517, '30-39': 5.851796641945839, '40-49': 0.027888061595149338, '50-59': 2.807315127029142e-05, '60-69': 8.602714984817794e-07, '70+': 1.706999680495258e-08}","{'male': 99.99786019325256, 'female': 0.0021408588509075344}","{'white': 27.875736355781555, 'black': 0.004715963950729929, 'latino hispanic': 10.683291405439377, 'asian': 0.008304423681693152, 'indian': 1.289740577340126, 'middle eastern': 60.13821363449097}",,
217,30-39,male,black,85.05292469985969,34.77630615234375
217,"{'0-2': 5.2748866607998934e-06, '3-9': 0.0003609407940530218, '10-19': 0.14350541168823838, '20-29': 22.93819636106491, '30-39': 71.34323716163635, '40-49': 5.520989373326302, '50-59': 0.05336978938430548, '60-69': 0.0003223974317734246, '70+': 6.095463334077067e-06}","{'male': 99.99716877937317, 'female': 0.0028337321055005305}","{'white': 0.00033846959013317246, 'black': 99.85167980194092, 'latino hispanic': 0.011399586219340563, 'asian': 6.960099767638894e-05, 'indian': 0.1340441987849772, 'middle eastern': 0.002461542680975981}",,
218,60-69,male,middle eastern,29.068883707497264,92.30194091796875
218,"{'0-2': 0.000704274907548097, '3-9': 0.00043373934204282705, '10-19': 0.0022339107090374455, '20-29': 0.0007056642061797902, '30-39': 0.002436936483718455, '40-49': 0.026162443100474775, '50-59': 2.0414521917700768, '60-69': 50.91955065727234, '70+': 47.00632691383362}","{'male': 99.97376203536987, 'female': 0.026238648570142686}","{'white': 34.04948711395264, 'black': 0.09450064389966428, 'latino hispanic': 21.64604961872101, 'asian': 2.4082310497760773, 'indian': 2.8294259682297707, 'middle eastern': 38.97230625152588}",,
219,20-29,male,white,33.52610922848042,79.12817001342773
219,"{'0-2': 0.1493159681558609, '3-9': 1.723998412489891, '10-19': 7.581239938735962, '20-29': 47.658053040504456, '30-39': 24.37000721693039, '40-49': 10.309531539678574, '50-59': 2.9738860204815865, '60-69': 3.194012865424156, '70+': 2.0399492233991623}","{'male': 69.82430219650269, 'female': 30.175703763961792}","{'white': 48.75611960887909, 'black': 5.224113911390305, 'latino hispanic': 16.2760928273201, 'asian': 7.315174490213394, 'indian': 6.474963575601578, 'middle eastern': 15.953537821769714}",,
220,60-69,male,white,135.14806694880988,55.87577819824219
220,"{'0-2': 0.00027205464903090615, '3-9': 0.0001193975322166807, '10-19': 0.002598092396510765, '20-29': 0.0062866769440006465, '30-39': 0.016982192755676806, '40-49': 0.27931639924645424, '50-59': 19.471412897109985, '60-69': 77.88007855415344, '70+': 2.342929318547249}","{'male': 99.99958872795105, 'female': 0.00041299936128780246}","{'white': 46.1633175611496, 'black': 28.853708505630493, 'latino hispanic': 5.8146946132183075, 'asian': 0.16633985796943307, 'indian': 18.601296842098236, 'middle eastern': 0.40064211934804916}",,
221,20-29,male,latino hispanic,48.84669896727925,85.06050109863281
221,"{'0-2': 0.032915352494455874, '3-9': 0.6019653286784887, '10-19': 7.14389905333519, '20-29': 58.631908893585205, '30-39': 23.35752248764038, '40-49': 7.396470755338669, '50-59': 1.760684885084629, '60-69': 0.8141870610415936, '70+': 0.26044081896543503}","{'male': 55.180948972702026, 'female': 44.81905400753021}","{'white': 23.42166304588318, 'black': 11.984606832265854, 'latino hispanic': 26.838693022727966, 'asian': 17.830608785152435, 'indian': 2.1900475025177, 'middle eastern': 17.734383046627045}",,
222,20-29,male,white,52.3450093132096,66.6818618774414
222,"{'0-2': 0.4789729602634907, '3-9': 3.9511900395154953, '10-19': 4.342861101031303, '20-29': 28.266793489456177, '30-39': 25.703489780426025, '40-49': 15.797139704227448, '50-59': 6.724477559328079, '60-69': 6.862062215805054, '70+': 7.873009890317917}","{'male': 61.19853854179382, 'female': 38.80146145820618}","{'white': 30.494588613510132, 'black': 2.935691550374031, 'latino hispanic': 10.588467121124268, 'asian': 8.41202586889267, 'indian': 19.186997413635254, 'middle eastern': 28.3822238445282}",,
223,30-39,male,black,86.37129152675674,76.92813873291016
223,"{'0-2': 0.002691087684070226, '3-9': 0.012067752686562017, '10-19': 0.21473802626132965, '20-29': 27.217167615890503, '30-39': 56.89884424209595, '40-49': 14.329598844051361, '50-59': 1.201744843274355, '60-69': 0.10784523328766227, '70+': 0.015307437570299953}","{'male': 99.85325336456299, 'female': 0.14675017446279526}","{'white': 0.002538604530855082, 'black': 98.85545372962952, 'latino hispanic': 0.2164522185921669, 'asian': 0.03150292905047536, 'indian': 0.8909665979444981, 'middle eastern': 0.0030892701033735648}",,
224,30-39,male,latino hispanic,33.24154027718932,69.32716369628906
224,"{'0-2': 0.0006526022843900137, '3-9': 0.010496302274987102, '10-19': 0.3596517024561763, '20-29': 27.804195880889893, '30-39': 65.99956154823303, '40-49': 5.784236267209053, '50-59': 0.04092823073733598, '60-69': 0.00027845928798342356, '70+': 3.314982066626726e-06}","{'male': 99.96517300605774, 'female': 0.03482498286757618}","{'white': 1.1755544692277908, 'black': 0.18217043252661824, 'latino hispanic': 51.88602805137634, 'asian': 0.06346472655422986, 'indian': 43.48357021808624, 'middle eastern': 3.2092053443193436}",,
225,60-69,male,white,18.973665961010276,55.63983917236328
225,"{'0-2': 0.0009983114978240337, '3-9': 0.0012516151400632225, '10-19': 0.0059348134527681395, '20-29': 0.0074307921750005335, '30-39': 0.05028216983191669, '40-49': 1.044521201401949, '50-59': 16.702432930469513, '60-69': 68.03772449493408, '70+': 14.149422943592072}","{'male': 99.92672204971313, 'female': 0.07328285719268024}","{'white': 61.831098794937134, 'black': 4.01880070567131, 'latino hispanic': 18.77259463071823, 'asian': 0.6701374426484108, 'indian': 12.705282866954803, 'middle eastern': 2.002088539302349}",,
226,20-29,male,indian,30.80584360149873,91.21274948120117
226,"{'0-2': 0.0009729287739901338, '3-9': 0.1744271139614284, '10-19': 12.690848112106323, '20-29': 71.61116003990173, '30-39': 15.070092678070068, '40-49': 0.44957753270864487, '50-59': 0.002812364800774958, '60-69': 0.00011526764183145133, '70+': 1.6246895384597337e-06}","{'male': 99.99978542327881, 'female': 0.00020893337477900786}","{'white': 0.6733400747179985, 'black': 0.016703939763829112, 'latino hispanic': 38.20493519306183, 'asian': 6.824757903814316, 'indian': 53.00779938697815, 'middle eastern': 1.2724569998681545}",,
227,20-29,female,asian,1.4142135623730951,99.70722198486328
227,"{'0-2': 0.08523735450580716, '3-9': 2.34594214707613, '10-19': 20.042261481285095, '20-29': 44.04514729976654, '30-39': 24.781259894371033, '40-49': 7.3515743017196655, '50-59': 0.9763499721884727, '60-69': 0.31117016915231943, '70+': 0.06105542415753007}","{'male': 40.785959362983704, 'female': 59.21403765678406}","{'white': 12.808488309383392, 'black': 1.3781250454485416, 'latino hispanic': 24.411901831626892, 'asian': 46.52963876724243, 'indian': 2.706039883196354, 'middle eastern': 12.165799736976624}",,
228,50-59,male,white,67.97793759742936,61.13624572753906
228,"{'0-2': 0.0005560876616073074, '3-9': 0.0006102968200139003, '10-19': 0.008502913260599598, '20-29': 0.03713180194608867, '30-39': 0.7158325053751469, '40-49': 17.672058939933777, '50-59': 75.09128451347351, '60-69': 6.335832923650742, '70+': 0.138193613383919}","{'male': 99.99213814735413, 'female': 0.007866028317948803}","{'white': 97.69920110702515, 'black': 0.0038706872146576643, 'latino hispanic': 0.37670647725462914, 'asian': 0.0017395621398463845, 'indian': 0.14502486446872354, 'middle eastern': 1.7734616994857788}",,
229,50-59,male,white,12.165525060596437,97.17941284179688
229,"{'0-2': 0.0017085825675167143, '3-9': 0.0013917635442339815, '10-19': 0.03435033140704036, '20-29': 0.054585241014137864, '30-39': 0.7491483353078365, '40-49': 12.274080514907837, '50-59': 77.43562459945679, '60-69': 9.323105216026306, '70+': 0.12600525515154004}","{'male': 99.99803304672241, 'female': 0.001966620948223863}","{'white': 81.85701966285706, 'black': 0.018112195539288223, 'latino hispanic': 7.412014156579971, 'asian': 0.01595614739926532, 'indian': 0.9963615797460079, 'middle eastern': 9.700541943311691}",,
230,20-29,male,latino hispanic,23.021728866442675,88.0523681640625
230,"{'0-2': 0.5432784091681242, '3-9': 5.951141938567162, '10-19': 13.667379319667816, '20-29': 53.32084894180298, '30-39': 19.450905919075012, '40-49': 5.437212437391281, '50-59': 0.9250846691429615, '60-69': 0.5336889531463385, '70+': 0.1704671303741634}","{'male': 96.68978452682495, 'female': 3.310219570994377}","{'white': 14.099399745464325, 'black': 5.928520858287811, 'latino hispanic': 42.57405400276184, 'asian': 22.814568877220154, 'indian': 4.471011832356453, 'middle eastern': 10.112445056438446}",,
231,20-29,male,white,82.71033792700885,57.87353515625
231,"{'0-2': 0.5288677290081978, '3-9': 3.1378068029880524, '10-19': 2.656806819140911, '20-29': 53.27923893928528, '30-39': 31.244900822639465, '40-49': 7.896962761878967, '50-59': 0.8718708530068398, '60-69': 0.2723031444475055, '70+': 0.11124497978016734}","{'male': 79.92185354232788, 'female': 20.07814645767212}","{'white': 43.44742000102997, 'black': 1.8822534009814262, 'latino hispanic': 9.011976420879364, 'asian': 10.988122969865799, 'indian': 2.8360676020383835, 'middle eastern': 31.834152340888977}",,
232,30-39,male,black,29.1547594742265,73.72665405273438
232,"{'0-2': 1.8613706131986874e-06, '3-9': 9.772976738986472e-06, '10-19': 0.02145776234101504, '20-29': 22.451764345169067, '30-39': 69.8901116847992, '40-49': 7.573393732309341, '50-59': 0.06309367017820477, '60-69': 0.00017012747548506013, '70+': 3.770834666738665e-06}","{'male': 99.99999403953552, 'female': 9.601549066928783e-06}","{'white': 1.5187880819667043e-05, 'black': 99.99470114707947, 'latino hispanic': 0.001913973937917035, 'asian': 1.2231168966536643e-05, 'indian': 0.0033454725780757144, 'middle eastern': 1.0819231732739354e-05}",,
233,30-39,male,black,42.57933771208753,70.05767822265625
233,"{'0-2': 2.5330533048872894e-05, '3-9': 0.0001228712221745809, '10-19': 0.03062468022108078, '20-29': 13.704751431941986, '30-39': 78.16318273544312, '40-49': 8.01076665520668, '50-59': 0.08946982561610639, '60-69': 0.001034252272802405, '70+': 2.7054568363382714e-05}","{'male': 99.99758005142212, 'female': 0.0024207238311646506}","{'white': 0.0006578962711500935, 'black': 99.56421852111816, 'latino hispanic': 0.025230596656911075, 'asian': 0.00023807922389096348, 'indian': 0.40623550303280354, 'middle eastern': 0.0034225929994136095}",,
234,40-49,male,latino hispanic,30.23243291566195,83.03050994873047
234,"{'0-2': 0.0021981064492138103, '3-9': 0.011980219278484583, '10-19': 0.11441687820479274, '20-29': 0.3425989765673876, '30-39': 8.06831419467926, '40-49': 61.01677417755127, '50-59': 29.963111877441406, '60-69': 0.4748420789837837, '70+': 0.005760052226833068}","{'male': 99.99943375587463, 'female': 0.0005653147127304692}","{'white': 20.6502765417099, 'black': 0.09412425570189953, 'latino hispanic': 32.5225830078125, 'asian': 0.14604536117985845, 'indian': 18.674838542938232, 'middle eastern': 27.912136912345886}",,
235,30-39,male,black,26.076809620810597,94.25926208496094
235,"{'0-2': 4.0359133812728487e-07, '3-9': 2.781926689010561e-06, '10-19': 0.005650593084283173, '20-29': 9.289950132369995, '30-39': 70.53906321525574, '40-49': 19.58116739988327, '50-59': 0.5777753423899412, '60-69': 0.006192680302774534, '70+': 0.000195176585293666}","{'male': 99.99987483024597, 'female': 0.00012553382475744002}","{'white': 4.5585679231407994e-05, 'black': 99.18985366821289, 'latino hispanic': 0.009741608664626256, 'asian': 0.00433175046055112, 'indian': 0.795734953135252, 'middle eastern': 0.0003088663333983277}",,
236,30-39,male,white,16.492422502470642,94.69242095947266
236,"{'0-2': 8.23537646965633e-06, '3-9': 4.7264620661735535e-05, '10-19': 0.010968151036649942, '20-29': 9.896229207515717, '30-39': 82.65036344528198, '40-49': 7.42143914103508, '50-59': 0.020870735170319676, '60-69': 7.153711862883938e-05, '70+': 9.236822862135341e-07}","{'male': 99.99879002571106, 'female': 0.0012079520274710376}","{'white': 97.15615510940552, 'black': 0.0001189432509818289, 'latino hispanic': 0.12069415533915162, 'asian': 0.005163886089576408, 'indian': 0.018184460350312293, 'middle eastern': 2.699676901102066}",,
237,20-29,male,asian,71.7007670809734,75.7568359375
237,"{'0-2': 0.023185407917480916, '3-9': 0.8435776457190514, '10-19': 16.129130125045776, '20-29': 65.4271125793457, '30-39': 13.552279770374298, '40-49': 3.253767266869545, '50-59': 0.4359674174338579, '60-69': 0.26720056775957346, '70+': 0.06778170354664326}","{'male': 77.47790813446045, 'female': 22.52209782600403}","{'white': 22.48701900243759, 'black': 0.936400517821312, 'latino hispanic': 4.76025827229023, 'asian': 54.214829206466675, 'indian': 6.428607553243637, 'middle eastern': 11.172883957624435}",,
238,20-29,male,white,14.560219778561038,95.82748413085938
238,"{'0-2': 2.7390146328798437e-05, '3-9': 0.0015479339708690532, '10-19': 0.4000093322247267, '20-29': 61.47684454917908, '30-39': 37.81723082065582, '40-49': 0.3039558185264468, '50-59': 0.000380643564312777, '60-69': 4.7755989385223074e-06, '70+': 8.895307268552699e-08}","{'male': 99.99945759773254, 'female': 0.0005408519882621476}","{'white': 97.33181595802307, 'black': 0.0008436381904175505, 'latino hispanic': 0.2275676466524601, 'asian': 0.013827263319399208, 'indian': 0.016496908210683614, 'middle eastern': 2.4094518274068832}",,
239,20-29,male,black,48.093658625644196,82.6512336730957
239,"{'0-2': 0.2886035945266485, '3-9': 2.0171595737338066, '10-19': 3.7809722125530243, '20-29': 24.066010117530823, '30-39': 20.03982365131378, '40-49': 18.928928673267365, '50-59': 10.090752691030502, '60-69': 10.323289036750793, '70+': 10.464463382959366}","{'male': 91.67169332504272, 'female': 8.328302204608917}","{'white': 18.076391518115997, 'black': 30.019989609718323, 'latino hispanic': 20.07979154586792, 'asian': 10.348226875066757, 'indian': 6.439508497714996, 'middle eastern': 15.036092698574066}",,
240,60-69,male,white,15.620499351813312,95.55826187133789
240,"{'0-2': 0.006475600093835965, '3-9': 0.00687000501784496, '10-19': 0.035561565891839564, '20-29': 0.01724711764836684, '30-39': 0.03935674030799419, '40-49': 0.5221504252403975, '50-59': 23.662999272346497, '60-69': 65.98440408706665, '70+': 9.724937379360199}","{'male': 99.59070086479187, 'female': 0.4092989955097437}","{'white': 45.589858293533325, 'black': 0.34475671127438545, 'latino hispanic': 7.133392244577408, 'asian': 0.08065102156251669, 'indian': 31.75409436225891, 'middle eastern': 15.09724110364914}",,
241,60-69,male,white,26.925824035672523,92.59891510009766
