Image_No,age,gender,race,center_dist,space
205,20-29,female,black,65.76473218982952,66.52297973632812
205,"{'0-2': 1.2075729216576292e-05, '3-9': 0.010630107135511935, '10-19': 4.913792014122009, '20-29': 91.34114980697632, '30-39': 3.7174060940742493, '40-49': 0.016966780822258443, '50-59': 4.4466088411354576e-05, '60-69': 5.277335013431639e-07, '70+': 9.34653604511837e-09}","{'male': 0.006944084452698007, 'female': 99.99305605888367}","{'white': 1.7036160454154015, 'black': 69.74191069602966, 'latino hispanic': 22.54147231578827, 'asian': 0.03296615032013506, 'indian': 5.851590260863304, 'middle eastern': 0.1284359022974968}",,
206,20-29,female,white,7.211102550927979,93.65768432617188
206,"{'0-2': 1.3248868668824798e-06, '3-9': 0.0004581630946631776, '10-19': 0.9122799150645733, '20-29': 76.17469429969788, '30-39': 22.71658033132553, '40-49': 0.1951639074832201, '50-59': 0.0008114187039609533, '60-69': 5.417441073518603e-06, '70+': 8.984056831806697e-08}","{'male': 0.0035922737879445776, 'female': 99.99640583992004}","{'white': 99.91478323936462, 'black': 0.0005517254066944588, 'latino hispanic': 0.07323925383388996, 'asian': 0.00011446760481703677, 'indian': 0.0003311325144750299, 'middle eastern': 0.010982389358105138}",,
207,20-29,female,black,7.0710678118654755,97.07565307617188
207,"{'0-2': 2.2255949971849986e-06, '3-9': 0.0024804307031445205, '10-19': 2.4594463407993317, '20-29': 93.30222010612488, '30-39': 4.2199138551950455, '40-49': 0.01589925668668002, '50-59': 3.6136108860773675e-05, '60-69': 2.1970674168869664e-07, '70+': 2.9740692547575165e-09}","{'male': 0.0023120011974242516, 'female': 99.99768733978271}","{'white': 0.8306500501930714, 'black': 46.25018835067749, 'latino hispanic': 18.335704505443573, 'asian': 0.031025224598124623, 'indian': 34.52420234680176, 'middle eastern': 0.028228468727320433}",,
208,20-29,female,white,26.248809496813372,61.3739013671875
208,"{'0-2': 3.853300256650982e-06, '3-9': 0.0020403766029630788, '10-19': 2.140638418495655, '20-29': 84.60708856582642, '30-39': 13.148102164268494, '40-49': 0.10175327770411968, '50-59': 0.0003667506462079473, '60-69': 2.223698736258939e-06, '70+': 7.386241063223054e-08}","{'male': 0.11335127055644989, 'female': 99.88664388656616}","{'white': 99.98003244400024, 'black': 0.00026356528906035237, 'latino hispanic': 0.017780993948690593, 'asian': 0.0002125434093613876, 'indian': 6.154577931738459e-05, 'middle eastern': 0.0016475776646984741}",,
209,20-29,female,white,23.021728866442675,44.49195861816406
209,"{'0-2': 5.875338882077585e-07, '3-9': 0.00842659137560986, '10-19': 6.022757664322853, '20-29': 90.36303758621216, '30-39': 3.5875510424375534, '40-49': 0.018196800374425948, '50-59': 2.9404083079498378e-05, '60-69': 2.3439388208146283e-07, '70+': 4.559809821391703e-09}","{'male': 0.00031824454254092416, 'female': 99.99968409538269}","{'white': 87.01793551445007, 'black': 0.023540618713013828, 'latino hispanic': 11.146701127290726, 'asian': 0.011563822044990957, 'indian': 0.3206385299563408, 'middle eastern': 1.4796137809753418}",,
210,20-29,female,white,14.866068747318506,92.11807250976562
210,"{'0-2': 6.7786466217967245e-06, '3-9': 0.0018260216165799648, '10-19': 1.611853949725628, '20-29': 82.76745676994324, '30-39': 15.464368462562561, '40-49': 0.15345689607784152, '50-59': 0.001022062042466132, '60-69': 1.5325586844028294e-05, '70+': 3.484970090283923e-07}","{'male': 0.005104051160742529, 'female': 99.99489188194275}","{'white': 98.78463745117188, 'black': 0.031146814581006765, 'latino hispanic': 0.8029034361243248, 'asian': 0.01307314814766869, 'indian': 0.03382357535883784, 'middle eastern': 0.334408413618803}",,
211,20-29,female,latino hispanic,74.16872656315464,60.89630126953125
211,"{'0-2': 5.585166107380246e-07, '3-9': 0.00016734403516238672, '10-19': 0.5354892462491989, '20-29': 86.55381798744202, '30-39': 12.79405802488327, '40-49': 0.11601860169321299, '50-59': 0.00044012572288920637, '60-69': 2.005553056960707e-06, '70+': 1.1699470559012326e-08}","{'male': 0.00128664596559247, 'female': 99.99871253967285}","{'white': 3.6258213222026825, 'black': 32.359713315963745, 'latino hispanic': 50.05226135253906, 'asian': 0.026425643591210246, 'indian': 13.496893644332886, 'middle eastern': 0.43889288790524006}",,
212,20-29,female,latino hispanic,47.634021455258214,45.73173522949219
212,"{'0-2': 1.6716883521894488e-05, '3-9': 0.022480518964584917, '10-19': 7.022826373577118, '20-29': 88.27854990959167, '30-39': 4.641526564955711, '40-49': 0.03449989599175751, '50-59': 0.00010420333182992181, '60-69': 2.097518070343085e-06, '70+': 5.5198551285329245e-08}","{'male': 0.20879858639091253, 'female': 99.7912049293518}","{'white': 38.34102749824524, 'black': 1.308590080589056, 'latino hispanic': 49.18956458568573, 'asian': 0.030910514760762453, 'indian': 1.6923688352108002, 'middle eastern': 9.437540173530579}",,
213,20-29,female,white,17.08800749063506,91.00341796875
213,"{'0-2': 4.4260706211218803e-07, '3-9': 0.0014392756384040695, '10-19': 3.1893085688352585, '20-29': 92.58653521537781, '30-39': 4.213855788111687, '40-49': 0.008847895514918491, '50-59': 1.1761319029801598e-05, '60-69': 8.385251382136971e-08, '70+': 8.711426545404688e-10}","{'male': 0.0008881333997123875, 'female': 99.99911189079285}","{'white': 89.91352319717407, 'black': 0.025401785387657583, 'latino hispanic': 8.728690445423126, 'asian': 0.026303864433430135, 'indian': 0.23401346988976002, 'middle eastern': 1.0720697231590748}",,
214,20-29,female,white,71.55417527999327,63.8671875
214,"{'0-2': 5.883977038934063e-06, '3-9': 0.001882076685433276, '10-19': 1.567738689482212, '20-29': 80.57769536972046, '30-39': 17.642880976200104, '40-49': 0.20885763224214315, '50-59': 0.0009256318662664853, '60-69': 1.382264684934853e-05, '70+': 2.679293453766718e-07}","{'male': 0.05517096142284572, 'female': 99.9448299407959}","{'white': 98.98233413696289, 'black': 0.026774138677865267, 'latino hispanic': 0.748645793646574, 'asian': 0.0004488440936256666, 'indian': 0.009322554979007691, 'middle eastern': 0.23246773052960634}",,
215,20-29,female,white,166.90416411821485,20.69549560546875
215,"{'0-2': 0.004344986518844962, '3-9': 1.1269803158938885, '10-19': 25.039142370224, '20-29': 66.6654109954834, '30-39': 6.840986758470535, '40-49': 0.30852966010570526, '50-59': 0.013163931726012379, '60-69': 0.0012161638551333454, '70+': 0.00022741471639164956}","{'male': 17.691519856452942, 'female': 82.30847716331482}","{'white': 84.59426164627075, 'black': 0.057348888367414474, 'latino hispanic': 1.086627971380949, 'asian': 0.02565567847341299, 'indian': 0.10983942775055766, 'middle eastern': 14.126268029212952}",,
216,20-29,female,white,5.099019513592785,84.29718017578125
216,"{'0-2': 1.0821616935885459e-07, '3-9': 7.907212875579717e-05, '10-19': 0.4277077503502369, '20-29': 76.15195512771606, '30-39': 23.302729427814484, '40-49': 0.11732851853594184, '50-59': 0.00020167806269455468, '60-69': 5.641884293083876e-07, '70+': 1.9402486561848065e-09}","{'male': 0.0008621162123745307, 'female': 99.99913573265076}","{'white': 61.86967492103577, 'black': 0.25829896330833435, 'latino hispanic': 36.98495030403137, 'asian': 0.0010410311915620696, 'indian': 0.545773096382618, 'middle eastern': 0.3402563976123929}",,
217,20-29,female,indian,75.4254598925323,67.840576171875
217,"{'0-2': 1.620909406696569e-07, '3-9': 0.0005518460056919139, '10-19': 1.8488068133592606, '20-29': 89.7562026977539, '30-39': 8.340121060609818, '40-49': 0.054247304797172546, '50-59': 6.229378186617396e-05, '60-69': 2.881080485295229e-07, '70+': 2.2318027634304904e-09}","{'male': 0.0005690974830940831, 'female': 99.99943375587463}","{'white': 2.6563383638858795, 'black': 1.7076656222343445, 'latino hispanic': 47.450631856918335, 'asian': 0.04996670759283006, 'indian': 47.99519181251526, 'middle eastern': 0.14020169619470835}",,
218,20-29,female,black,1.0,99.60975646972656
218,"{'0-2': 1.3469332316162763e-06, '3-9': 0.010810088861035183, '10-19': 12.9024937748909, '20-29': 83.02218317985535, '30-39': 4.049346596002579, '40-49': 0.015124153287615627, '50-59': 3.554201839506277e-05, '60-69': 1.1960779033870494e-07, '70+': 1.208723485884855e-09}","{'male': 0.006148776446934789, 'female': 99.99384880065918}","{'white': 1.4987719509917952e-05, 'black': 99.98865127563477, 'latino hispanic': 0.0022625852579949424, 'asian': 3.6753618815055233e-05, 'indian': 0.009036660776473582, 'middle eastern': 5.887217113809129e-06}",,
219,20-29,female,white,40.607881008493905,78.955078125
219,"{'0-2': 4.552768828602893e-06, '3-9': 0.008151302608894184, '10-19': 4.647533223032951, '20-29': 92.77713298797607, '30-39': 2.560347504913807, '40-49': 0.006821591523475945, '50-59': 9.067716177924012e-06, '60-69': 1.1011749290190664e-07, '70+': 2.6653632426154594e-09}","{'male': 0.005854742266819812, 'female': 99.99414682388306}","{'white': 90.05126953125, 'black': 0.006399865378625691, 'latino hispanic': 2.992885559797287, 'asian': 0.01989923184737563, 'indian': 0.06101281614974141, 'middle eastern': 6.868536025285721}",,
220,20-29,female,white,81.05553651663777,66.65420532226562
220,"{'0-2': 3.493192224368613e-06, '3-9': 0.026120166876353323, '10-19': 16.304896771907806, '20-29': 82.47976899147034, '30-39': 1.1866572313010693, '40-49': 0.002547412623243872, '50-59': 4.995888858161379e-06, '60-69': 8.21910262072123e-08, '70+': 2.8525298442771962e-09}","{'male': 0.004554536280920729, 'female': 99.99544024467468}","{'white': 99.4419813156128, 'black': 0.0021813606508658268, 'latino hispanic': 0.4691688809543848, 'asian': 0.009068410145118833, 'indian': 0.0025360568542964756, 'middle eastern': 0.07506245165131986}",,
221,20-29,female,white,2.23606797749979,98.8311767578125
221,"{'0-2': 8.356564080713724e-05, '3-9': 0.5158230196684599, '10-19': 34.64950919151306, '20-29': 63.669776916503906, '30-39': 1.1610382236540318, '40-49': 0.003760039180633612, '50-59': 5.2296858399358825e-06, '60-69': 6.911307637302855e-08, '70+': 3.844665905083922e-09}","{'male': 0.005276046067592688, 'female': 99.9947190284729}","{'white': 99.80655312538147, 'black': 0.00018216643411506084, 'latino hispanic': 0.0570139498449862, 'asian': 0.0010979034414049238, 'indian': 0.0005653470907418523, 'middle eastern': 0.1345739234238863}",,
222,20-29,female,black,5.0,97.0703125
222,"{'0-2': 4.414276943975892e-07, '3-9': 0.0012419936865626369, '10-19': 2.6120703667402267, '20-29': 94.21352744102478, '30-39': 3.164248540997505, '40-49': 0.008904112473828718, '50-59': 1.3151171174285992e-05, '60-69': 4.246259455165102e-08, '70+': 3.4871261694185973e-10}","{'male': 0.0007063608336466132, 'female': 99.99929666519165}","{'white': 0.016028957907110453, 'black': 97.76953458786011, 'latino hispanic': 0.43876473791897297, 'asian': 0.0002357985295020626, 'indian': 1.7747998237609863, 'middle eastern': 0.0006401013251888799}",,
223,20-29,female,white,82.00609733428362,67.44613647460938
223,"{'0-2': 8.531168305125902e-06, '3-9': 0.0038980815588729456, '10-19': 1.9682256504893303, '20-29': 84.49011445045471, '30-39': 13.427513837814331, '40-49': 0.1098613953217864, '50-59': 0.00037847066778340377, '60-69': 2.986014635553147e-06, '70+': 4.013204490949107e-08}","{'male': 0.000213078146771295, 'female': 99.99979138374329}","{'white': 99.64091181755066, 'black': 0.0002925204626080813, 'latino hispanic': 0.31174500472843647, 'asian': 0.0034525470255175605, 'indian': 0.0011623898899415508, 'middle eastern': 0.04244042211212218}",,
224,20-29,female,white,56.0,50.09727478027344
224,"{'0-2': 1.3444072521906492e-05, '3-9': 0.005524764856090769, '10-19': 2.228833921253681, '20-29': 80.04125952720642, '30-39': 17.541110515594482, '40-49': 0.1817692187614739, '50-59': 0.0014640218068961985, '60-69': 2.0205186501698336e-05, '70+': 2.6352728887957255e-07}","{'male': 0.0036384473787620664, 'female': 99.9963641166687}","{'white': 87.00116276741028, 'black': 0.015012937365099788, 'latino hispanic': 9.956911951303482, 'asian': 0.03174919402226806, 'indian': 0.10670059127733111, 'middle eastern': 2.888469025492668}",,
225,20-29,female,white,58.0,75.77056884765625
225,"{'0-2': 1.2305143570756627e-05, '3-9': 0.028564201784320176, '10-19': 7.08145797252655, '20-29': 86.62285804748535, '30-39': 6.235707923769951, '40-49': 0.03128341631963849, '50-59': 0.00011462569773357245, '60-69': 1.5475146497578862e-06, '70+': 3.1283020618388946e-08}","{'male': 0.01588244194863364, 'female': 99.98412132263184}","{'white': 75.8336067199707, 'black': 0.16899806214496493, 'latino hispanic': 21.5445876121521, 'asian': 0.017728192324284464, 'indian': 0.3670576959848404, 'middle eastern': 2.068019099533558}",,
226,20-29,female,white,34.36568055487917,83.98857116699219
226,"{'0-2': 5.822639259633888e-07, '3-9': 0.0014956821360101458, '10-19': 5.027120932936668, '20-29': 88.55368494987488, '30-39': 6.376150995492935, '40-49': 0.04147377621848136, '50-59': 6.904713814037677e-05, '60-69': 5.151463700059367e-07, '70+': 1.930412774076018e-08}","{'male': 0.0012644994058064185, 'female': 99.99873638153076}","{'white': 99.95815753936768, 'black': 0.00021872044726478634, 'latino hispanic': 0.01971204619621858, 'asian': 9.965945082512917e-05, 'indian': 0.0002524490582800354, 'middle eastern': 0.02155724650947377}",,
227,20-29,female,white,41.012193308819754,83.04061889648438
227,"{'0-2': 4.94681984264389e-07, '3-9': 0.0008110684575513005, '10-19': 2.0242908969521523, '20-29': 88.15080523490906, '30-39': 9.776121377944946, '40-49': 0.04787257348652929, '50-59': 9.339735242974712e-05, '60-69': 5.668415070658739e-07, '70+': 3.88945160800791e-09}","{'male': 0.0006133115675766021, 'female': 99.99939203262329}","{'white': 64.23949003219604, 'black': 0.3206727094948292, 'latino hispanic': 33.78576338291168, 'asian': 0.0018091466699843295, 'indian': 0.7280657067894936, 'middle eastern': 0.9241997264325619}",,
228,20-29,female,latino hispanic,2.8284271247461903,97.27821350097656
228,"{'0-2': 3.4206060206543043e-06, '3-9': 0.004114404873689637, '10-19': 5.976340547204018, '20-29': 90.46900868415833, '30-39': 3.5312436521053314, '40-49': 0.01919678907142952, '50-59': 9.065813060260552e-05, '60-69': 1.3610604199243426e-06, '70+': 1.3905109008671701e-08}","{'male': 0.007233450742205605, 'female': 99.99276995658875}","{'white': 14.895696938037872, 'black': 4.659775644540787, 'latino hispanic': 70.84473371505737, 'asian': 0.017355254385620356, 'indian': 7.073411345481873, 'middle eastern': 2.5090327486395836}",,
229,20-29,female,latino hispanic,52.0,78.289794921875
229,"{'0-2': 4.687935373226537e-07, '3-9': 0.0013157374269212596, '10-19': 3.1836308538913727, '20-29': 93.52844953536987, '30-39': 3.2787051051855087, '40-49': 0.007885767990956083, '50-59': 1.1092153329173016e-05, '60-69': 7.595324369447098e-08, '70+': 5.548157419599242e-10}","{'male': 0.0009659515853854828, 'female': 99.99903440475464}","{'white': 17.214111983776093, 'black': 1.3270989991724491, 'latino hispanic': 78.71370315551758, 'asian': 0.014463590923696756, 'indian': 1.9866470247507095, 'middle eastern': 0.7439711131155491}",,
230,20-29,female,latino hispanic,36.40054944640259,81.68411254882812
230,"{'0-2': 3.685794425223321e-06, '3-9': 0.013444453361444175, '10-19': 8.020932227373123, '20-29': 88.07170987129211, '30-39': 3.871648758649826, '40-49': 0.02220550668425858, '50-59': 5.06492597196484e-05, '60-69': 5.155851745541895e-07, '70+': 1.1152814782811049e-08}","{'male': 0.012707138375844806, 'female': 99.98729228973389}","{'white': 43.88091862201691, 'black': 1.418575644493103, 'latino hispanic': 53.387874364852905, 'asian': 0.006878126441733912, 'indian': 0.9872457943856716, 'middle eastern': 0.3185085952281952}",,
231,20-29,female,white,96.89685237405807,52.4505615234375
231,"{'0-2': 1.6447648931716685e-05, '3-9': 0.07937029004096985, '10-19': 18.36267113685608, '20-29': 79.14289236068726, '30-39': 2.407742477953434, '40-49': 0.007293935777852312, '50-59': 1.2935579718487134e-05, '60-69': 1.9039765319917024e-07, '70+': 4.8962063570190395e-09}","{'male': 0.0007496392754546832, 'female': 99.99924898147583}","{'white': 81.33549094200134, 'black': 0.07989401347003877, 'latino hispanic': 17.221415042877197, 'asian': 0.21841349080204964, 'indian': 0.044017485924996436, 'middle eastern': 1.1007683351635933}",,
232,20-29,female,white,6.4031242374328485,94.415283203125
232,"{'0-2': 5.51202141707563e-06, '3-9': 0.0153964341734536, '10-19': 10.426399111747742, '20-29': 87.84472942352295, '30-39': 1.7099468037486076, '40-49': 0.003510456735966727, '50-59': 5.606774067246079e-06, '60-69': 8.251191951913484e-08, '70+': 2.0390368213329957e-09}","{'male': 0.013609527377411723, 'female': 99.98639225959778}","{'white': 52.876752614974976, 'black': 0.9420660324394703, 'latino hispanic': 44.30038034915924, 'asian': 0.07301843143068254, 'indian': 0.5227195098996162, 'middle eastern': 1.2850692495703697}",,
233,20-29,female,black,23.021728866442675,90.447998046875
233,"{'0-2': 2.91889956649527e-07, '3-9': 0.0007601128345413599, '10-19': 2.374531887471676, '20-29': 93.49940419197083, '30-39': 4.114217311143875, '40-49': 0.011074475332861766, '50-59': 1.6375301470361592e-05, '60-69': 7.768162779697718e-08, '70+': 9.663854785846304e-10}","{'male': 0.008402400999329984, 'female': 99.99160170555115}","{'white': 0.15302920946851373, 'black': 84.90075469017029, 'latino hispanic': 3.756684809923172, 'asian': 0.0010417371413495857, 'indian': 11.124008148908615, 'middle eastern': 0.06448100903071463}",,
234,20-29,female,white,25.01999200639361,89.29824829101562
234,"{'0-2': 3.0298711095610997e-06, '3-9': 0.0018987302610184997, '10-19': 2.702166885137558, '20-29': 90.64376950263977, '30-39': 6.624973565340042, '40-49': 0.027134621632285416, '50-59': 4.856358941651706e-05, '60-69': 6.086778192582187e-07, '70+': 6.608105035388334e-09}","{'male': 0.012908159988000989, 'female': 99.98709559440613}","{'white': 70.81335783004761, 'black': 0.12519325828179717, 'latino hispanic': 27.17888057231903, 'asian': 0.1382405636832118, 'indian': 0.22643869742751122, 'middle eastern': 1.5178842470049858}",,
235,20-29,female,white,23.40939982143925,50.777435302734375
235,"{'0-2': 4.556614641160195e-07, '3-9': 0.0003836209543806035, '10-19': 0.7911423221230507, '20-29': 75.94649195671082, '30-39': 22.92260378599167, '40-49': 0.3381360322237015, '50-59': 0.001226930362463463, '60-69': 1.2191348730539175e-05, '70+': 1.0468036437671913e-07}","{'male': 0.0013197922271501739, 'female': 99.99867677688599}","{'white': 86.21430993080139, 'black': 0.009907980711432174, 'latino hispanic': 9.828628599643707, 'asian': 0.01155346617451869, 'indian': 0.6015111692249775, 'middle eastern': 3.3341001719236374}",,
236,20-29,female,white,94.00531899844817,63.0340576171875
236,"{'0-2': 9.655220623017158e-07, '3-9': 0.0013987525562697556, '10-19': 1.9362665712833405, '20-29': 87.46287822723389, '30-39': 10.550222545862198, '40-49': 0.04900009371340275, '50-59': 0.00022829165118309902, '60-69': 1.983200270672114e-06, '70+': 4.4694278833468104e-08}","{'male': 0.00023461827822757186, 'female': 99.9997615814209}","{'white': 99.9893069267273, 'black': 7.459179300894903e-05, 'latino hispanic': 0.009201428474625573, 'asian': 0.00012678555094680632, 'indian': 0.0001432757926522754, 'middle eastern': 0.0011398225979064591}",,
237,20-29,female,white,1.4142135623730951,99.41482543945312
237,"{'0-2': 5.671740055390728e-06, '3-9': 0.020384337403811514, '10-19': 8.786223828792572, '20-29': 89.28580284118652, '30-39': 1.9001075997948647, '40-49': 0.007468416151823476, '50-59': 7.689872205673964e-06, '60-69': 1.2461055520773812e-07, '70+': 2.196143961130659e-09}","{'male': 0.0005529003828996792, 'female': 99.99944567680359}","{'white': 83.17251801490784, 'black': 0.016466945817228407, 'latino hispanic': 12.877894937992096, 'asian': 0.03241442027501762, 'indian': 0.14060832327231765, 'middle eastern': 3.7600986659526825}",,
238,20-29,female,black,22.561028345356952,88.89503479003906
238,"{'0-2': 2.1857991328033677e-05, '3-9': 0.1560462173074484, '10-19': 30.41241765022278, '20-29': 68.32510828971863, '30-39': 1.1050439439713955, '40-49': 0.0013671970009454526, '50-59': 2.6314637580071576e-06, '60-69': 1.4210541077197547e-08, '70+': 2.4662034567302094e-10}","{'male': 0.003572443893062882, 'female': 99.99642372131348}","{'white': 0.0007362618362094508, 'black': 99.96199011802673, 'latino hispanic': 0.023707935179118067, 'asian': 7.395197485493554e-05, 'indian': 0.013454437430482358, 'middle eastern': 3.715536536219588e-05}",,
239,20-29,female,black,27.58622844826744,84.26628112792969
239,"{'0-2': 9.348039675671771e-07, '3-9': 0.0008859015906637069, '10-19': 1.8287694081664085, '20-29': 94.40826773643494, '30-39': 3.7450015544891357, '40-49': 0.01702803128864616, '50-59': 4.9872352292368305e-05, '60-69': 2.4378585816720033e-07, '70+': 1.8513149346865987e-09}","{'male': 0.008102114225039259, 'female': 99.99189376831055}","{'white': 0.0837527506519109, 'black': 90.53159952163696, 'latino hispanic': 3.80672886967659, 'asian': 0.02092069771606475, 'indian': 5.55073618888855, 'middle eastern': 0.006271646270761266}",,
240,30-39,female,white,11.045361017187261,91.43829345703125
240,"{'0-2': 6.369200278300013e-07, '3-9': 0.00017304771517956397, '10-19': 0.17145626479759812, '20-29': 32.78082013130188, '30-39': 64.0303909778595, '40-49': 2.981533296406269, '50-59': 0.03541334008332342, '60-69': 0.00021134349026397103, '70+': 2.965088974349328e-06}","{'male': 0.013952986046206206, 'female': 99.98604655265808}","{'white': 99.91061091423035, 'black': 0.0009099050657823682, 'latino hispanic': 0.052918941946700215, 'asian': 0.0007390855898847803, 'indian': 0.0008288244316645432, 'middle eastern': 0.03399757842998952}",,
241,20-29,female,latino hispanic,19.924858845171276,90.22750854492188
241,"{'0-2': 3.97729449375106e-07, '3-9': 0.0025542367438902147, '10-19': 7.921101152896881, '20-29': 89.08082246780396, '30-39': 2.9856115579605103, '40-49': 0.0098952921689488, '50-59': 1.3477969673658663e-05, '60-69': 1.4969633310712993e-07, '70+': 2.460469848697411e-09}","{'male': 0.0029057242500130087, 'female': 99.99709129333496}","{'white': 38.724809885025024, 'black': 0.45304587110877037, 'latino hispanic': 53.62342596054077, 'asian': 0.09568218374624848, 'indian': 1.5903031453490257, 'middle eastern': 5.51273338496685}",,
242,20-29,female,white,17.029386365926403,70.75996398925781
242,"{'0-2': 3.547349081145512e-06, '3-9': 0.016521794896107167, '10-19': 9.606756269931793, '20-29': 85.30747890472412, '30-39': 5.001544952392578, '40-49': 0.06751664914190769, '50-59': 0.00017775472542780335, '60-69': 2.6786421969404728e-06, '70+': 6.653771977838119e-08}","{'male': 0.006469055369962007, 'female': 99.99353289604187}","{'white': 67.4406886100769, 'black': 0.01874415174825117, 'latino hispanic': 25.257030129432678, 'asian': 0.23882766254246235, 'indian': 0.21244692616164684, 'middle eastern': 6.832268834114075}",,
243,20-29,female,black,12.041594578792294,94.35653686523438
243,"{'0-2': 4.406787468269613e-06, '3-9': 0.0022054829969420098, '10-19': 3.379984200000763, '20-29': 90.90743660926819, '30-39': 5.690912157297134, '40-49': 0.019404602062422782, '50-59': 5.405300385064038e-05, '60-69': 2.739409810104121e-07, '70+': 6.105554950508463e-09}","{'male': 0.03896823327522725, 'female': 99.96103048324585}","{'white': 0.001380845333187608, 'black': 99.92518424987793, 'latino hispanic': 0.03533730050548911, 'asian': 0.0002231679445685586, 'indian': 0.037835628609173, 'middle eastern': 3.8322403383972414e-05}",,
244,20-29,female,latino hispanic,50.48762224545735,58.20426940917969
244,"{'0-2': 8.298695775010856e-06, '3-9': 0.02629362279549241, '10-19': 7.761015743017197, '20-29': 87.31328248977661, '30-39': 4.863457381725311, '40-49': 0.03581193741410971, '50-59': 0.00012863216625191853, '60-69': 1.738615296176249e-06, '70+': 1.7766232929261605e-08}","{'male': 0.0016337193301296793, 'female': 99.99836683273315}","{'white': 15.621380507946014, 'black': 0.6647490430623293, 'latino hispanic': 80.64417839050293, 'asian': 0.1514654839411378, 'indian': 1.4648942276835442, 'middle eastern': 1.453335303813219}",,
245,20-29,female,white,28.861739379323623,86.468505859375
245,"{'0-2': 3.650299618129793e-07, '3-9': 0.0004694253675552318, '10-19': 1.858653873205185, '20-29': 88.49829435348511, '30-39': 9.58651676774025, '40-49': 0.05595767288468778, '50-59': 0.00010546528983468306, '60-69': 7.834136894757648e-07, '70+': 6.335933167012087e-09}","{'male': 0.0015116819668037351, 'female': 99.99849200248718}","{'white': 80.98219037055969, 'black': 0.05796033074147999, 'latino hispanic': 17.80029535293579, 'asian': 0.0054043026466388255, 'indian': 0.2404088620096445, 'middle eastern': 0.9137426503002644}",,
246,20-29,female,white,7.0710678118654755,96.88072204589844
246,"{'0-2': 4.983528256730096e-07, '3-9': 0.001916735345730558, '10-19': 2.5607671588659286, '20-29': 93.69249939918518, '30-39': 3.732512518763542, '40-49': 0.012287337449379265, '50-59': 1.796888540184227e-05, '60-69': 1.793969195418299e-07, '70+': 4.245241311262582e-09}","{'male': 0.000727750375517644, 'female': 99.99927282333374}","{'white': 99.64993000030518, 'black': 0.0003700813977047801, 'latino hispanic': 0.2751639112830162, 'asian': 0.00023060895273374626, 'indian': 0.004508508209255524, 'middle eastern': 0.06978835444897413}",,
247,30-39,female,white,62.80127387243032,72.5250244140625
247,"{'0-2': 8.858854272375538e-06, '3-9': 0.0011407209967728704, '10-19': 0.38749584928154945, '20-29': 47.488752007484436, '30-39': 51.140350103378296, '40-49': 0.9745544753968716, '50-59': 0.007661966810701415, '60-69': 3.2645664305164246e-05, '70+': 4.4494061768318716e-07}","{'male': 0.0019989613065263256, 'female': 99.99800324440002}","{'white': 99.97419118881226, 'black': 0.0006349787327053491, 'latino hispanic': 0.0233068858506158, 'asian': 6.564901582351013e-05, 'indian': 3.92788393810406e-05, 'middle eastern': 0.001758997495926451}",,
248,20-29,female,white,4.47213595499958,98.05488586425781
248,"{'0-2': 5.376743317242472e-06, '3-9': 0.003041408672288526, '10-19': 2.0930713042616844, '20-29': 86.17464900016785, '30-39': 11.644132435321808, '40-49': 0.08478439413011074, '50-59': 0.00031245929221768165, '60-69': 3.420858618596867e-06, '70+': 8.585777089287205e-08}","{'male': 0.005465389403980225, 'female': 99.9945342540741}","{'white': 99.8005747795105, 'black': 0.0019612876712926663, 'latino hispanic': 0.17835641046985984, 'asian': 0.0003879951236740453, 'indian': 0.0036762743548024446, 'middle eastern': 0.015046131738927215}",,
249,20-29,female,white,34.655446902326915,79.84161376953125
249,"{'0-2': 1.39524458653284e-07, '3-9': 0.0001378019305775524, '10-19': 0.8576041087508202, '20-29': 62.01585531234741, '30-39': 36.9663804769516, '40-49': 0.15931320376694202, '50-59': 0.0007099321010173298, '60-69': 2.3502801482777613e-06, '70+': 2.064508147769928e-08}","{'male': 0.002170924926758744, 'female': 99.99783039093018}","{'white': 99.63176846504211, 'black': 0.010349404328735545, 'latino hispanic': 0.244745216332376, 'asian': 0.00018795839196172892, 'indian': 0.0012502294339356013, 'middle eastern': 0.1117093488574028}",,
250,20-29,female,white,1.4142135623730951,99.60975646972656
250,"{'0-2': 4.971504985462616e-07, '3-9': 0.0018185370208811946, '10-19': 3.0824871733784676, '20-29': 87.00006604194641, '30-39': 9.866251796483994, '40-49': 0.04928893758915365, '50-59': 8.423134545409994e-05, '60-69': 5.747867959371433e-07, '70+': 6.3516816806163945e-09}","{'male': 0.0006113022664067103, 'female': 99.99938607215881}","{'white': 95.26235461235046, 'black': 0.005257706288830377, 'latino hispanic': 4.61597815155983, 'asian': 0.009389028855366632, 'indian': 0.028027957887388766, 'middle eastern': 0.07899884949438274}",,
251,20-29,female,white,77.62087348130012,64.6392822265625
