Image_No,age,gender,race,emotion,center_dist,space
36,38,male,white,neutral,13.92838827718412,95.45230865478516
36,38,"{'male': 99.9998688697815, 'female': 0.0001299066184401454}","{'asian': 0.00667521202328016, 'indian': 0.027373199003641248, 'black': 0.0017185365437635582, 'white': 95.94813561130378, 'middle eastern': 1.7710936380084537, 'latino hispanic': 2.24500516772301}","{'angry': 7.263180613517761, 'disgust': 2.96717581060868e-09, 'fear': 0.0014435881894314662, 'happy': 0.0018693610400077887, 'sad': 1.040052343159914, 'surprise': 6.1650915483824065e-06, 'neutral': 91.69344902038574}",,
37,44,male,black,angry,34.539832078341085,74.74737167358398
37,44,"{'male': 99.99903440475464, 'female': 0.0009601081728760619}","{'asian': 15.994922816753387, 'indian': 18.462330102920532, 'black': 41.416946053504944, 'white': 3.401298075914383, 'middle eastern': 2.384849824011326, 'latino hispanic': 18.33966076374054}","{'angry': 44.221970438957214, 'disgust': 0.03281482495367527, 'fear': 17.339159548282623, 'happy': 1.3801191002130508, 'sad': 34.75938141345978, 'surprise': 0.04733606765512377, 'neutral': 2.219215966761112}",,
38,30,male,asian,neutral,96.33794683301073,65.52314758300781
38,30,"{'male': 99.9993085861206, 'female': 0.0006960397513466887}","{'asian': 92.55731657489041, 'indian': 0.47480471468297925, 'black': 0.008707210300268102, 'white': 0.1274539000886023, 'middle eastern': 0.036972748806007136, 'latino hispanic': 6.794744389935993}","{'angry': 12.353879975810054, 'disgust': 1.5887438774674635e-09, 'fear': 0.017123374851148593, 'happy': 0.00811105759282096, 'sad': 0.026973220214646133, 'surprise': 0.002454280618906096, 'neutral': 87.59145288569297}",,
39,29,female,asian,neutral,37.0540146272978,83.00256729125977
39,29,"{'male': 0.14310788828879595, 'female': 99.85688924789429}","{'asian': 32.8511118888855, 'indian': 3.3371035009622574, 'black': 1.6510039567947388, 'white': 24.931295216083527, 'middle eastern': 7.876006513834, 'latino hispanic': 29.35347557067871}","{'angry': 32.364712043370254, 'disgust': 0.0008198717364050282, 'fear': 12.190324031153207, 'happy': 1.9646840649466593, 'sad': 10.669804146266477, 'surprise': 6.451675319871344, 'neutral': 36.357988281010186}",,
40,34,male,white,neutral,66.46803743153548,74.89442825317383
40,34,"{'male': 97.54337072372437, 'female': 2.4566316977143288}","{'asian': 27.95157003114045, 'indian': 0.804082072769527, 'black': 8.13288513618023, 'white': 48.98914092714434, 'middle eastern': 2.567151528129073, 'latino hispanic': 11.555170956562218}","{'angry': 5.280102260666248e-18, 'disgust': 1.3711905125939377e-32, 'fear': 4.139334335923195, 'happy': 1.776222127280319e-11, 'sad': 1.1306983083159139e-05, 'surprise': 3.298814129845673e-10, 'neutral': 95.86066007614136}",,
41,24,male,white,sad,19.235384061671347,94.85111236572266
41,24,"{'male': 99.9982237815857, 'female': 0.0017756254237610847}","{'asian': 9.790024902760575e-05, 'indian': 0.0005216088371814171, 'black': 6.2564708616281234e-06, 'white': 98.33931346663076, 'middle eastern': 1.192977602871942, 'latino hispanic': 0.467081172590712}","{'angry': 5.28421098197764, 'disgust': 1.041860009244681, 'fear': 6.700647276678519, 'happy': 0.07629673218633129, 'sad': 59.37138553687248, 'surprise': 0.0010318871023862386, 'neutral': 27.524568290982742}",,
42,33,male,black,sad,36.124783736376884,69.77033615112305
42,33,"{'male': 99.99220371246338, 'female': 0.007790831296006218}","{'asian': 7.724212380821882e-07, 'indian': 3.313981551400502e-05, 'black': 99.99994039535522, 'white': 7.505079890890443e-10, 'middle eastern': 7.952871867999978e-10, 'latino hispanic': 2.4579225055276765e-05}","{'angry': 1.3462096452713013, 'disgust': 0.0004070785053045256, 'fear': 1.051434502005577, 'happy': 1.606575958430767, 'sad': 95.43976187705994, 'surprise': 0.0003854101578326663, 'neutral': 0.5552264861762524}",,
43,32,male,asian,fear,71.386273190299,81.63127899169922
