Image_No,age,gender,race,center_dist,space
372,20-29,female,latino hispanic,45.89117562233507,37.31231689453125
372,"{'0-2': 1.419324888729534e-05, '3-9': 0.005454817437566817, '10-19': 2.2832822054624557, '20-29': 77.8377890586853, '30-39': 19.513386487960815, '40-49': 0.3577183233574033, '50-59': 0.0023077731384546496, '60-69': 4.5845825979995425e-05, '70+': 7.857299699765008e-07}","{'male': 0.023408079869113863, 'female': 99.9765932559967}","{'white': 20.339469611644745, 'black': 0.09909484069794416, 'latino hispanic': 63.48174214363098, 'asian': 0.34191724844276905, 'indian': 7.036609947681427, 'middle eastern': 8.701173216104507}",,
373,50-59,male,white,151.21177202850313,30.895233154296875
373,"{'0-2': 8.057903642111341e-05, '3-9': 6.408167223526107e-05, '10-19': 0.005546758256969042, '20-29': 0.7071908563375473, '30-39': 2.8132814913988113, '40-49': 12.8842294216156, '50-59': 60.86863875389099, '60-69': 20.547786355018616, '70+': 2.1731864660978317}","{'male': 99.95076060295105, 'female': 0.049244798719882965}","{'white': 99.98936057090759, 'black': 4.7463697683269856e-05, 'latino hispanic': 0.0008151760994223878, 'asian': 3.38502246677308e-05, 'indian': 3.7807589592375734e-05, 'middle eastern': 0.009703661635285243}",,
374,40-49,male,white,133.3641631023867,43.67828369140625
374,"{'0-2': 1.128176219111765e-06, '3-9': 8.23483947698378e-07, '10-19': 0.000445179512098548, '20-29': 0.18593521090224385, '30-39': 6.887317448854446, '40-49': 49.579018354415894, '50-59': 42.26900935173035, '60-69': 1.051345095038414, '70+': 0.026931436150334775}","{'male': 99.98069405555725, 'female': 0.019309355411678553}","{'white': 99.55106973648071, 'black': 8.342902333424718e-05, 'latino hispanic': 0.06901280721649528, 'asian': 9.675171668277471e-05, 'indian': 0.0014413731150852982, 'middle eastern': 0.3782895626500249}",,
375,20-29,female,white,125.80143083447024,42.17987060546875
375,"{'0-2': 1.883262434887456e-06, '3-9': 0.001494400294177467, '10-19': 2.831025794148445, '20-29': 80.47007918357849, '30-39': 16.483399271965027, '40-49': 0.21303074900060892, '50-59': 0.0009594125003786758, '60-69': 1.2452645137273066e-05, '70+': 1.8584157546186475e-07}","{'male': 0.0018697071936912835, 'female': 99.99812841415405}","{'white': 94.3756639957428, 'black': 0.06830525235272944, 'latino hispanic': 4.815005138516426, 'asian': 0.08272334234789014, 'indian': 0.07899561314843595, 'middle eastern': 0.5793106742203236}",,
376,30-39,male,white,138.43771162512041,44.1131591796875
376,"{'0-2': 6.180457745585954e-06, '3-9': 0.00011303631026748917, '10-19': 0.017532549099996686, '20-29': 34.409505128860474, '30-39': 64.54795598983765, '40-49': 1.0241052135825157, '50-59': 0.0007723252565483563, '60-69': 3.860169783820311e-06, '70+': 8.07453826023874e-08}","{'male': 99.99973177909851, 'female': 0.00026714255909610074}","{'white': 95.99090814590454, 'black': 8.16581916751602e-05, 'latino hispanic': 0.13782121241092682, 'asian': 0.0013546527043217793, 'indian': 0.1576509326696396, 'middle eastern': 3.712182119488716}",,
377,20-29,female,white,104.04806581575653,54.3975830078125
377,"{'0-2': 8.388599148645426e-07, '3-9': 0.0027803449484054, '10-19': 4.3152183294296265, '20-29': 89.04672861099243, '30-39': 6.531659513711929, '40-49': 0.1031935098581016, '50-59': 0.00041429152588534635, '60-69': 6.275654129694885e-06, '70+': 1.655125925204004e-07}","{'male': 0.009177135507343337, 'female': 99.99082684516907}","{'white': 98.37789535522461, 'black': 1.3706494428333826e-05, 'latino hispanic': 0.026786158559843898, 'asian': 0.0002524574256312917, 'indian': 0.00021634837139572483, 'middle eastern': 1.5948401764035225}",,
378,30-39,female,white,111.82575731914359,44.387054443359375
378,"{'0-2': 0.0002742947117440053, '3-9': 0.005581534423981793, '10-19': 0.19221666734665632, '20-29': 12.513406574726105, '30-39': 49.45438802242279, '40-49': 33.01047682762146, '50-59': 4.487651214003563, '60-69': 0.315822078846395, '70+': 0.020184213644824922}","{'male': 0.16030402621254325, 'female': 99.83969926834106}","{'white': 97.14068174362183, 'black': 0.026922242250293493, 'latino hispanic': 0.945116113871336, 'asian': 0.03560152545105666, 'indian': 0.01871151034720242, 'middle eastern': 1.8329672515392303}",,
379,20-29,female,white,114.84337159801606,39.7918701171875
379,"{'0-2': 0.00020978991415177006, '3-9': 0.34268598537892103, '10-19': 17.54935532808304, '20-29': 66.67810082435608, '30-39': 14.96649980545044, '40-49': 0.4587804898619652, '50-59': 0.004241780698066577, '60-69': 0.0001089025772671448, '70+': 6.477908698343526e-06}","{'male': 0.1090497593395412, 'female': 99.89095330238342}","{'white': 96.19879126548767, 'black': 0.006880785804241896, 'latino hispanic': 2.831405960023403, 'asian': 0.007452256249962375, 'indian': 0.006729268352501094, 'middle eastern': 0.9487439878284931}",,
380,10-19,female,black,166.37307474468335,31.6558837890625
380,"{'0-2': 0.00043137292777828407, '3-9': 1.401570625603199, '10-19': 65.36284685134888, '20-29': 32.55467712879181, '30-39': 0.6620038766413927, '40-49': 0.01830838737078011, '50-59': 0.00016000760751921916, '60-69': 5.163903438187845e-06, '70+': 1.117524184301999e-07}","{'male': 3.9427999407052994, 'female': 96.05720043182373}","{'white': 0.1924950280226767, 'black': 85.88029146194458, 'latino hispanic': 5.050734430551529, 'asian': 0.08352131117135286, 'indian': 8.623996376991272, 'middle eastern': 0.1689694356173277}",,
381,20-29,male,white,85.42247947700886,38.547515869140625
381,"{'0-2': 0.053900241618976, '3-9': 0.8000035770237446, '10-19': 5.269930511713028, '20-29': 57.16431736946106, '30-39': 31.893301010131836, '40-49': 4.129670560359955, '50-59': 0.4541302565485239, '60-69': 0.17883690306916833, '70+': 0.05590234650298953}","{'male': 86.91673278808594, 'female': 13.083265721797943}","{'white': 43.79606544971466, 'black': 8.552725613117218, 'latino hispanic': 30.050787329673767, 'asian': 10.489851236343384, 'indian': 1.0857286863029003, 'middle eastern': 6.0248397290706635}",,
382,40-49,male,white,131.40015220691336,44.14024353027344
382,"{'0-2': 2.80677880937219e-05, '3-9': 0.00014687703924209927, '10-19': 0.09993911953642964, '20-29': 8.178627490997314, '30-39': 27.272695302963257, '40-49': 43.09304356575012, '50-59': 20.755811035633087, '60-69': 0.580597622320056, '70+': 0.019109637651126832}","{'male': 98.86141419410706, 'female': 1.1385852470993996}","{'white': 95.65261602401733, 'black': 0.0008448866537946742, 'latino hispanic': 0.4460278432816267, 'asian': 0.00010874615554712364, 'indian': 0.016723270528018475, 'middle eastern': 3.8836799561977386}",,
383,20-29,female,white,143.29340529138108,38.17138671875
383,"{'0-2': 6.2880253892672044e-06, '3-9': 0.041375315049663186, '10-19': 8.670739084482193, '20-29': 87.91729807853699, '30-39': 3.347940370440483, '40-49': 0.022586557315662503, '50-59': 5.162530669622356e-05, '60-69': 6.097386151537876e-07, '70+': 1.5957328514115687e-08}","{'male': 0.0032800387998577207, 'female': 99.99672174453735}","{'white': 66.61420464515686, 'black': 0.047389036626555026, 'latino hispanic': 29.399505257606506, 'asian': 0.11474186321720481, 'indian': 1.5986312180757523, 'middle eastern': 2.225533500313759}",,
384,20-29,female,latino hispanic,103.07764064044152,58.3648681640625
384,"{'0-2': 6.486343906431102e-07, '3-9': 0.004645247827284038, '10-19': 11.969662457704544, '20-29': 84.64966416358948, '30-39': 3.3645417541265488, '40-49': 0.011474762868601829, '50-59': 1.5561080601855792e-05, '60-69': 2.2802106869335148e-07, '70+': 3.3090256229550974e-09}","{'male': 0.0020180572391836904, 'female': 99.99798536300659}","{'white': 7.7344439923763275, 'black': 0.37218069192022085, 'latino hispanic': 65.5387818813324, 'asian': 1.251987274736166, 'indian': 6.223627552390099, 'middle eastern': 18.878982961177826}",,
385,30-39,male,black,111.0,56.25
385,"{'0-2': 5.210410449763003e-05, '3-9': 0.00033749445265129907, '10-19': 0.2861271146684885, '20-29': 22.681228816509247, '30-39': 59.72760319709778, '40-49': 16.412386298179626, '50-59': 0.8748171851038933, '60-69': 0.016543918172828853, '70+': 0.0009024432074511424}","{'male': 99.99524354934692, 'female': 0.004754876863444224}","{'white': 0.0012685860383498948, 'black': 98.35866689682007, 'latino hispanic': 0.16404418274760246, 'asian': 0.041935089393518865, 'indian': 1.4283396303653717, 'middle eastern': 0.0057460863899905235}",,
386,20-29,female,white,94.76286192385707,57.590484619140625
386,"{'0-2': 9.076489781989494e-07, '3-9': 0.01013612054521218, '10-19': 6.127463281154633, '20-29': 86.72093749046326, '30-39': 7.055819779634476, '40-49': 0.08531187195330858, '50-59': 0.0003217823405066156, '60-69': 3.100752365980952e-06, '70+': 1.3395345943578718e-07}","{'male': 0.001640538903302513, 'female': 99.9983549118042}","{'white': 96.20589017868042, 'black': 0.007484736124752089, 'latino hispanic': 2.0408976823091507, 'asian': 0.010879216279136017, 'indian': 0.02952546055894345, 'middle eastern': 1.7053300514817238}",,
387,20-29,male,white,134.30189872075525,46.169281005859375
387,"{'0-2': 0.00010444682629895397, '3-9': 0.005391097874962725, '10-19': 0.9033693000674248, '20-29': 63.475728034973145, '30-39': 32.9181969165802, '40-49': 2.5454359129071236, '50-59': 0.14780766796320677, '60-69': 0.003760465551749803, '70+': 0.00020753614080604166}","{'male': 99.9722421169281, 'female': 0.02775144239421934}","{'white': 96.89152836799622, 'black': 0.014456603094004095, 'latino hispanic': 0.19823380280286074, 'asian': 3.5505649975675624e-05, 'indian': 0.005443935879156925, 'middle eastern': 2.8903013095259666}",,
388,20-29,male,white,171.35343591536179,31.0821533203125
388,"{'0-2': 7.4735218902333145e-06, '3-9': 0.0005708633125323104, '10-19': 0.9077410213649273, '20-29': 82.66950845718384, '30-39': 16.331391036510468, '40-49': 0.09067996288649738, '50-59': 9.688053523859708e-05, '60-69': 1.0988670418043966e-06, '70+': 2.016372346869133e-08}","{'male': 99.92769956588745, 'female': 0.07230364135466516}","{'white': 91.93602204322815, 'black': 0.0020177489204797894, 'latino hispanic': 1.9313691183924675, 'asian': 0.007377200381597504, 'indian': 0.006634020974161103, 'middle eastern': 6.116579100489616}",,
389,20-29,female,middle eastern,107.28000745712129,52.294921875
389,"{'0-2': 8.329006817575646e-07, '3-9': 0.0018264925529365428, '10-19': 2.0821690559387207, '20-29': 87.5292956829071, '30-39': 10.245412588119507, '40-49': 0.1407948788255453, '50-59': 0.0004997591986466432, '60-69': 5.649127032825163e-06, '70+': 7.546746561004625e-08}","{'male': 0.038316749851219356, 'female': 99.9616801738739}","{'white': 20.600351691246033, 'black': 0.0005219861577643314, 'latino hispanic': 1.961958222091198, 'asian': 0.001073150178854121, 'indian': 1.1026866734027863, 'middle eastern': 76.33340358734131}",,
390,20-29,male,white,174.4505660638566,23.68927001953125
390,"{'0-2': 0.0006350282546918606, '3-9': 0.11730433907359838, '10-19': 22.35477566719055, '20-29': 72.90745973587036, '30-39': 4.487920925021172, '40-49': 0.13043413637205958, '50-59': 0.0013776720152236521, '60-69': 8.641063686809503e-05, '70+': 5.4925337167333055e-06}","{'male': 60.105955600738525, 'female': 39.894044399261475}","{'white': 84.50808525085449, 'black': 0.003387169272173196, 'latino hispanic': 0.6890973541885614, 'asian': 0.10228086030110717, 'indian': 0.011666655336739495, 'middle eastern': 14.685490727424622}",,
391,20-29,male,white,51.19570294468082,27.593994140625
391,"{'0-2': 1.6305101269153965e-05, '3-9': 0.0033116157283075154, '10-19': 2.0822707563638687, '20-29': 75.68829655647278, '30-39': 21.19695693254471, '40-49': 1.0160447098314762, '50-59': 0.012832420179620385, '60-69': 0.0002608332351883291, '70+': 8.027286213518892e-06}","{'male': 88.68777751922607, 'female': 11.312226951122284}","{'white': 44.61849331855774, 'black': 0.01937996275955811, 'latino hispanic': 9.550940990447998, 'asian': 0.02746465615928173, 'indian': 1.4598176814615726, 'middle eastern': 44.32390332221985}",,
392,20-29,female,white,52.17278984298233,75.7965087890625
392,"{'0-2': 5.868894703553451e-06, '3-9': 0.014765857486054301, '10-19': 6.75840899348259, '20-29': 86.91345453262329, '30-39': 6.274163722991943, '40-49': 0.03911627863999456, '50-59': 8.417036383434606e-05, '60-69': 9.705650505509311e-07, '70+': 1.8660552270066688e-08}","{'male': 0.002187319114455022, 'female': 99.99781250953674}","{'white': 72.17226028442383, 'black': 0.17994673689827323, 'latino hispanic': 26.90097689628601, 'asian': 0.14541306300088763, 'indian': 0.019032471755053848, 'middle eastern': 0.5823676474392414}",,
393,30-39,male,white,143.22360140703069,42.4163818359375
393,"{'0-2': 0.0004717839601653395, '3-9': 0.0024722101443330757, '10-19': 0.45354021713137627, '20-29': 38.327065110206604, '30-39': 58.12511444091797, '40-49': 3.0693545937538147, '50-59': 0.02177805727114901, '60-69': 0.0001914663926072535, '70+': 4.307714718265743e-06}","{'male': 99.99971389770508, 'female': 0.0002882627541112015}","{'white': 99.95129108428955, 'black': 2.548197031160271e-06, 'latino hispanic': 0.004765922858496197, 'asian': 0.00013829971976520028, 'indian': 0.0001301249767493573, 'middle eastern': 0.04367398505564779}",,
394,20-29,female,white,136.6235704408284,40.6951904296875
394,"{'0-2': 1.5871856717808441e-06, '3-9': 0.0017304873836110346, '10-19': 1.4029287733137608, '20-29': 89.18557167053223, '30-39': 9.271881729364395, '40-49': 0.13727870536968112, '50-59': 0.0006014562131895218, '60-69': 1.13789404565523e-05, '70+': 1.5655865492902876e-07}","{'male': 0.0009334688002127223, 'female': 99.99906420707703}","{'white': 85.91508269309998, 'black': 0.0005803158728667768, 'latino hispanic': 3.7530776113271713, 'asian': 0.022714893566444516, 'indian': 0.23831210564821959, 'middle eastern': 10.070236027240753}",,
395,30-39,male,white,134.23859355639868,45.13969421386719
395,"{'0-2': 0.0038100155506981537, '3-9': 0.02053661155514419, '10-19': 0.35241018049418926, '20-29': 6.8564362823963165, '30-39': 50.55157542228699, '40-49': 31.850507855415344, '50-59': 10.061287879943848, '60-69': 0.28055242728441954, '70+': 0.022883672500029206}","{'male': 99.98997449874878, 'female': 0.010027930693468079}","{'white': 99.98783469200134, 'black': 3.710835585479799e-05, 'latino hispanic': 0.0011831765732495114, 'asian': 2.5725347541083465e-05, 'indian': 0.00014784036466153339, 'middle eastern': 0.01076836560969241}",,
396,30-39,male,white,40.01249804748512,83.65631103515625
396,"{'0-2': 8.453777411432384e-06, '3-9': 3.0537694328813814e-05, '10-19': 0.007211537740658969, '20-29': 12.74469792842865, '30-39': 81.6244125366211, '40-49': 5.589012801647186, '50-59': 0.03439348947722465, '60-69': 0.00022852393612993183, '70+': 4.730377867190327e-06}","{'male': 99.9997615814209, 'female': 0.0002408141881460324}","{'white': 99.8612642288208, 'black': 0.000196367750504578, 'latino hispanic': 0.008644274203106761, 'asian': 0.002301507629454136, 'indian': 0.005096914537716657, 'middle eastern': 0.12249522842466831}",,
397,20-29,female,middle eastern,165.8010856418015,30.34210205078125
397,"{'0-2': 6.673093366771354e-05, '3-9': 0.04382365441415459, '10-19': 5.208087339997292, '20-29': 83.07605385780334, '30-39': 11.410732567310333, '40-49': 0.25930702686309814, '50-59': 0.0018773753254208714, '60-69': 5.089860906082322e-05, '70+': 1.0216743895341551e-06}","{'male': 0.01578216179041192, 'female': 99.98422265052795}","{'white': 39.371490478515625, 'black': 0.00036435835681913886, 'latino hispanic': 3.872472047805786, 'asian': 0.10929432464763522, 'indian': 0.3841477446258068, 'middle eastern': 56.262218952178955}",,
398,30-39,male,white,115.43396380615195,38.17481994628906
398,"{'0-2': 0.0011070611435570754, '3-9': 0.003845280298264697, '10-19': 0.06710859597660601, '20-29': 12.15296983718872, '30-39': 75.83833336830139, '40-49': 11.825189739465714, '50-59': 0.11048982851207256, '60-69': 0.0009468519237998407, '70+': 1.1156135570900005e-05}","{'male': 99.99905824661255, 'female': 0.0009473847057961393}","{'white': 82.6994776725769, 'black': 0.0031585816032020375, 'latino hispanic': 9.706342220306396, 'asian': 0.03422451845835894, 'indian': 0.3891462925821543, 'middle eastern': 7.167652994394302}",,
399,20-29,female,middle eastern,100.22474744293447,34.04350280761719
399,"{'0-2': 2.2121632525795576e-05, '3-9': 0.014013719919603318, '10-19': 3.2785095274448395, '20-29': 78.6847174167633, '30-39': 17.42725372314453, '40-49': 0.5853297654539347, '50-59': 0.00989978652796708, '60-69': 0.0002440556272631511, '70+': 4.895568750384882e-06}","{'male': 0.032412269501946867, 'female': 99.96758699417114}","{'white': 31.382134556770325, 'black': 0.017151613428723067, 'latino hispanic': 11.318124830722809, 'asian': 0.02815494081005454, 'indian': 1.1163546703755856, 'middle eastern': 56.13808035850525}",,
400,30-39,male,white,126.77539193392383,47.8057861328125
400,"{'0-2': 0.0004336272922955686, '3-9': 0.003214836760889739, '10-19': 0.27700322680175304, '20-29': 14.31049108505249, '30-39': 66.54359698295593, '40-49': 18.03280860185623, '50-59': 0.8173074573278427, '60-69': 0.014830588770564646, '70+': 0.00031541674161417177}","{'male': 99.99614357948303, 'female': 0.0038583591958740726}","{'white': 66.8872594833374, 'black': 0.09398408001288772, 'latino hispanic': 14.3227219581604, 'asian': 0.9402485564351082, 'indian': 1.2300710193812847, 'middle eastern': 16.525720059871674}",,
401,20-29,female,latino hispanic,108.46197490364999,54.80384826660156
401,"{'0-2': 3.458749731066746e-07, '3-9': 0.0005339848030416761, '10-19': 2.1778779104351997, '20-29': 90.7036542892456, '30-39': 7.065290957689285, '40-49': 0.05253765266388655, '50-59': 9.763504067450413e-05, '60-69': 8.279316787707103e-07, '70+': 1.100138521947791e-08}","{'male': 0.017936271615326405, 'female': 99.98206496238708}","{'white': 42.59861707687378, 'black': 0.04825331561733037, 'latino hispanic': 52.90077328681946, 'asian': 0.011723965872079134, 'indian': 1.7746016383171082, 'middle eastern': 2.666032128036022}",,
402,20-29,male,white,99.12618221237011,56.041717529296875
402,"{'0-2': 1.492876009479005e-05, '3-9': 0.0014208741959009785, '10-19': 0.9171250276267529, '20-29': 73.53742718696594, '30-39': 24.327000975608826, '40-49': 1.2106718495488167, '50-59': 0.006291011959547177, '60-69': 4.871540681961051e-05, '70+': 2.0843746284526787e-06}","{'male': 97.21368551254272, 'female': 2.786312624812126}","{'white': 99.4330644607544, 'black': 8.674184925894224e-07, 'latino hispanic': 0.0024145499992300756, 'asian': 2.0906213649141137e-05, 'indian': 0.0004443323177838465, 'middle eastern': 0.5640512797981501}",,
403,20-29,female,middle eastern,152.41062955056645,36.64512634277344
403,"{'0-2': 1.8391588696431427e-06, '3-9': 0.004554460974759422, '10-19': 8.935534209012985, '20-29': 83.63115191459656, '30-39': 7.274767756462097, '40-49': 0.15365186845883727, '50-59': 0.000332897002408572, '60-69': 6.111994110824526e-06, '70+': 1.5501504524451093e-07}","{'male': 0.0043127991375513375, 'female': 99.99568462371826}","{'white': 33.292755484580994, 'black': 0.009091374522540718, 'latino hispanic': 18.278375267982483, 'asian': 0.28037179727107286, 'indian': 4.15082760155201, 'middle eastern': 43.988579511642456}",,
404,30-39,male,white,124.78781991845199,48.52294921875
404,"{'0-2': 0.00011200555718460237, '3-9': 0.0005013244390283944, '10-19': 0.03178432525601238, '20-29': 2.7141187340021133, '30-39': 48.26824367046356, '40-49': 44.93759274482727, '50-59': 3.998158499598503, '60-69': 0.04777287831529975, '70+': 0.001725615766190458}","{'male': 99.97769594192505, 'female': 0.022306069149635732}","{'white': 99.98036623001099, 'black': 4.867911229666788e-05, 'latino hispanic': 0.005947094177827239, 'asian': 0.0006906881480972515, 'indian': 0.00015838641047594137, 'middle eastern': 0.012784436694346368}",,
405,20-29,female,white,44.91102314577124,56.52122497558594
405,"{'0-2': 3.4386012259801646e-06, '3-9': 0.014557695249095559, '10-19': 7.873158901929855, '20-29': 82.31990933418274, '30-39': 9.63454321026802, '40-49': 0.15740534290671349, '50-59': 0.0004191893367533339, '60-69': 6.017238973754502e-06, '70+': 1.4147100158012904e-07}","{'male': 0.1102602924220264, 'female': 99.88973736763}","{'white': 59.6876859664917, 'black': 0.008965232700575143, 'latino hispanic': 8.939898759126663, 'asian': 0.002990469329233747, 'indian': 0.2802318427711725, 'middle eastern': 31.080222129821777}",,
406,20-29,female,white,135.14806694880988,43.073272705078125
406,"{'0-2': 1.3391137976270784e-06, '3-9': 0.001821911610022653, '10-19': 1.8844176083803177, '20-29': 86.89890503883362, '30-39': 11.119940131902695, '40-49': 0.09470877121202648, '50-59': 0.00020523898456303868, '60-69': 1.9900403103179087e-06, '70+': 3.052446628792893e-08}","{'male': 0.0009487549505138304, 'female': 99.99905228614807}","{'white': 97.11371660232544, 'black': 0.0027892327125300653, 'latino hispanic': 2.460218593478203, 'asian': 0.007560512312920764, 'indian': 0.03547095111571252, 'middle eastern': 0.3802510444074869}",,
407,30-39,male,white,79.90619500389191,39.118194580078125
407,"{'0-2': 0.00011947059874728438, '3-9': 0.003005256803589873, '10-19': 0.233825808390975, '20-29': 23.790693283081055, '30-39': 69.34182643890381, '40-49': 6.573102623224258, '50-59': 0.05703818751499057, '60-69': 0.0003788121375691844, '70+': 5.3632021490557236e-06}","{'male': 99.98942017555237, 'female': 0.010576125350780785}","{'white': 70.15413641929626, 'black': 0.023510531173087656, 'latino hispanic': 22.646091878414154, 'asian': 0.06449787761084735, 'indian': 2.64472309499979, 'middle eastern': 4.467043653130531}",,
408,30-39,male,white,108.66922287382016,48.665618896484375
408,"{'0-2': 0.00013158663705326035, '3-9': 0.00039355159060505684, '10-19': 0.050666648894548416, '20-29': 10.940267145633698, '30-39': 55.23167848587036, '40-49': 30.78383207321167, '50-59': 2.9283713549375534, '60-69': 0.06171317072585225, '70+': 0.0029462134989444166}","{'male': 99.87749457359314, 'female': 0.12250718427821994}","{'white': 99.8913586139679, 'black': 9.556565601087641e-05, 'latino hispanic': 0.00659237994113937, 'asian': 4.61248419014737e-05, 'indian': 0.00019606475234468235, 'middle eastern': 0.10170513996854424}",,
409,20-29,female,middle eastern,145.98630072715724,39.310455322265625
409,"{'0-2': 9.92544979538934e-07, '3-9': 0.003196002944605425, '10-19': 5.084637925028801, '20-29': 89.49548602104187, '30-39': 5.3713686764240265, '40-49': 0.04519228532444686, '50-59': 0.00011273054951743688, '60-69': 2.176400570874648e-06, '70+': 6.022969345487184e-08}","{'male': 0.003969010140281171, 'female': 99.99602437019348}","{'white': 24.317176640033722, 'black': 3.263145629261999e-05, 'latino hispanic': 0.049600464990362525, 'asian': 0.012029628123855218, 'indian': 0.009245290129911155, 'middle eastern': 75.61191916465759}",,
410,40-49,male,white,94.00531899844817,63.0340576171875
410,"{'0-2': 0.00020767467958648922, '3-9': 9.233383480022894e-05, '10-19': 0.015682022785767913, '20-29': 1.7795415595173836, '30-39': 22.906994819641113, '40-49': 60.23320555686951, '50-59': 14.526893198490143, '60-69': 0.5256675183773041, '70+': 0.011722648923750967}","{'male': 99.99511241912842, 'female': 0.004888229887001216}","{'white': 99.78364109992981, 'black': 1.785623027217298e-05, 'latino hispanic': 0.014452895266003907, 'asian': 0.0007319325959542766, 'indian': 0.00024246219254564494, 'middle eastern': 0.2009065356105566}",,
411,20-29,female,latino hispanic,155.42522317822164,35.65406799316406
411,"{'0-2': 2.407118415703735e-05, '3-9': 0.02977437397930771, '10-19': 12.59196400642395, '20-29': 82.27433562278748, '30-39': 5.060634762048721, '40-49': 0.04314113175496459, '50-59': 0.00012110778015994583, '60-69': 2.740232751818894e-06, '70+': 5.399593550059478e-08}","{'male': 0.028044989448972046, 'female': 99.9719500541687}","{'white': 22.618775069713593, 'black': 0.3904420183971524, 'latino hispanic': 66.02262258529663, 'asian': 4.081327095627785, 'indian': 2.2467002272605896, 'middle eastern': 4.640135541558266}",,
412,20-29,female,latino hispanic,86.1278120005379,26.25274658203125
412,"{'0-2': 0.0017353118892060593, '3-9': 0.9166446514427662, '10-19': 29.09344732761383, '20-29': 60.41671633720398, '30-39': 8.82176011800766, '40-49': 0.7290208712220192, '50-59': 0.019835344573948532, '60-69': 0.0007941182047943585, '70+': 4.2188489146610664e-05}","{'male': 0.2558941254392266, 'female': 99.74411129951477}","{'white': 37.49087452888489, 'black': 1.845409907400608, 'latino hispanic': 47.49120771884918, 'asian': 0.4942933563143015, 'indian': 3.458249941468239, 'middle eastern': 9.21996682882309}",,
413,20-29,female,white,176.47946056127893,23.537063598632812
413,"{'0-2': 0.02964570594485849, '3-9': 1.9867781549692154, '10-19': 14.331533014774323, '20-29': 55.35794496536255, '30-39': 23.254799842834473, '40-49': 4.52394001185894, '50-59': 0.44205603189766407, '60-69': 0.058607099344953895, '70+': 0.014693060074932873}","{'male': 11.406823247671127, 'female': 88.59317898750305}","{'white': 99.93399977684021, 'black': 0.0047888319386402145, 'latino hispanic': 0.009922753815772012, 'asian': 0.006895013939356431, 'indian': 0.0005481023890752112, 'middle eastern': 0.04384374478831887}",,
414,40-49,male,white,150.13660446406797,36.673736572265625
414,"{'0-2': 0.00015974344478308922, '3-9': 0.00018716964405030012, '10-19': 0.009943637996912003, '20-29': 1.094034407287836, '30-39': 18.891651928424835, '40-49': 61.03882193565369, '50-59': 18.305261433124542, '60-69': 0.6458326708525419, '70+': 0.014107483730185777}","{'male': 99.99953508377075, 'female': 0.00046454665607598145}","{'white': 99.88323450088501, 'black': 7.707042186666513e-05, 'latino hispanic': 0.016332320228684694, 'asian': 0.0026129247999051586, 'indian': 0.0005276120646158233, 'middle eastern': 0.09721049573272467}",,
415,20-29,female,latino hispanic,49.33558553417604,76.05972290039062
415,"{'0-2': 1.300719105756798e-05, '3-9': 0.0073277165938634425, '10-19': 3.1301986426115036, '20-29': 78.09478640556335, '30-39': 18.398895859718323, '40-49': 0.36577421706169844, '50-59': 0.002956111893581692, '60-69': 4.291413233659114e-05, '70+': 6.104390326555631e-07}","{'male': 0.0062037033785600215, 'female': 99.99379515647888}","{'white': 6.021420657634735, 'black': 1.4579866081476212, 'latino hispanic': 71.2353765964508, 'asian': 1.3778004795312881, 'indian': 19.022922217845917, 'middle eastern': 0.8845006115734577}",,
416,50-59,male,white,122.80065146407,42.17376708984375
416,"{'0-2': 0.009691664308775216, '3-9': 0.013061490608379245, '10-19': 0.6083396263420582, '20-29': 12.744078040122986, '30-39': 21.701787412166595, '40-49': 26.25029683113098, '50-59': 33.696603775024414, '60-69': 4.569951072335243, '70+': 0.406187167391181}","{'male': 99.12864565849304, 'female': 0.8713530376553535}","{'white': 99.99831914901733, 'black': 9.58549062346492e-07, 'latino hispanic': 9.201820461157695e-06, 'asian': 2.3795020354100416e-05, 'indian': 9.388603672277895e-06, 'middle eastern': 0.0016466537999804132}",,
417,20-29,female,indian,146.54009690183776,31.88323974609375
417,"{'0-2': 2.352273931194304e-06, '3-9': 0.0004129002718400443, '10-19': 1.5096557326614857, '20-29': 75.84018111228943, '30-39': 21.915574371814728, '40-49': 0.7292350754141808, '50-59': 0.004887290560873225, '60-69': 4.675283378219319e-05, '70+': 6.988309042554874e-07}","{'male': 0.09673417662270367, 'female': 99.90326166152954}","{'white': 0.34755365923047066, 'black': 5.015336349606514, 'latino hispanic': 32.36876428127289, 'asian': 1.5082738362252712, 'indian': 60.246866941452026, 'middle eastern': 0.513201393187046}",,
418,20-29,female,indian,87.23531395025755,26.624679565429688
418,"{'0-2': 4.452904818208481e-05, '3-9': 0.02143972087651491, '10-19': 8.729805797338486, '20-29': 81.54945373535156, '30-39': 9.527689218521118, '40-49': 0.1702004810795188, '50-59': 0.001311603409703821, '60-69': 5.00918588386412e-05, '70+': 1.3519179553611593e-06}","{'male': 0.48758951015770435, 'female': 99.5124101638794}","{'white': 1.038327906280756, 'black': 1.5721354633569717, 'latino hispanic': 21.54504805803299, 'asian': 3.620496019721031, 'indian': 68.35469007492065, 'middle eastern': 3.8693025708198547}",,
419,50-59,male,white,93.40770846134703,29.5440673828125
