Image_No,age,gender,race,emotion,center_dist,space
43,29,"{'male': 99.99666213989258, 'female': 0.0033434746001148596}","{'asian': 1.2029945421808412, 'indian': 1.6466554354614538, 'black': 0.2664164957602615, 'white': 59.88851903540123, 'middle eastern': 17.69432189396881, 'latino hispanic': 19.301097905766714}","{'angry': 84.93488430976868, 'disgust': 9.812052503832547e-07, 'fear': 0.12455536052584648, 'happy': 0.0009020165634865407, 'sad': 9.907383471727371, 'surprise': 8.323713132085686e-05, 'neutral': 5.032194033265114}",,
44,33,male,middle eastern,angry,9.055385138137417,66.85714285714286
44,33,"{'male': 99.99414682388306, 'female': 0.005847359716426581}","{'asian': 0.1341192051768303, 'indian': 3.813543915748596, 'black': 0.07304142927750945, 'white': 20.26021182537079, 'middle eastern': 56.58295154571533, 'latino hispanic': 19.136130809783936}","{'angry': 57.51730799674988, 'disgust': 2.2032994095866343e-06, 'fear': 0.9693114086985588, 'happy': 0.0035833221772918478, 'sad': 13.433735072612762, 'surprise': 0.0001555084963911213, 'neutral': 28.07590961456299}",,
45,33,male,white,fear,3.1622776601683795,57.4390243902439
45,33,"{'male': 95.98047137260437, 'female': 4.019521921873093}","{'asian': 0.6980265956372023, 'indian': 0.010516016482142732, 'black': 0.007158208609325811, 'white': 97.87154197692871, 'middle eastern': 0.7655188906937838, 'latino hispanic': 0.6472347304224968}","{'angry': 1.5563670545816422, 'disgust': 0.0001084796622308204, 'fear': 80.46424984931946, 'happy': 2.672773599624634, 'sad': 2.2258132696151733, 'surprise': 0.7985520176589489, 'neutral': 12.28213980793953}",,
46,23,male,white,fear,31.04834939252005,39.666666666666664
46,23,"{'male': 99.99399185180664, 'female': 0.006008568379911594}","{'asian': 0.15779698733240366, 'indian': 0.001994181548070628, 'black': 0.000121998800750589, 'white': 99.29251670837402, 'middle eastern': 0.39017137605696917, 'latino hispanic': 0.15740154776722193}","{'angry': 0.24151888210326433, 'disgust': 4.4772356488920195e-06, 'fear': 71.46866917610168, 'happy': 0.00047924690989020746, 'sad': 4.320196434855461, 'surprise': 0.003311458567623049, 'neutral': 23.96581470966339}",,
47,34,male,white,neutral,20.0,49.546451612903226
47,34,"{'male': 99.9798834323883, 'female': 0.020116407540626824}","{'asian': 3.6125695623498895, 'indian': 0.7223536225321068, 'black': 0.28578962040183664, 'white': 66.44871034912529, 'middle eastern': 7.797475623934008, 'latino hispanic': 21.133103736227973}","{'angry': 2.182047627866268, 'disgust': 0.31328771729022264, 'fear': 2.363455854356289, 'happy': 0.08303792565129697, 'sad': 15.11588841676712, 'surprise': 0.028809250215999782, 'neutral': 79.91347908973694}",,
48,34,male,white,happy,36.235341863986875,63.39666666666667
48,34,"{'male': 89.10381197929382, 'female': 10.896187275648117}","{'asian': 2.82778088003397, 'indian': 0.32304683700203896, 'black': 0.052192830480635166, 'white': 87.77962327003479, 'middle eastern': 3.5873956978321075, 'latino hispanic': 5.429960787296295}","{'angry': 3.8819583658700196e-08, 'disgust': 7.169149327396516e-19, 'fear': 0.00013143704791218624, 'happy': 99.9998688697815, 'sad': 6.994565083379145e-10, 'surprise': 1.973560509081155e-12, 'neutral': 4.097645833756047e-09}",,
49,33,male,black,happy,88.0056816347672,41.49930747922438
49,33,"{'male': 99.97697472572327, 'female': 0.02303129731444642}","{'asian': 5.459534747787737e-23, 'indian': 1.3609122889930394e-20, 'black': 100.0, 'white': 8.122768819937704e-32, 'middle eastern': 5.272318813442477e-31, 'latino hispanic': 3.216824641400261e-23}","{'angry': 0.0014202621185571875, 'disgust': 8.364555161691465e-07, 'fear': 0.005735458806377158, 'happy': 99.46827298781001, 'sad': 0.005551003480303618, 'surprise': 0.037183465543684, 'neutral': 0.481834065471999}",,
50,28,male,white,happy,22.472205054244228,56.777777777777786
50,28,"{'male': 99.99825954437256, 'female': 0.001738624087010976}","{'asian': 1.9124489277601242, 'indian': 0.9397374466061592, 'black': 0.12213104637339711, 'white': 66.07223749160767, 'middle eastern': 14.281848073005676, 'latino hispanic': 16.671594977378845}","{'angry': 2.0629124719562242e-05, 'disgust': 5.518367984791439e-08, 'fear': 0.000449988283435232, 'happy': 64.85263109207153, 'sad': 0.00223588813241804, 'surprise': 0.01464193919673562, 'neutral': 35.13002097606659}",,
51,34,male,white,sad,25.709920264364882,78.94444444444444
