Image_No,age,gender,race,emotion,center_dist,space
27,29,female,white,neutral,47.20169488482378,75.05979537963867
27,29,"{'male': 8.872503940438037e-05, 'female': 99.99991655349731}","{'asian': 3.014535675906651e-09, 'indian': 9.712072697635113e-09, 'black': 9.961810074387407e-12, 'white': 99.99111294693428, 'middle eastern': 0.004013577075087402, 'latino hispanic': 0.004878338149598466}","{'angry': 0.04147269646637142, 'disgust': 1.731619292399955e-08, 'fear': 0.6263247691094875, 'happy': 0.05301399505697191, 'sad': 8.541036397218704, 'surprise': 0.0001100750409932516, 'neutral': 90.738046169281}",,
28,31,female,black,neutral,92.43916918709297,67.05093383789062
28,31,"{'male': 6.834254413843155, 'female': 93.16574335098267}","{'asian': 0.0009219431376550347, 'indian': 0.004238051405991428, 'black': 99.99465942382812, 'white': 1.7118293449414068e-07, 'middle eastern': 1.5609818992956548e-08, 'latino hispanic': 0.00018244335251438315}","{'angry': 0.12881442671641707, 'disgust': 1.521309819146942e-13, 'fear': 0.0018877213733503595, 'happy': 5.131300766236802e-10, 'sad': 43.4416800737381, 'surprise': 7.769661650169901e-10, 'neutral': 56.427621841430664}",,
29,21,female,white,neutral,21.095023109728988,83.68873596191406
29,21,"{'male': 0.0034803408198058605, 'female': 99.99651908874512}","{'asian': 4.039880836771535e-06, 'indian': 4.90907309568499e-06, 'black': 1.9159140044248126e-08, 'white': 99.61982373954967, 'middle eastern': 0.07156454104905831, 'latino hispanic': 0.3085950021630523}","{'angry': 0.03749233952212122, 'disgust': 2.753484005054204e-06, 'fear': 0.6917705706072194, 'happy': 0.39104123136646934, 'sad': 0.8022199863028519, 'surprise': 0.0013340012514391729, 'neutral': 98.07614076591378}",,
30,32,female,white,happy,23.60084744241189,92.61322021484375
30,32,"{'male': 2.5201525311047135e-07, 'female': 100.0}","{'asian': 0.43337128845580153, 'indian': 2.732865861527077, 'black': 0.1685734240232959, 'white': 43.666261057034795, 'middle eastern': 19.432031776430115, 'latino hispanic': 33.56689414780701}","{'angry': 0.009563924371434673, 'disgust': 0.004005472987960598, 'fear': 0.12083243622123435, 'happy': 82.8250983744977, 'sad': 0.33536454935247295, 'surprise': 0.01833612696223357, 'neutral': 16.686800621366576}",,
31,29,female,black,neutral,40.22437072223754,88.70792388916016
31,29,"{'male': 0.0006395243872248102, 'female': 99.99935626983643}","{'asian': 20.421889424324036, 'indian': 9.445502609014511, 'black': 62.09361553192139, 'white': 0.38057828787714243, 'middle eastern': 0.2417159965261817, 'latino hispanic': 7.416703552007675}","{'angry': 6.668888032436371, 'disgust': 4.762683980920682e-12, 'fear': 0.00026602799607644556, 'happy': 1.3012077637597486e-06, 'sad': 11.099696159362793, 'surprise': 1.9363370282188264e-09, 'neutral': 82.2311520576477}",,
32,29,female,black,fear,69.33974329343886,80.303955078125
32,29,"{'male': 24.666237831115723, 'female': 75.33376216888428}","{'asian': 11.943715810775757, 'indian': 6.729524582624435, 'black': 51.03921890258789, 'white': 5.945010483264923, 'middle eastern': 5.392543226480484, 'latino hispanic': 18.94998699426651}","{'angry': 0.017279850726481527, 'disgust': 4.675973030998648e-06, 'fear': 91.54375195503235, 'happy': 3.0771102756261826, 'sad': 4.538993164896965, 'surprise': 0.3520498052239418, 'neutral': 0.4708153195679188}",,
33,32,female,black,happy,20.808652046684813,93.09196472167969
33,32,"{'male': 5.163640528917313, 'female': 94.83636021614075}","{'asian': 1.6499984760321037e-13, 'indian': 1.0571310537013656e-10, 'black': 100.0, 'white': 1.2263593646073364e-17, 'middle eastern': 7.034706628462506e-19, 'latino hispanic': 8.796644510901397e-12}","{'angry': 1.1263163145203148e-09, 'disgust': 2.5671238049901975e-16, 'fear': 1.1836429406053561e-09, 'happy': 74.87315535545349, 'sad': 3.4106026447489057e-06, 'surprise': 0.000141560019528697, 'neutral': 25.12669563293457}",,
34,25,female,latino hispanic,neutral,25.709920264364882,73.72760772705078
34,25,"{'male': 5.372653077984069e-06, 'female': 100.0}","{'asian': 7.775542885065079, 'indian': 6.868724524974823, 'black': 0.8966338820755482, 'white': 17.99876093864441, 'middle eastern': 5.802241712808609, 'latino hispanic': 60.6580913066864}","{'angry': 1.7143214302446164, 'disgust': 2.7498303139162147e-11, 'fear': 0.0015014155876938674, 'happy': 0.021022259493683665, 'sad': 2.6485744295805014, 'surprise': 7.380988079094886e-06, 'neutral': 95.61457581693838}",,
35,36,female,white,happy,22.0,94.57845687866211
35,36,"{'male': 0.06210858700796962, 'female': 99.93789196014404}","{'asian': 8.677052483025647e-07, 'indian': 9.610356639324739e-07, 'black': 1.973656425468953e-09, 'white': 99.87971185920905, 'middle eastern': 0.045001043826403846, 'latino hispanic': 0.0752859153489569}","{'angry': 9.763825801201165e-05, 'disgust': 1.0450597331956857e-08, 'fear': 0.00032366992854804266, 'happy': 98.87723326683044, 'sad': 0.13807743089273572, 'surprise': 0.0001686891323515738, 'neutral': 0.9841023944318295}",,
36,32,female,white,sad,118.4229707446997,56.36568069458008
36,32,"{'male': 0.002628865695442073, 'female': 99.99736547470093}","{'asian': 0.00045054516704112757, 'indian': 6.0641031041086535e-05, 'black': 2.3489343803362317e-06, 'white': 99.88792538642883, 'middle eastern': 0.05875023198314011, 'latino hispanic': 0.05281198536977172}","{'angry': 0.17513042548671365, 'disgust': 1.04341770779115e-06, 'fear': 1.1459551751613617, 'happy': 0.004389450259623118, 'sad': 92.82901287078857, 'surprise': 0.0007196027127065463, 'neutral': 5.844788998365402}",,
37,31,female,white,neutral,27.85677655436824,85.26849746704102
37,31,"{'male': 0.006975499854888767, 'female': 99.99302625656128}","{'asian': 2.138312847215703, 'indian': 4.057926553960237, 'black': 0.7382909741724119, 'white': 39.702194315325876, 'middle eastern': 15.929582174395453, 'latino hispanic': 37.4336920639093}","{'angry': 0.00023066113499226049, 'disgust': 7.658416628864234e-15, 'fear': 0.0015728772268630564, 'happy': 4.16106509248948e-06, 'sad': 0.05854808841831982, 'surprise': 0.00013211956684244797, 'neutral': 99.93951320648193}",,
38,30,female,white,neutral,67.68308503607086,61.9293212890625
38,30,"{'male': 13.420870900154114, 'female': 86.57913208007812}","{'asian': 8.863307310313928e-08, 'indian': 3.6198175012991385e-08, 'black': 8.176972120244042e-10, 'white': 99.98838901519775, 'middle eastern': 0.002571148615970742, 'latino hispanic': 0.009041884914040565}","{'angry': 0.03327259328216314, 'disgust': 1.177177522126982e-08, 'fear': 0.1317832968197763, 'happy': 0.08607510826550424, 'sad': 2.3644275963306427, 'surprise': 0.007066842954372987, 'neutral': 97.3773717880249}",,
39,31,female,white,neutral,19.6468827043885,90.36502838134766
39,31,"{'male': 0.02520787820685655, 'female': 99.97479319572449}","{'asian': 0.037738983519375324, 'indian': 0.10697016259655356, 'black': 0.006158382166177034, 'white': 82.1175217628479, 'middle eastern': 8.878172188997269, 'latino hispanic': 8.85344073176384}","{'angry': 0.01681380090303719, 'disgust': 1.6907338376559444e-09, 'fear': 0.03142378991469741, 'happy': 0.08494896464981139, 'sad': 0.5386510398238897, 'surprise': 0.000439997802459402, 'neutral': 99.32772517204285}",,
40,28,female,asian,happy,80.049984384758,67.49725341796875
40,28,"{'male': 0.27581786271184683, 'female': 99.72418546676636}","{'asian': 94.9433919753666, 'indian': 0.5403930643435159, 'black': 0.007829763229102685, 'white': 0.042927323023182036, 'middle eastern': 0.0010090244960587638, 'latino hispanic': 4.4644466468362}","{'angry': 5.82343462340873e-07, 'disgust': 1.1124010004424315e-12, 'fear': 2.3656451797471334e-08, 'happy': 61.23441457748413, 'sad': 3.425834336212574e-05, 'surprise': 0.0005892694844078505, 'neutral': 38.764965534210205}",,
41,30,female,white,neutral,67.42403132415029,73.19183349609375
41,30,"{'male': 0.004361051105661318, 'female': 99.99563694000244}","{'asian': 0.009679526556283236, 'indian': 0.004614953286363743, 'black': 0.0002665948613866931, 'white': 94.0771996974945, 'middle eastern': 1.3462943024933338, 'latino hispanic': 4.56194244325161}","{'angry': 0.009788678289623931, 'disgust': 7.759896192283122e-06, 'fear': 1.45089877769351, 'happy': 0.3627099795266986, 'sad': 0.9626791812479496, 'surprise': 0.0012240183423273265, 'neutral': 97.21269607543945}",,
42,29,female,white,happy,12.041594578792294,96.685791015625
42,29,"{'male': 0.0001343861072200525, 'female': 99.9998688697815}","{'asian': 0.006195671090644737, 'indian': 0.019126226519307586, 'black': 0.00035293742087570245, 'white': 90.50303044933263, 'middle eastern': 4.281755046949091, 'latino hispanic': 5.189538311334748}","{'angry': 4.1468375400199875e-06, 'disgust': 2.7097837862477547e-08, 'fear': 6.81720905504335e-05, 'happy': 98.46993088722229, 'sad': 0.011837673810077831, 'surprise': 0.00014928428981875186, 'neutral': 1.5180130489170551}",,
43,32,female,white,neutral,17.0,96.2890625
43,32,"{'male': 0.025519347400404513, 'female': 99.97448325157166}","{'asian': 0.039831234607845545, 'indian': 0.5798448342829943, 'black': 0.0053411822591442615, 'white': 46.4092493057251, 'middle eastern': 42.46688485145569, 'latino hispanic': 10.498848557472229}","{'angry': 0.0015935194824123755, 'disgust': 1.1504309327392548e-05, 'fear': 20.582087337970734, 'happy': 0.16566506819799542, 'sad': 2.2951385006308556, 'surprise': 0.013905149535275996, 'neutral': 76.94159746170044}",,
44,29,female,white,sad,34.92849839314596,88.2476806640625
44,29,"{'male': 9.230348467826843, 'female': 90.76964855194092}","{'asian': 7.573263127724772e-08, 'indian': 1.1549962097845423e-07, 'black': 3.6179338604863664e-10, 'white': 99.94446635246277, 'middle eastern': 0.014435520279221237, 'latino hispanic': 0.0410944310715422}","{'angry': 19.82475072145462, 'disgust': 0.008688162779435515, 'fear': 12.042007595300674, 'happy': 0.002388832399446983, 'sad': 36.269327998161316, 'surprise': 0.026322266785427928, 'neutral': 31.826511025428772}",,
45,28,female,indian,neutral,12.165525060596437,92.9952621459961
45,28,"{'male': 0.02480133844073862, 'female': 99.97519850730896}","{'asian': 4.985881969332695, 'indian': 48.12226593494415, 'black': 23.95513653755188, 'white': 0.9201992303133011, 'middle eastern': 1.0824688710272312, 'latino hispanic': 20.934049785137177}","{'angry': 0.34605220957223065, 'disgust': 1.957162714021081e-10, 'fear': 0.008182607168682183, 'happy': 0.00032347257511155717, 'sad': 0.8241336741586119, 'surprise': 2.8531749203727095e-05, 'neutral': 98.8212765668301}",,
46,32,female,black,happy,60.01666435249463,84.44929122924805
46,32,"{'male': 0.0009318728189100511, 'female': 99.9990701675415}","{'asian': 12.189817428588867, 'indian': 5.066554993391037, 'black': 73.9641785621643, 'white': 0.1785551430657506, 'middle eastern': 0.09569251560606062, 'latino hispanic': 8.50520059466362}","{'angry': 2.2286956724570928e-07, 'disgust': 2.3112395108665015e-14, 'fear': 2.4210944360447684e-08, 'happy': 99.65354204177856, 'sad': 4.94664265104916e-07, 'surprise': 0.09485878399573267, 'neutral': 0.251598609611392}",,
47,30,female,white,neutral,36.40054944640259,75.03890991210938
47,30,"{'male': 6.428969651460648, 'female': 93.57102513313293}","{'asian': 0.04176092583006178, 'indian': 0.022609473564202252, 'black': 0.0009904726220262216, 'white': 90.89916294212121, 'middle eastern': 3.517723665697793, 'latino hispanic': 5.517752052411559}","{'angry': 0.10136705779006389, 'disgust': 3.13123156712899e-08, 'fear': 0.04934263409501206, 'happy': 0.00372892892413968, 'sad': 34.015714047466034, 'surprise': 1.5825253885966342e-06, 'neutral': 65.82984139563544}",,
48,31,female,black,neutral,29.427877939124325,75.82588195800781
48,31,"{'male': 0.00792142964201048, 'female': 99.99207258224487}","{'asian': 0.08050772594287992, 'indian': 0.6056777201592922, 'black': 99.16403293609619, 'white': 0.0029855760658392683, 'middle eastern': 0.0013024991858401336, 'latino hispanic': 0.14549349434673786}","{'angry': 4.285468591185663e-06, 'disgust': 7.813449958434571e-13, 'fear': 0.00014724770121576997, 'happy': 0.16392544889005714, 'sad': 0.0005346170246745363, 'surprise': 0.7815607357955418, 'neutral': 99.05382985197484}",,
49,32,female,white,neutral,15.811388300841896,94.51045989990234
49,32,"{'male': 0.008156660624081269, 'female': 99.99184608459473}","{'asian': 0.1836815862811701, 'indian': 0.07475556030989465, 'black': 0.005084803463909921, 'white': 84.59278528776345, 'middle eastern': 4.222616422460506, 'latino hispanic': 10.921066442600912}","{'angry': 0.26649513747543097, 'disgust': 4.35004807286532e-05, 'fear': 4.28369902074337, 'happy': 0.47425664961338043, 'sad': 2.3853810504078865, 'surprise': 5.325112864375114, 'neutral': 87.2650146484375}",,
50,35,female,white,fear,12.165525060596437,95.8322525024414
50,35,"{'male': 0.003923325857613236, 'female': 99.99607801437378}","{'asian': 5.3066249172673e-07, 'indian': 3.702614881362365e-07, 'black': 3.7121080515012395e-09, 'white': 99.94718432426453, 'middle eastern': 0.005190366209717467, 'latino hispanic': 0.04762400349136442}","{'angry': 0.36310586147010326, 'disgust': 2.0804682776542904e-05, 'fear': 92.55760908126831, 'happy': 0.01790025271475315, 'sad': 4.598923027515411, 'surprise': 0.06635007448494434, 'neutral': 2.3960942402482033}",,
51,30,female,asian,sad,73.3348484691964,48.56586456298828
