Image_No,age,gender,race,center_dist,space
165,20-29,male,black,248.2015310186462,49.962615966796875
165,"{'0-2': 1.5731991709344584e-06, '3-9': 0.02091688074870035, '10-19': 40.33058285713196, '20-29': 59.200501441955566, '30-39': 0.4472136963158846, '40-49': 0.0007887943866080604, '50-59': 8.636095394365384e-07, '60-69': 1.892085377264152e-08, '70+': 1.193589064391043e-09}","{'male': 99.87655878067017, 'female': 0.12343720300123096}","{'white': 9.178733648695925e-05, 'black': 99.95455145835876, 'latino hispanic': 0.0013427331396087538, 'asian': 2.746770064732118e-05, 'indian': 0.04393834969960153, 'middle eastern': 3.740258023299248e-05}",,
166,20-29,male,middle eastern,177.05366418123066,60.38188934326172
166,"{'0-2': 2.7757283138640787e-07, '3-9': 0.0009451656296732835, '10-19': 2.659372054040432, '20-29': 96.49776220321655, '30-39': 0.8414990268647671, '40-49': 0.0004202863692626124, '50-59': 6.743919866991632e-08, '60-69': 1.8386098199485446e-09, '70+': 2.3018902322452517e-11}","{'male': 99.99911785125732, 'female': 0.0008788611012278125}","{'white': 18.00134629011154, 'black': 0.0060598922573262826, 'latino hispanic': 8.601544052362442, 'asian': 0.006930071685928851, 'indian': 13.815487921237946, 'middle eastern': 59.568625688552856}",,
167,20-29,female,asian,323.39604202896487,29.861831665039062
167,"{'0-2': 4.044480306220066e-05, '3-9': 0.281665800139308, '10-19': 26.92493498325348, '20-29': 72.36692309379578, '30-39': 0.4252481274306774, '40-49': 0.0011856757737405133, '50-59': 2.9277797963800367e-06, '60-69': 3.1326441440882036e-07, '70+': 6.706680349966021e-09}","{'male': 0.04598769301082939, 'female': 99.95400905609131}","{'white': 13.493326306343079, 'black': 0.0037329988117562607, 'latino hispanic': 27.053281664848328, 'asian': 36.567044258117676, 'indian': 15.861722826957703, 'middle eastern': 7.020886242389679}",,
168,20-29,male,indian,260.2325882744127,47.20802307128906
168,"{'0-2': 1.92499356899134e-05, '3-9': 0.0024479533749399707, '10-19': 0.45800101943314075, '20-29': 83.03650617599487, '30-39': 16.43081158399582, '40-49': 0.07216137601062655, '50-59': 5.146942498868157e-05, '60-69': 1.0139335593351007e-06, '70+': 1.712943259457589e-08}","{'male': 99.99678134918213, 'female': 0.0032147956517292187}","{'white': 2.8525128960609436, 'black': 0.03230770817026496, 'latino hispanic': 20.00177353620529, 'asian': 0.05419729859568179, 'indian': 71.29614353179932, 'middle eastern': 5.763066932559013}",,
169,10-19,female,asian,260.06922155457,43.979644775390625
169,"{'0-2': 3.189743438269943e-05, '3-9': 2.231494151055813, '10-19': 56.622713804244995, '20-29': 41.112348437309265, '30-39': 0.03338611277285963, '40-49': 1.7398500062881794e-05, '50-59': 6.4152558265639925e-09, '60-69': 3.286580209371781e-10, '70+': 8.188121811440394e-12}","{'male': 0.011589391942834482, 'female': 99.98841285705566}","{'white': 11.35006994009018, 'black': 0.0173951979377307, 'latino hispanic': 22.61584997177124, 'asian': 47.86193370819092, 'indian': 12.281475216150284, 'middle eastern': 5.873268097639084}",,
170,20-29,male,white,146.57762448614045,69.41499710083008
170,"{'0-2': 3.6726992558300253e-07, '3-9': 5.508705385182111e-05, '10-19': 0.060221715830266476, '20-29': 85.37561297416687, '30-39': 14.525078237056732, '40-49': 0.03902216558344662, '50-59': 8.563499420688458e-06, '60-69': 4.4878017968486006e-08, '70+': 1.0163007588270823e-09}","{'male': 99.99975562095642, 'female': 0.0002512271294108359}","{'white': 98.93389940261841, 'black': 7.556018886134552e-05, 'latino hispanic': 0.23066035937517881, 'asian': 0.0001355138124381483, 'indian': 0.1284763333387673, 'middle eastern': 0.7067524828016758}",,
171,20-29,female,indian,352.02982828163863,22.52197265625
171,"{'0-2': 1.8717631888875985e-07, '3-9': 0.021356786601245403, '10-19': 21.46627902984619, '20-29': 78.33952903747559, '30-39': 0.17268311930820346, '40-49': 0.0001477378191339085, '50-59': 6.623744330802595e-08, '60-69': 2.4146160765292635e-09, '70+': 3.276348105579058e-11}","{'male': 0.0034208245779154822, 'female': 99.99657869338989}","{'white': 1.162420492619276, 'black': 0.0005292741207085783, 'latino hispanic': 2.727002650499344, 'asian': 0.13396620051935315, 'indian': 73.160320520401, 'middle eastern': 22.81576097011566}",,
172,10-19,male,asian,136.71868928570083,70.83311080932617
172,"{'0-2': 0.021386801381595433, '3-9': 3.250151127576828, '10-19': 68.30974221229553, '20-29': 19.08266544342041, '30-39': 5.181429907679558, '40-49': 2.8371552005410194, '50-59': 0.8440811187028885, '60-69': 0.40917475707829, '70+': 0.06421731086447835}","{'male': 99.48325157165527, 'female': 0.5167514085769653}","{'white': 1.0741224512457848, 'black': 34.873029589653015, 'latino hispanic': 11.995678395032883, 'asian': 43.46121549606323, 'indian': 7.469505071640015, 'middle eastern': 1.1264479719102383}",,
173,10-19,female,black,262.88020085202305,44.6044921875
173,"{'0-2': 0.0016234314898611046, '3-9': 6.606030464172363, '10-19': 61.88143491744995, '20-29': 31.031805276870728, '30-39': 0.47678081318736076, '40-49': 0.0023170905478764325, '50-59': 9.15328186579245e-06, '60-69': 2.584357172707996e-07, '70+': 2.512310082192215e-08}","{'male': 1.515435241162777, 'female': 98.48456382751465}","{'white': 0.00019499605059536407, 'black': 99.92244243621826, 'latino hispanic': 0.003583987563615665, 'asian': 0.0005956511813565157, 'indian': 0.07315385737456381, 'middle eastern': 2.9449603289322113e-05}",,
174,20-29,male,black,242.05164738129753,51.512908935546875
174,"{'0-2': 3.661087930595386e-05, '3-9': 0.09894056711345911, '10-19': 9.074632823467255, '20-29': 83.80128145217896, '30-39': 7.002154737710953, '40-49': 0.022946353419683874, '50-59': 1.4506497336697066e-05, '60-69': 1.4731806885492915e-07, '70+': 7.09982975188872e-09}","{'male': 99.99462962150574, 'female': 0.005367546327761374}","{'white': 5.1935086275989306e-05, 'black': 99.9846875667572, 'latino hispanic': 0.0010526938240218442, 'asian': 8.689980290910171e-06, 'indian': 0.014130632916931063, 'middle eastern': 7.119501788110938e-05}",,
175,20-29,female,white,156.25939971726498,57.53898620605469
175,"{'0-2': 1.1106459751886177e-06, '3-9': 0.03011650696862489, '10-19': 43.70207190513611, '20-29': 55.98318576812744, '30-39': 0.28434935957193375, '40-49': 0.00028147314878879115, '50-59': 2.2137653932219337e-07, '60-69': 1.0820349477524971e-08, '70+': 3.4996833989803244e-10}","{'male': 0.03306003927718848, 'female': 99.96694326400757}","{'white': 85.66855192184448, 'black': 0.009163178037852049, 'latino hispanic': 2.9831333085894585, 'asian': 0.0998619943857193, 'indian': 0.215446250513196, 'middle eastern': 11.02384701371193}",,
176,20-29,male,latino hispanic,223.8950647066612,53.81641387939453
176,"{'0-2': 0.23657882120460272, '3-9': 6.197765469551086, '10-19': 15.292173624038696, '20-29': 46.853986382484436, '30-39': 23.281364142894745, '40-49': 5.824890732765198, '50-59': 1.3075361959636211, '60-69': 0.7224058266729116, '70+': 0.28329461347311735}","{'male': 95.97009420394897, 'female': 4.029905796051025}","{'white': 23.977099359035492, 'black': 9.199023991823196, 'latino hispanic': 40.308552980422974, 'asian': 9.533094614744186, 'indian': 3.2041996717453003, 'middle eastern': 13.778029382228851}",,
177,20-29,female,white,266.7283262047734,44.05975341796875
177,"{'0-2': 1.2961823614432433e-06, '3-9': 0.0070231923018582165, '10-19': 5.016421899199486, '20-29': 93.40488314628601, '30-39': 1.5691334381699562, '40-49': 0.0025331246433779597, '50-59': 2.1347823064843396e-06, '60-69': 3.859785546733718e-08, '70+': 5.445023772143731e-10}","{'male': 0.0017666707208263688, 'female': 99.99823570251465}","{'white': 76.40163898468018, 'black': 0.027875392697751522, 'latino hispanic': 19.7051003575325, 'asian': 0.04806187062058598, 'indian': 0.8412351831793785, 'middle eastern': 2.976096421480179}",,
178,20-29,male,indian,231.21634890292682,53.14064025878906
178,"{'0-2': 0.00012149993153798277, '3-9': 0.009474519902141765, '10-19': 0.7965090684592724, '20-29': 53.01781892776489, '30-39': 43.554046750068665, '40-49': 2.6138637214899063, '50-59': 0.008048685413086787, '60-69': 0.00011272101119175204, '70+': 2.3501634416334127e-06}","{'male': 99.95892643928528, 'female': 0.041075178887695074}","{'white': 0.571485748514533, 'black': 0.0005464685273182113, 'latino hispanic': 1.2233627028763294, 'asian': 0.0005564049388340209, 'indian': 80.41520118713379, 'middle eastern': 17.78884530067444}",,
179,10-19,female,black,270.17956991600977,36.767578125
179,"{'0-2': 0.0010868438039324246, '3-9': 8.275450766086578, '10-19': 77.63179540634155, '20-29': 13.9605313539505, '30-39': 0.13061900390312076, '40-49': 0.0005139020231581526, '50-59': 1.026072915522036e-06, '60-69': 2.5664118052937113e-08, '70+': 2.675091224924042e-09}","{'male': 0.7393450010567904, 'female': 99.26065802574158}","{'white': 0.00018657005966815632, 'black': 99.9849259853363, 'latino hispanic': 0.0022170830561663024, 'asian': 0.00032903092233027564, 'indian': 0.012332256301306188, 'middle eastern': 1.3743336069182988e-05}",,
180,20-29,male,white,278.0287754891569,37.86907196044922
180,"{'0-2': 0.41289464570581913, '3-9': 2.191992476582527, '10-19': 3.4830808639526367, '20-29': 49.87559616565704, '30-39': 31.929174065589905, '40-49': 9.995704889297485, '50-59': 1.144236046820879, '60-69': 0.6716407369822264, '70+': 0.29567237943410873}","{'male': 87.2785210609436, 'female': 12.721481919288635}","{'white': 37.84753680229187, 'black': 8.549511432647705, 'latino hispanic': 33.082735538482666, 'asian': 9.527744352817535, 'indian': 3.1307797878980637, 'middle eastern': 7.861687242984772}",,
181,30-39,male,white,119.05040949110591,60.43853759765625
181,"{'0-2': 3.440758860051574e-05, '3-9': 0.0005772653821622953, '10-19': 0.027659241459332407, '20-29': 42.274242639541626, '30-39': 57.166510820388794, '40-49': 0.530463270843029, '50-59': 0.0005062722721049795, '60-69': 2.1966437557807694e-06, '70+': 7.505548960118347e-08}","{'male': 99.99942183494568, 'female': 0.0005766921731265029}","{'white': 99.88375306129456, 'black': 9.365209052702994e-05, 'latino hispanic': 0.01760898157954216, 'asian': 0.00031951351502357284, 'indian': 0.005473493365570903, 'middle eastern': 0.0927504850551486}",,
182,20-29,male,indian,214.00934559032694,58.03260803222656
182,"{'0-2': 0.00014028920531927724, '3-9': 0.021319565712474287, '10-19': 0.4994940012693405, '20-29': 79.73549365997314, '30-39': 19.623374938964844, '40-49': 0.12010958744212985, '50-59': 7.25153483926988e-05, '60-69': 8.787311323033009e-07, '70+': 1.2539855265281119e-08}","{'male': 99.99358654022217, 'female': 0.006414497329387814}","{'white': 5.087507143616676, 'black': 0.0008706464541319292, 'latino hispanic': 6.906872987747192, 'asian': 0.010374785779276863, 'indian': 81.24231696128845, 'middle eastern': 6.752057373523712}",,
183,20-29,female,middle eastern,128.69343417595167,69.3368911743164
183,"{'0-2': 3.217680566436343e-07, '3-9': 0.06337249651551247, '10-19': 37.747955322265625, '20-29': 62.0181143283844, '30-39': 0.1704394118860364, '40-49': 0.00013089713775116252, '50-59': 4.280489573904589e-08, '60-69': 1.24719644334359e-09, '70+': 1.8354606300553106e-11}","{'male': 0.0005340307325241156, 'female': 99.9994695186615}","{'white': 12.689265608787537, 'black': 0.006297009531408548, 'latino hispanic': 21.05681151151657, 'asian': 0.17955402145162225, 'indian': 18.7203586101532, 'middle eastern': 47.34771251678467}",,
184,10-19,female,indian,298.39068350067504,37.78409957885742
184,"{'0-2': 9.075670845959394e-05, '3-9': 8.023247122764587, '10-19': 88.70759010314941, '20-29': 3.2419953495264053, '30-39': 0.02684611245058477, '40-49': 0.00022397291559173027, '50-59': 3.2101992175626037e-07, '60-69': 2.788347330806573e-08, '70+': 7.963209952555061e-10}","{'male': 4.350703954696655, 'female': 95.64929604530334}","{'white': 9.704733656690223e-05, 'black': 0.007591291796416044, 'latino hispanic': 0.011266044748481363, 'asian': 0.00017626036878937157, 'indian': 99.98050332069397, 'middle eastern': 0.00036948579236195656}",,
185,20-29,male,asian,202.0222759994551,60.13298034667969
185,"{'0-2': 6.910468073328957e-05, '3-9': 0.018173981516156346, '10-19': 4.5137181878089905, '20-29': 91.22902750968933, '30-39': 4.221270605921745, '40-49': 0.017702642071526498, '50-59': 3.584546277579648e-05, '60-69': 3.110474011691622e-06, '70+': 3.8480682529318244e-08}","{'male': 99.99945163726807, 'female': 0.0005494362540048314}","{'white': 0.5818757694214582, 'black': 0.002498763205949217, 'latino hispanic': 7.89153128862381, 'asian': 91.2087082862854, 'indian': 0.2504320116713643, 'middle eastern': 0.0649506167974323}",,
186,10-19,female,black,325.161498335827,32.799339294433594
186,"{'0-2': 5.013228019379312e-05, '3-9': 0.42512910440564156, '10-19': 51.47498846054077, '20-29': 47.333142161369324, '30-39': 0.7633899804204702, '40-49': 0.003286898572696373, '50-59': 1.1258027399208004e-05, '60-69': 1.980541064483532e-07, '70+': 5.746488007662975e-09}","{'male': 0.047150911996141076, 'female': 99.95284676551819}","{'white': 0.0024108419893309474, 'black': 99.22389388084412, 'latino hispanic': 0.12829970801249146, 'asian': 0.013006881636101753, 'indian': 0.6319968495517969, 'middle eastern': 0.0003956666660087649}",,
187,20-29,male,indian,145.4957044039445,69.39010620117188
187,"{'0-2': 2.5824368776738993e-05, '3-9': 0.0029079970772727393, '10-19': 0.9453817270696163, '20-29': 61.99830174446106, '30-39': 36.323562264442444, '40-49': 0.7280273362994194, '50-59': 0.0017559028492541984, '60-69': 2.98737120374426e-05, '70+': 3.3261697840458737e-07}","{'male': 99.99377727508545, 'female': 0.006218816270120442}","{'white': 1.0217411443591118, 'black': 0.04914251621812582, 'latino hispanic': 26.563549041748047, 'asian': 0.1413037651218474, 'indian': 71.46843671798706, 'middle eastern': 0.7558309007436037}",,
188,10-19,female,latino hispanic,281.18677067031444,39.6881103515625
188,"{'0-2': 3.40724852776475e-05, '3-9': 3.6177564412355423, '10-19': 84.38811302185059, '20-29': 11.976171284914017, '30-39': 0.017899650265462697, '40-49': 2.6423904841976764e-05, '50-59': 2.4020652134026932e-08, '60-69': 1.9373251267107428e-09, '70+': 7.629740480900871e-11}","{'male': 0.06324194837361574, 'female': 99.93675947189331}","{'white': 16.740061342716217, 'black': 0.040060048922896385, 'latino hispanic': 49.971774220466614, 'asian': 3.5412009805440903, 'indian': 14.625652134418488, 'middle eastern': 15.081249177455902}",,
189,20-29,male,white,168.0,66.59965515136719
189,"{'0-2': 1.3096956763547496e-05, '3-9': 0.004838495442527346, '10-19': 2.565455064177513, '20-29': 92.78353452682495, '30-39': 4.6374354511499405, '40-49': 0.008714215800864622, '50-59': 1.0991604426635604e-05, '60-69': 2.9900650844183474e-07, '70+': 5.0102109960814545e-09}","{'male': 99.99921321868896, 'female': 0.0007853388524381444}","{'white': 61.34219765663147, 'black': 0.015229852579068393, 'latino hispanic': 15.041731297969818, 'asian': 0.6514527834951878, 'indian': 6.814362108707428, 'middle eastern': 16.135026514530182}",,
190,20-29,male,indian,232.5510696599781,52.978515625
190,"{'0-2': 5.621333087901803e-06, '3-9': 0.0030837913072900847, '10-19': 1.1907045729458332, '20-29': 90.4797375202179, '30-39': 8.284738659858704, '40-49': 0.041717104613780975, '50-59': 1.1721542136911012e-05, '60-69': 2.747797323010559e-07, '70+': 3.273621998478582e-09}","{'male': 99.98611807823181, 'female': 0.013885095540899783}","{'white': 0.06371854688040912, 'black': 0.0008492605047649704, 'latino hispanic': 0.5557265132665634, 'asian': 0.0005915059773542453, 'indian': 96.78506255149841, 'middle eastern': 2.5940582156181335}",,
191,20-29,female,white,211.24866863485792,50.84238052368164
191,"{'0-2': 0.0001378993374601123, '3-9': 2.1643392741680145, '10-19': 44.39447820186615, '20-29': 53.22253704071045, '30-39': 0.2180652692914009, '40-49': 0.0004426970917847939, '50-59': 3.354739375183158e-07, '60-69': 1.489808970633888e-08, '70+': 4.759652307700923e-10}","{'male': 0.0014095075130171608, 'female': 99.9985933303833}","{'white': 64.93450403213501, 'black': 0.004257645196048543, 'latino hispanic': 20.31463384628296, 'asian': 0.3283203346654773, 'indian': 2.1735427901148796, 'middle eastern': 12.244732677936554}",,
192,10-19,female,asian,242.86621831782205,46.11797332763672
192,"{'0-2': 2.0646946552460577e-05, '3-9': 0.5091958679258823, '10-19': 62.449222803115845, '20-29': 36.98331117630005, '30-39': 0.05805381224490702, '40-49': 0.0001894430283755355, '50-59': 8.42293734759636e-08, '60-69': 9.001944328845823e-09, '70+': 1.705038020494154e-10}","{'male': 0.0016577885617152788, 'female': 99.99834299087524}","{'white': 0.01515077892690897, 'black': 5.7533179642632604e-05, 'latino hispanic': 0.07372513064183295, 'asian': 99.89150166511536, 'indian': 0.01917654153658077, 'middle eastern': 0.00038806952034065034}",,
193,20-29,male,indian,231.00216449202375,54.819393157958984
193,"{'0-2': 1.5302987321774708e-05, '3-9': 0.0013022247912886087, '10-19': 0.2573419362306595, '20-29': 62.623023986816406, '30-39': 36.494818329811096, '40-49': 0.6226418539881706, '50-59': 0.0008451656867691781, '60-69': 8.53784030141469e-06, '70+': 1.221833856313026e-07}","{'male': 99.99779462814331, 'female': 0.0022102156435721554}","{'white': 3.7298548966646194, 'black': 0.0024897666662582196, 'latino hispanic': 5.976119637489319, 'asian': 0.0019031987903872505, 'indian': 82.02612400054932, 'middle eastern': 8.26350823044777}",,
194,10-19,female,latino hispanic,331.5810609790613,30.36346435546875
194,"{'0-2': 7.335930263252521e-06, '3-9': 1.4218504540622234, '10-19': 74.21867251396179, '20-29': 24.34902936220169, '30-39': 0.010433192801428959, '40-49': 4.69281999926352e-06, '50-59': 8.830100713119737e-10, '60-69': 4.499391310919254e-11, '70+': 1.1404587974136408e-12}","{'male': 0.0007612939043610822, 'female': 99.99923706054688}","{'white': 38.858962059020996, 'black': 0.005603150566457771, 'latino hispanic': 42.879968881607056, 'asian': 10.633117705583572, 'indian': 4.3264515697956085, 'middle eastern': 3.2959066331386566}",,
195,20-29,male,white,173.0028901492689,62.31689453125
195,"{'0-2': 2.7183466144720114e-06, '3-9': 0.00044443795559345745, '10-19': 0.3503138432279229, '20-29': 57.4079692363739, '30-39': 41.56202673912048, '40-49': 0.6787577178329229, '50-59': 0.0004880327196588041, '60-69': 1.7874286939445483e-06, '70+': 1.421857354078071e-08}","{'male': 99.99998807907104, 'female': 1.5435641387284704e-05}","{'white': 97.73530960083008, 'black': 0.00014034094419912435, 'latino hispanic': 0.6061408668756485, 'asian': 0.0008779043128015473, 'indian': 0.1466967281885445, 'middle eastern': 1.5108306892216206}",,
196,20-29,female,indian,22.20360331117452,94.28863525390625
196,"{'0-2': 1.7814277830652259e-07, '3-9': 0.021218248002696782, '10-19': 13.619707524776459, '20-29': 85.56606769561768, '30-39': 0.7921203039586544, '40-49': 0.000884635574038839, '50-59': 3.475199239488802e-07, '60-69': 4.003429532328795e-09, '70+': 5.501503658016105e-11}","{'male': 0.0015104194972082041, 'female': 99.9984860420227}","{'white': 2.644454501569271, 'black': 0.002835616032825783, 'latino hispanic': 19.576968252658844, 'asian': 0.010662144632078707, 'indian': 69.0252423286438, 'middle eastern': 8.739831298589706}",,
197,20-29,male,white,204.35263639111682,57.9925537109375
197,"{'0-2': 1.5219587812254076e-07, '3-9': 0.00010578220326351584, '10-19': 1.0337543673813343, '20-29': 96.67949080467224, '30-39': 2.2830072790384293, '40-49': 0.0036300283682066947, '50-59': 1.7276104102847967e-06, '60-69': 1.9811172147221612e-08, '70+': 3.432756032553663e-10}","{'male': 99.99942779541016, 'female': 0.0005718128704756964}","{'white': 99.57160949707031, 'black': 4.760233309752948e-05, 'latino hispanic': 0.10374885750934482, 'asian': 6.321355954241881e-05, 'indian': 0.005516053715837188, 'middle eastern': 0.3190182149410248}",,
198,20-29,male,indian,231.03462943896525,54.228782653808594
198,"{'0-2': 1.3298408418904728e-05, '3-9': 0.005616786074824631, '10-19': 0.8898667059838772, '20-29': 87.14348077774048, '30-39': 11.918612569570541, '40-49': 0.042399048106744885, '50-59': 1.1238235231303406e-05, '60-69': 1.8182541028366472e-07, '70+': 2.1355688051283295e-09}","{'male': 99.98674988746643, 'female': 0.01324804179603234}","{'white': 3.42765711247921, 'black': 0.0034650311135919765, 'latino hispanic': 5.71354478597641, 'asian': 0.002277267412864603, 'indian': 65.44915437698364, 'middle eastern': 25.40390193462372}",,
199,10-19,female,middle eastern,260.2498799231231,44.36149597167969
199,"{'0-2': 3.173071760897983e-06, '3-9': 1.6926499083638191, '10-19': 85.98071932792664, '20-29': 12.31989786028862, '30-39': 0.006724363629473373, '40-49': 5.882667153400689e-06, '50-59': 9.130152363312494e-10, '60-69': 3.9483902800931114e-11, '70+': 1.0352473950791738e-12}","{'male': 0.008812374289846048, 'female': 99.9911904335022}","{'white': 12.15045228600502, 'black': 0.0015993024135241285, 'latino hispanic': 11.210440844297409, 'asian': 0.04377072618808597, 'indian': 8.50531980395317, 'middle eastern': 68.08841824531555}",,
200,20-29,male,indian,171.18703221914913,62.56103515625
200,"{'0-2': 1.552490971334919e-05, '3-9': 0.005438725565909408, '10-19': 0.6737668067216873, '20-29': 60.812437534332275, '30-39': 37.98840641975403, '40-49': 0.5194536410272121, '50-59': 0.0004783496024174383, '60-69': 4.9881073493907024e-06, '70+': 3.612299348532133e-08}","{'male': 99.99814033508301, 'female': 0.0018603101125336252}","{'white': 0.049305957509204745, 'black': 0.002215009953943081, 'latino hispanic': 0.6521071307361126, 'asian': 0.0014357251529872883, 'indian': 99.24357533454895, 'middle eastern': 0.05136726540513337}",,
201,10-19,female,latino hispanic,281.37519435799595,31.675052642822266
201,"{'0-2': 0.0006037468665454071, '3-9': 13.525205850601196, '10-19': 79.99897003173828, '20-29': 6.398867070674896, '30-39': 0.07516503683291376, '40-49': 0.0011866161912621465, '50-59': 3.841736884169222e-06, '60-69': 8.535682383126186e-07, '70+': 3.353002320238829e-08}","{'male': 0.14725716318935156, 'female': 99.85274076461792}","{'white': 1.4510312117636204, 'black': 0.04617977829184383, 'latino hispanic': 53.27426791191101, 'asian': 0.5465252324938774, 'indian': 44.11729574203491, 'middle eastern': 0.5646958481520414}",,
202,10-19,female,asian,203.59273071502332,55.28450012207031
202,"{'0-2': 0.007891545101301745, '3-9': 9.596569836139679, '10-19': 65.64933657646179, '20-29': 24.367107450962067, '30-39': 0.37254500202834606, '40-49': 0.006473257235484198, '50-59': 5.951702064521669e-05, '60-69': 1.566201746072693e-05, '70+': 9.403988698863941e-07}","{'male': 34.19374227523804, 'female': 65.80626368522644}","{'white': 0.03923694312106818, 'black': 0.0048923389840638265, 'latino hispanic': 0.40614427998661995, 'asian': 99.50255751609802, 'indian': 0.04361008177511394, 'middle eastern': 0.0035641300200950354}",,
203,20-29,male,black,165.0,67.3828125
203,"{'0-2': 5.833034499858059e-07, '3-9': 0.010434933210490271, '10-19': 30.581364035606384, '20-29': 68.32639575004578, '30-39': 1.077820546925068, '40-49': 0.003985921648563817, '50-59': 2.8643647453918675e-06, '60-69': 4.5135770121440544e-08, '70+': 1.064654787941155e-09}","{'male': 99.9998390674591, 'female': 0.00015396745993712102}","{'white': 0.00017144675439340062, 'black': 99.63139295578003, 'latino hispanic': 0.006956586003070697, 'asian': 2.5038798412424512e-05, 'indian': 0.36089278291910887, 'middle eastern': 0.0005620700903818943}",,
204,30-39,male,white,186.21761463406193,62.586307525634766
204,"{'0-2': 6.452969358861083e-06, '3-9': 0.00010869692914639018, '10-19': 0.007474642916349694, '20-29': 9.212697297334671, '30-39': 72.57892489433289, '40-49': 18.01256239414215, '50-59': 0.18765892600640655, '60-69': 0.0005468813924380811, '70+': 1.5073389647568547e-05}","{'male': 99.9946117401123, 'female': 0.005382726885727607}","{'white': 99.91703033447266, 'black': 0.0001506654143668129, 'latino hispanic': 0.026549390167929232, 'asian': 6.487307757652161e-06, 'indian': 0.012967549264431, 'middle eastern': 0.04329334187787026}",,
205,10-19,female,asian,280.5601539777165,38.25521469116211
205,"{'0-2': 0.003050899067602586, '3-9': 39.74140286445618, '10-19': 57.17814564704895, '20-29': 3.067772462964058, '30-39': 0.009583867358742282, '40-49': 4.5658799763259594e-05, '50-59': 1.228148360787884e-07, '60-69': 3.295359263244535e-08, '70+': 2.2094232693392613e-09}","{'male': 0.18243923550471663, 'female': 99.81756210327148}","{'white': 0.09353753412142396, 'black': 0.0236426989431493, 'latino hispanic': 6.823625415563583, 'asian': 85.89236736297607, 'indian': 7.128846645355225, 'middle eastern': 0.037980006891302764}",,
206,20-29,male,white,162.00308639035245,67.7072525024414
206,"{'0-2': 6.185861267660187e-08, '3-9': 0.00040727895793679636, '10-19': 5.624855682253838, '20-29': 94.17902827262878, '30-39': 0.19565776456147432, '40-49': 5.997682137603988e-05, '50-59': 3.50719231434482e-08, '60-69': 6.61377853525269e-10, '70+': 1.6366649788907006e-11}","{'male': 99.99964833259583, 'female': 0.0003549985649442533}","{'white': 98.0659008026123, 'black': 0.01555662602186203, 'latino hispanic': 1.0749584063887596, 'asian': 0.007258045661728829, 'indian': 0.04055418830830604, 'middle eastern': 0.7957718335092068}",,
207,20-29,female,middle eastern,268.8215021161812,42.21343994140625
207,"{'0-2': 1.7731968782186414e-06, '3-9': 0.025611542514525354, '10-19': 19.03790384531021, '20-29': 79.69353795051575, '30-39': 1.2355344370007515, '40-49': 0.007400903996312991, '50-59': 1.3363293760448869e-05, '60-69': 6.522318241053426e-07, '70+': 2.5326626906796434e-08}","{'male': 0.028917600866407156, 'female': 99.97107982635498}","{'white': 0.10849827667698264, 'black': 0.012078152212779969, 'latino hispanic': 0.5856479983776808, 'asian': 0.22708687465637922, 'indian': 40.096911787986755, 'middle eastern': 58.96977782249451}",,
208,20-29,male,asian,225.17770760001977,45.468902587890625
208,"{'0-2': 8.815382557259e-05, '3-9': 0.15811974881216884, '10-19': 30.97459375858307, '20-29': 68.01432371139526, '30-39': 0.8506791666150093, '40-49': 0.0021875692254980095, '50-59': 4.601354675060065e-06, '60-69': 3.916659885305762e-07, '70+': 8.166181619806423e-09}","{'male': 99.99827146530151, 'female': 0.0017275462596444413}","{'white': 2.5681355968117714, 'black': 0.022057515161577612, 'latino hispanic': 12.627527117729187, 'asian': 76.1290431022644, 'indian': 7.763003557920456, 'middle eastern': 0.8902430534362793}",,
209,10-19,female,asian,236.54597861726586,39.042091369628906
209,"{'0-2': 0.0007828556590538938, '3-9': 4.613632708787918, '10-19': 48.48657846450806, '20-29': 46.70819640159607, '30-39': 0.19016165751963854, '40-49': 0.0006428939741454087, '50-59': 1.4188425545569316e-06, '60-69': 2.1761892288196805e-07, '70+': 7.728581663535294e-09}","{'male': 0.04696874239016324, 'female': 99.95302557945251}","{'white': 0.06470999796874821, 'black': 0.0004658453690353781, 'latino hispanic': 0.24828857276588678, 'asian': 99.48225021362305, 'indian': 0.19999651703983545, 'middle eastern': 0.004286774856154807}",,
210,20-29,male,middle eastern,235.30618351416098,52.53753662109375
210,"{'0-2': 1.5330131475366215e-05, '3-9': 0.006758847302990034, '10-19': 1.8258057534694672, '20-29': 94.4313645362854, '30-39': 3.722602128982544, '40-49': 0.013448232493828982, '50-59': 9.174009818480044e-06, '60-69': 2.6597115621029843e-07, '70+': 4.641295681118152e-09}","{'male': 99.99880194664001, 'female': 0.0012031315236527007}","{'white': 10.046186298131943, 'black': 0.001132113357016351, 'latino hispanic': 4.40739318728447, 'asian': 0.005101981514599174, 'indian': 13.942942023277283, 'middle eastern': 71.59724235534668}",,
211,20-29,female,middle eastern,253.5034516530298,46.436309814453125
