Image_No,age,gender,race,emotion,center_dist,space
25,32,female,latino hispanic,happy,35.38361202590826,74.517822265625
25,32,"{'male': 0.00013497411828211625, 'female': 99.9998688697815}","{'asian': 1.727757416665554, 'indian': 5.580154061317444, 'black': 1.8940428271889687, 'white': 36.412838101387024, 'middle eastern': 13.481542468070984, 'latino hispanic': 40.90366065502167}","{'angry': 3.1244982729577986e-11, 'disgust': 3.8799666083970437e-22, 'fear': 4.328825156259962e-16, 'happy': 99.99961853027344, 'sad': 1.7000989374973963e-11, 'surprise': 2.72142334709069e-11, 'neutral': 0.00038170660445757676}",,
26,30,female,white,happy,96.77293009927932,47.0184326171875
26,30,"{'male': 4.860833655584429e-05, 'female': 99.99995231628418}","{'asian': 1.3025886379182339, 'indian': 2.360379323363304, 'black': 0.14355923049151897, 'white': 44.48907971382141, 'middle eastern': 16.930794715881348, 'latino hispanic': 34.773603081703186}","{'angry': 3.773002049678453e-09, 'disgust': 1.2894433211373159e-21, 'fear': 7.720181847861544e-13, 'happy': 99.99994039535522, 'sad': 1.648238620241549e-10, 'surprise': 1.0331007160857553e-07, 'neutral': 5.820829755975865e-05}",,
27,31,female,black,happy,83.52843827104634,59.139251708984375
27,31,"{'male': 0.0009741725079948083, 'female': 99.99902248382568}","{'asian': 4.75388765335083, 'indian': 8.49524810910225, 'black': 54.77606654167175, 'white': 3.049780987203121, 'middle eastern': 1.997532695531845, 'latino hispanic': 26.927489042282104}","{'angry': 7.159242375996853e-10, 'disgust': 2.0446134140123316e-15, 'fear': 1.585319155847974e-11, 'happy': 99.9931156631181, 'sad': 1.3404738119128676e-07, 'surprise': 1.0345203782961997e-08, 'neutral': 0.006884889127111904}",,
28,31,female,black,happy,74.54528824815154,68.50433349609375
28,31,"{'male': 23.89671951532364, 'female': 76.10328197479248}","{'asian': 4.561936855316162, 'indian': 3.9561428129673004, 'black': 85.32775044441223, 'white': 0.09526585345156491, 'middle eastern': 0.03921584866475314, 'latino hispanic': 6.019686535000801}","{'angry': 9.498205387061885e-20, 'disgust': 0.0, 'fear': 9.731358082299269e-26, 'happy': 99.99467134475708, 'sad': 8.435143690826835e-16, 'surprise': 2.4303386959975606e-14, 'neutral': 0.005331339707481675}",,
29,27,female,white,happy,65.92419889539804,67.76123046875
29,27,"{'male': 0.017194017709698528, 'female': 99.98279809951782}","{'asian': 0.1194499808266736, 'indian': 2.51023724797216, 'black': 0.09877751594737362, 'white': 35.83865294917261, 'middle eastern': 33.081994424104025, 'latino hispanic': 28.350890082227}","{'angry': 5.933439691905558e-06, 'disgust': 3.908660596041226e-20, 'fear': 1.0555728217523583e-06, 'happy': 99.99856948835486, 'sad': 1.4119426756733393e-08, 'surprise': 1.4814056104758457e-05, 'neutral': 0.0014143101774393141}",,
30,30,female,white,happy,46.09772228646444,80.49087524414062
30,30,"{'male': 0.00017033219137374545, 'female': 99.99983310699463}","{'asian': 1.366406293668021e-08, 'indian': 3.80886266970748e-08, 'black': 3.152634132485427e-11, 'white': 99.9893307685852, 'middle eastern': 0.0037876674468861893, 'latino hispanic': 0.006885771290399134}","{'angry': 5.635023229199572e-12, 'disgust': 5.9324876288102165e-21, 'fear': 7.878361770488534e-13, 'happy': 99.98156428556868, 'sad': 3.517947015725182e-10, 'surprise': 4.5970452862653896e-10, 'neutral': 0.01843159478460985}",,
31,30,female,white,happy,9.0,86.74430847167969
31,30,"{'male': 4.6070627490735205e-05, 'female': 99.99995231628418}","{'asian': 0.6819096393883228, 'indian': 1.9865579903125763, 'black': 0.5375892389565706, 'white': 47.37209677696228, 'middle eastern': 13.663868606090546, 'latino hispanic': 35.757976770401}","{'angry': 4.823905574172444e-16, 'disgust': 5.6371442850745225e-28, 'fear': 1.337054411258469e-15, 'happy': 99.99998807907104, 'sad': 7.911698836119604e-16, 'surprise': 4.740749351243856e-11, 'neutral': 1.609939204172406e-05}",,
32,31,male,asian,angry,34.0,50.9765625
32,31,"{'male': 89.78482484817505, 'female': 10.215170681476593}","{'asian': 54.381150007247925, 'indian': 0.47212475910782814, 'black': 0.09502741741016507, 'white': 33.78681242465973, 'middle eastern': 2.6646675541996956, 'latino hispanic': 8.60021859407425}","{'angry': 78.52830290794373, 'disgust': 1.0092386978623148e-14, 'fear': 9.414622414993801e-08, 'happy': 0.04895268357358873, 'sad': 6.595210599869006e-07, 'surprise': 5.143619752345785e-07, 'neutral': 21.422743797302246}",,
33,32,female,latino hispanic,happy,18.0,74.0264892578125
33,32,"{'male': 0.00036407425341167254, 'female': 99.99963045120239}","{'asian': 8.442128449678421, 'indian': 14.533479511737823, 'black': 15.414287149906158, 'white': 8.328981697559357, 'middle eastern': 5.793416127562523, 'latino hispanic': 47.48770892620087}","{'angry': 4.623935929312543e-15, 'disgust': 1.725791695635107e-28, 'fear': 1.4729443194491897e-17, 'happy': 99.99935030933322, 'sad': 1.4161455242553926e-11, 'surprise': 5.241118615640265e-10, 'neutral': 0.0006510504069112716}",,
34,30,female,white,happy,33.24154027718932,74.18060302734375
34,30,"{'male': 0.0010615334758767858, 'female': 99.998939037323}","{'asian': 0.0018980146705871448, 'indian': 0.007360075687756762, 'black': 0.00016041041135395062, 'white': 87.41257190704346, 'middle eastern': 4.392753913998604, 'latino hispanic': 8.185253292322159}","{'angry': 2.4031446185226665e-12, 'disgust': 4.976145944093018e-29, 'fear': 7.84204056086923e-18, 'happy': 100.0, 'sad': 1.6088260904378688e-15, 'surprise': 3.880885529846306e-14, 'neutral': 1.5489827198678086e-07}",,
35,32,female,white,happy,143.54441821262154,37.47749328613281
35,32,"{'male': 0.0006099012352933642, 'female': 99.99939203262329}","{'asian': 0.022579936194233596, 'indian': 0.1342225237749517, 'black': 0.0023178616174845956, 'white': 77.35244631767273, 'middle eastern': 9.944351762533188, 'latino hispanic': 12.544089555740356}","{'angry': 1.9499194468287906e-11, 'disgust': 2.4692898512582224e-27, 'fear': 3.953980196670585e-17, 'happy': 99.99955892562866, 'sad': 1.3033349957752307e-13, 'surprise': 6.451068571342164e-13, 'neutral': 0.0004450589131010929}",,
